"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2018-19","School","711","Peach County","0210","Hunt Elementary School","PK,KK,01,02,03,04,05",587,"30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","83","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","53","14","47"
"2018-19","School","711","Peach County","1050","Byron Elementary School","PK,KK,01,02,03,04,05",604,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","54","12","50","12","50"
"2018-19","School","711","Peach County","2052","Peach County High School","09,10,11,12",940,"62","Too Few Students","Too Few Students","Too Few Students","Too Few Students","44","71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","45","73","17","27"
"2018-19","District","711","Peach County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3504,"150","Too Few Students","Too Few Students","Too Few Students","Too Few Students","106","71","15","10","Too Few Students","Too Few Students","26","17","96","64","54","36"
"2018-19","School","712","Pickens County","0103","Hill City Elementary School","PK,KK,01,02,03,04",504,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","712","Pickens County","0106","Harmony Elementary School","PK,KK,01,02,03,04",565,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","712","Pickens County","0189","Pickens County Junior High School","07,08",693,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","712","Pickens County","0198","Pickens County High School","09,10,11,12",1355,"46","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","45","98","33","72","13","28"
"2018-19","School","712","Pickens County","0203","Jasper Middle School","05,06",685,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","712","Pickens County","0303","Tate Elementary School","PK,KK,01,02,03,04",441,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","712","Pickens County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4243,"68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","64","94","48","71","20","29"
"2018-19","School","713","Pierce County","0112","Midway Elementary School","PK,KK,01,02,03,04,05",450,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","94","Too Few Students","Too Few Students","10","59"
"2018-19","School","713","Pierce County","0182","Pierce County High School","09,10,11,12",1028,"28","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","68","20","71","Too Few Students","Too Few Students"
"2018-19","School","713","Pierce County","0197","Pierce County Middle School","06,07,08",838,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","713","Pierce County","0297","Blackshear Elementary School","PK,KK,01,02,03,04,05",729,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","75","12","60","Too Few Students","Too Few Students"
"2018-19","School","713","Pierce County","4050","Patterson Elementary School","PK,KK,01,02,03,04,05",432,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","713","Pierce County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3477,"84","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","64","76","52","62","32","38"
"2018-19","School","714","Pike County","0101","Pike County Elementary School","03,04,05",708,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","714","Pike County","0188","Pike County Primary School","PK,KK,01,02",598,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","714","Pike County","0194","Pike County High School","09,10,11,12",1043,"29","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","79","24","83","Too Few Students","Too Few Students"
"2018-19","School","714","Pike County","0195","Pike County Middle School","06,07,08",792,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","714","Pike County","0296","Zebulon High School","09,10,11,12",52,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","81","11","69","Too Few Students","Too Few Students"
"2018-19","District","714","Pike County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3193,"56","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","46","82","42","75","14","25"
"2018-19","School","715","Polk County","0102","Rockmart High School","09,10,11,12",908,"32","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","31","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","59","24","75","Too Few Students","Too Few Students"
"2018-19","School","715","Polk County","0103","Cedartown Middle School","06,07,08",1081,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","715","Polk County","0104","Rockmart Middle School","06,07,08",746,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","715","Polk County","0174","Westside Elementary School","PK,KK,01,02,03,04,05",580,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","715","Polk County","0183","Cherokee Elementary School","PK,KK,01,02,03,04,05",573,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","715","Polk County","0188","Northside Elementary","PK,KK,01,02,03,04,05",461,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","44","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","57","10","44"
"2018-19","School","715","Polk County","0207","Harpst Academy","06,07,08,09,10,11,12",46,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","715","Polk County","0210","Van Wert Elementary School","PK,KK,01,02,03,04,05",674,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","715","Polk County","0274","Eastside Elementary School","PK,KK,01,02,03,04,05",718,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","715","Polk County","0310","Youngs Grove Elementary School","PK,KK,01,02,03,04,05",496,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","715","Polk County","5050","Cedartown High School","09,10,11,12",1267,"58","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","22","22","38","Too Few Students","Too Few Students","19","33","38","66","20","35"
"2018-19","District","715","Polk County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",7550,"184","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","21","39","21","10","5","96","52","114","62","70","38"
"2018-19","School","716","Pulaski County","0195","Pulaski County Middle School","06,07,08",302,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","716","Pulaski County","2050","Hawkinsville High School","09,10,11,12",365,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","716","Pulaski County","3050","Pulaski County Elementary School","PK,KK,01,02,03,04,05",614,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","716","Pulaski County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1281,"26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","42","18","69","Too Few Students","Too Few Students"
"2018-19","School","717","Putnam County","0111","Putnam County Middle School","06,07,08",656,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","717","Putnam County","0112","Putnam County Primary School","PK,KK,01,02",685,"33","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","42","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","36","20","61","13","39"
"2018-19","School","717","Putnam County","0113","Putnam County Elementary School","03,04,05",746,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","74","Too Few Students","Too Few Students"
"2018-19","School","717","Putnam County","0114","Putnam County High School","09,10,11,12",732,"79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","37","47","55","70","24","30"
"2018-19","District","717","Putnam County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2819,"133","Too Few Students","Too Few Students","Too Few Students","Too Few Students","51","38","18","14","Too Few Students","Too Few Students","58","44","90","68","43","32"
"2018-19","School","718","Quitman County","0110","Quitman County High School","09,10,11,12",110,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","718","Quitman County","0199","Quitman County Elementary","PK,KK,01,02,03,04,05,06,07,08",188,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","718","Quitman County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",298,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","719","Rabun County","0100","Rabun County Middle School","07,08",320,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","719","Rabun County","0105","Rabun County Elementary School","03,04,05,06",682,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","719","Rabun County","0114","Rabun County Primary School","PK,KK,01,02",495,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","87","13","57","10","44"
"2018-19","School","719","Rabun County","0177","Rabun County High School","09,10,11,12",645,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","92","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","719","Rabun County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2142,"45","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","87","26","58","19","42"
"2018-19","School","720","Randolph County","0101","Randolph Clay Middle School","06,07,08",170,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","720","Randolph County","0201","Randolph Clay High School","09,10,11,12",235,"30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","29","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","73","Too Few Students","Too Few Students"
"2018-19","School","720","Randolph County","2050","Randolph County Elementary School","PK,KK,01,02,03,04,05",308,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","720","Randolph County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",713,"54","Too Few Students","Too Few Students","Too Few Students","Too Few Students","53","98","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","37","69","17","32"
"2018-19","School","721","Richmond County","0100","Cross Creek High School","09,10,11,12",1168,"113","Too Few Students","Too Few Students","Too Few Students","Too Few Students","69","61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","35","78","69","35","31"
"2018-19","School","721","Richmond County","0102","Hephzibah Elementary School","PK,KK,01,02,03,04,05",341,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","65","17","85","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0103","Freedom Park Elementary","PK,KK,01,02,03,04,05,06,07,08",724,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0104","Wilkinson Gardens Elementary School","PK,KK,01,02,03,04,05",735,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0105","Deer Chase Elementary School","PK,KK,01,02,03,04,05",487,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0107","Lighthouse Care Center of Augusta","06,08,09,10,11,12",17,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0114","Pine Hill Middle School","06,07,08",685,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0115","W.S. Hornsby Middle School","04,05,06,07,08",636,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0116","Lamar - Milledge Elementary School","PK,KK,01,02,03,04,05",382,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0177","Meadowbrook Elementary School","PK,KK,01,02,03,04,05",396,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0184","Morgan Road Middle School","06,07,08",668,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","79","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0189","Jamestown Elementary School","PK,KK,01,02,03,04,05",263,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","86","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0194","Goshen Elementary School","PK,KK,01,02,03,04,05",447,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0197","Glenn Hills Middle School","06,07,08",626,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0201","Sue Reynolds Elementary School","PK,KK,01,02,03,04,05",506,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0205","Diamond Lakes Elementary School","PK,KK,01,02,03,04,05",473,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","75","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0213","Richmond County Technical Career Magnet School","06,07,08,09,10,11,12",435,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0290","Willis Foreman Elementary School","PK,KK,01,02,03,04,05",299,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0294","Tobacco Road Elementary School","PK,KK,01,02,03,04,05",391,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0297","McBean Elementary School","PK,KK,01,02,03,04,05",359,"28","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","71","16","57","12","43"
"2018-19","School","721","Richmond County","0300","Lake Forest Hills Elementary School","PK,KK,01,02,03,04,05",530,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0390","Spirit Creek Middle School","06,07,08",564,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0391","Alternative Education Center at Lamar","06,07,08,09,10,11,12",147,"40","Too Few Students","Too Few Students","Too Few Students","Too Few Students","34","85","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","70","12","30"
"2018-19","School","721","Richmond County","0392","Performance Learning Center","09,10,11,12",355,"92","Too Few Students","Too Few Students","Too Few Students","Too Few Students","79","86","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","41","45","51","55"
"2018-19","School","721","Richmond County","0393","W.S. Hornsby Elementary School","PK,KK,01,02,03",492,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","0394","Belair K-8 School","PK,KK,01,02,03,04,05,06,07,08",877,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","1052","Butler High School","09,10,11,12",892,"79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","74","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","55","70","24","30"
"2018-19","School","721","Richmond County","1054","Garrett Elementary School","PK,KK,01,02,03,04,05",342,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","1058","Langford Middle School","06,07,08",747,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","1062","Rollins Elementary School","PK,KK,01,02,03,04,05",349,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","95","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","50","10","50"
"2018-19","School","721","Richmond County","1064","Walker Traditional Elementary School","KK,01,02,03,04,05,06,07,08",750,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","1065","Windsor Spring Road Elementary School","PK,KK,01,02,03,04,05",425,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","67","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","1156","Hephzibah Middle School","06,07,08",393,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","2050","Barton Chapel Elementary School","PK,KK,01,02,03,04,05",442,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","721","Richmond County","2052","Copeland Elementary School","PK,KK,01,02,03,04,05",497,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
