"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2012-13","School","761","Atlanta Public Schools","3566","Scott Elementary School","PK,KK,01,02,03,04,05",301,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","92","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","3569","Whitefoord Elementary School","PK,KK,01,02,03,04,05",268,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","4056","Cleveland Elementary School","PK,KK,01,02,03,04,05",305,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","4058","Douglass High School","09,10,11,12",952,"126","Too Few Students","Too Few Students","Too Few Students","Too Few Students","122","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","65","52","61","48"
"2012-13","School","761","Atlanta Public Schools","4063","M. A. Jones Elementary School","PK,KK,01,02,03,04,05",523,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","4066","Slater Elementary School","PK,KK,01,02,03,04,05",528,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","4560","Grady High School","09,10,11,12",1405,"62","Too Few Students","Too Few Students","Too Few Students","Too Few Students","53","86","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","52","30","48"
"2012-13","School","761","Atlanta Public Schools","5051","Benteen Elementary School","PK,KK,01,02,03,04,05",250,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","5056","Coan Middle School","06,07,08",328,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","5066","D. H. Stanton Elementary School","PK,KK,01,02,03,04,05",234,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","5067","Thomasville Heights Elementary School","KK,01,02,03,04,05",319,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","5558","Dunbar Elementary School","PK,KK,01,02,03,04,05",356,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","5562","Humphries Elementary School","PK,KK,01,02,03,04,05",334,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","5563","Kennedy Middle School","06,07,08",146,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","5566","F. L. Stanton Elementary School","PK,KK,01,02,03,04,05",259,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","5567","Toomer Elementary School","PK,KK,01,02,03,04,05",335,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","761","Atlanta Public Schools","5664","Parks Middle School","07,08",155,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","761","Atlanta Public Schools","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",48460,"1886","Too Few Students","Too Few Students","Too Few Students","Too Few Students","1642","87","169","9","Too Few Students","Too Few Students","62","3","1075","57","811","43"
"2012-13","School","763","Bremen City","0110","Bremen 4th & 5th Grade Academy","04,05",318,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","763","Bremen City","0201","Bremen High School","09,10,11,12",584,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","763","Bremen City","0209","Bremen Middle School","06,07,08",480,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","763","Bremen City","2050","Jones Elementary School","PK,KK,01,02,03",645,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","89","11","61","Too Few Students","Too Few Students"
"2012-13","District","763","Bremen City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2027,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","91","12","57","Too Few Students","Too Few Students"
"2012-13","School","764","Buford City","0100","Buford Academy","02,03,04,05",1170,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","764","Buford City","0104","Buford Middle School","06,07,08",903,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","764","Buford City","0191","Buford High School","09,10,11,12",1064,"71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","23","33","47","Too Few Students","Too Few Students","20","28","44","62","27","38"
"2012-13","School","764","Buford City","0196","Buford Elementary School","PK,KK,01",633,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","764","Buford City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3770,"91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","20","43","47","Too Few Students","Too Few Students","28","31","53","58","38","42"
"2012-13","School","765","Calhoun City","0205","Calhoun Middle School","06,07,08",788,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","765","Calhoun City","0305","Calhoun Primary School","PK,KK,01,02",940,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","765","Calhoun City","0405","Calhoun Elementary School","03,04,05",839,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","765","Calhoun City","3050","Calhoun High School","09,10,11,12",909,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","765","Calhoun City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3476,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","50","12","60","Too Few Students","Too Few Students"
"2012-13","School","766","Carrollton City","0106","Carrollton Middle-Upper Elementary School","04,05,06",1140,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","766","Carrollton City","0193","Carrollton Elementary School","PK,KK,01,02,03",1539,"34","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","53","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","59","14","41"
"2012-13","School","766","Carrollton City","1050","Carrollton High School","09,10,11,12",1379,"31","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","55","14","45"
"2012-13","School","766","Carrollton City","1550","Carrollton Jr. High School","07,08",695,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","766","Carrollton City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4753,"69","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","57","11","16","Too Few Students","Too Few Students","14","20","41","59","28","41"
"2012-13","School","767","Cartersville City","0177","Cartersville Primary School","PK,KK,01,02",952,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","767","Cartersville City","0191","Cartersville Elementary School","03,04,05",1054,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","767","Cartersville City","0277","Cartersville Middle School","06,07,08",942,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","767","Cartersville City","2050","Cartersville High School","09,10,11,12",1099,"36","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","44","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","28","23","64","13","36"
"2012-13","District","767","Cartersville City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4047,"61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","24","39","12","20","Too Few Students","Too Few Students","19","31","40","66","21","34"
"2012-13","School","769","Chickamauga City","0111","Gordon Lee Middle School","06,07,08",352,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","769","Chickamauga City","0211","Gordon Lee High School","09,10,11,12",455,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","769","Chickamauga City","1050","Chickamauga Elementary School","PK,KK,01,02,03,04,05",595,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","769","Chickamauga City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1402,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","94","13","81","Too Few Students","Too Few Students"
"2012-13","School","771","Commerce City","0104","Commerce Primary","PK,KK,01,02",359,"46","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","61","28","61","18","39"
"2012-13","School","771","Commerce City","0105","Commerce Middle School","05,06,07,08",460,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","771","Commerce City","0112","Commerce High School","09,10,11,12",391,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","771","Commerce City","1050","Commerce Elementary School","03,04",224,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","771","Commerce City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1434,"57","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","35","61","36","63","21","37"
"2012-13","School","772","Dalton City","0101","Park Creek Elementary School","PK,KK,01,02,03,04,05",680,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","772","Dalton City","0105","Blue Ridge School","PK,KK,01,02,03,04,05",711,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","90","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","60","Too Few Students","Too Few Students"
"2012-13","School","772","Dalton City","0110","Morris Innovative High School","09,10,11,12",471,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","772","Dalton City","0173","Westwood Elementary School","PK,KK,01,02,03,04,05",528,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","772","Dalton City","0201","Dalton Middle School","06,07,08",1677,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","772","Dalton City","0301","City Park School","PK,KK,01,02,03,04,05",768,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","772","Dalton City","1050","Brookwood Elementary School","PK,KK,01,02,03,04,05",580,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","772","Dalton City","1052","Roan Elementary School","PK,KK,01,02,03,04,05",397,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","772","Dalton City","4050","Dalton High School","09,10,11,12",1423,"126","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","103","82","Too Few Students","Too Few Students","11","9","67","53","59","47"
"2012-13","District","772","Dalton City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",7235,"182","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","6","147","81","Too Few Students","Too Few Students","14","8","103","57","79","43"
"2012-13","School","773","Decatur City","0105","Oakhurst Elementary School","PK,KK,01,02,03",403,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","773","Decatur City","0112","Fifth Avenue Elementary","04,05",571,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","773","Decatur City","0212","New Glennwood Elementary","PK,KK,01,02,03",262,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","773","Decatur City","0405","Winnona Park Elementary School","PK,KK,01,02,03",364,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","773","Decatur City","0505","Clairemont Elementary School","PK,KK,01,02,03",342,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","773","Decatur City","1552","Renfroe Middle School","06,07,08",782,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","773","Decatur City","3050","Decatur High School","09,10,11,12",925,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","67","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","56","12","44"
"2012-13","District","773","Decatur City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3649,"35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","66","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","63","13","37"
"2012-13","School","774","Dublin City","0102","Dublin Middle School","06,07,08",539,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","774","Dublin City","0108","Community Hope Center","08,09",17,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","774","Dublin City","0112","New School","KK,01,02,03,04,05",426,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","92","Too Few Students","Too Few Students"
"2012-13","School","774","Dublin City","0211","Dublin High SChool","09,10,11,12",644,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","67","Too Few Students","Too Few Students"
"2012-13","School","774","Dublin City","0212","New School","PK,KK,01,02,03,04,05",412,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","774","Dublin City","0312","New School","PK,KK,01,02,03,04,05",459,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","774","Dublin City","0412","Dublin City Alternative School","06,07,08,09,10,11,12",344,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","774","Dublin City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2841,"68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","63","93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","41","60","27","40"
"2012-13","School","776","Gainesville City","0104","New Holland Core Knowledge Academy","PK,KK,01,02,03,04,05",607,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","776","Gainesville City","0110","Gainesville Middle School","06,07,08",1585,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","776","Gainesville City","0193","Centennial Arts Academy","KK,01,02,03,04,05",937,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","776","Gainesville City","0204","Gainesville Exploration Academy","KK,01,02,03,04,05",964,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","776","Gainesville City","0210","Wood's Mill Academy","07,08,09,10,11,12",152,"29","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","76","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","52","14","48"
"2012-13","School","776","Gainesville City","2050","Enota Multiple Intelligences Academy","KK,01,02,03,04,05",759,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","59","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","65","Too Few Students","Too Few Students"
"2012-13","School","776","Gainesville City","2550","Fair Street International Baccalaureate World School","KK,01,02,03,04,05",592,"35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","29","17","49","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","66","12","34"
"2012-13","School","776","Gainesville City","3050","Gainesville High School","09,10,11,12",1640,"171","Too Few Students","Too Few Students","Too Few Students","Too Few Students","43","25","107","63","Too Few Students","Too Few Students","14","8","99","58","72","42"
"2012-13","District","776","Gainesville City","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",7236,"293","Too Few Students","Too Few Students","Too Few Students","Too Few Students","70","24","185","63","Too Few Students","Too Few Students","27","9","178","61","115","39"
"2012-13","School","779","Jefferson City","0101","Jefferson Middle School","06,07,08",658,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","779","Jefferson City","0107","Jefferson Academy","03,04,05",673,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","779","Jefferson City","0174","Jefferson High School","09,10,11,12",841,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","73","16","73","Too Few Students","Too Few Students"
