"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2013-14","School","713","Pierce County","0297","Blackshear Elementary School","PK,KK,01,02,03,04,05",805,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","713","Pierce County","4050","Patterson Elementary School","PK,KK,01,02,03,04,05",411,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","District","713","Pierce County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3587,"93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","72","77","45","48","48","52"
"2013-14","School","714","Pike County","0101","Pike County Elementary School","03,04,05",761,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","714","Pike County","0188","Pike County Primary School","PK,KK,01,02",616,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","714","Pike County","0194","Pike County High School","09,10,11,12",1096,"45","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","36","80","27","60","18","40"
"2013-14","School","714","Pike County","0195","Pike County Middle School","06,07,08",839,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","District","714","Pike County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3312,"55","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","44","80","32","58","23","42"
"2013-14","School","715","Polk County","0102","Rockmart High School","09,10,11,12",892,"53","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","36","68","36","68","17","32"
"2013-14","School","715","Polk County","0103","Cedartown Middle School","06,07,08",1010,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","715","Polk County","0104","Rockmart Middle School","06,07,08",705,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","715","Polk County","0174","Westside Elementary School","PK,KK,01,02,03,04,05",546,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","46","13","54"
"2013-14","School","715","Polk County","0183","Cherokee Elementary School","PK,KK,01,02,03,04,05",512,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","69","Too Few Students","Too Few Students"
"2013-14","School","715","Polk County","0188","Northside Elementary","PK,KK,01,02,03,04,05",449,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","715","Polk County","0207","Harpst Academy","03,04,05,06,07,08,09,10,11,12",56,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","715","Polk County","0210","Van Wert Elementary School","PK,KK,01,02,03,04,05",732,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","53","16","84","Too Few Students","Too Few Students"
"2013-14","School","715","Polk County","0274","Eastside Elementary School","PK,KK,01,02,03,04,05",767,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","715","Polk County","0310","Youngs Grove Elementary School","PK,KK,01,02,03,04,05",611,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","63","12","63","Too Few Students","Too Few Students"
"2013-14","School","715","Polk County","5050","Cedartown High School","09,10,11,12",1085,"73","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","22","17","23","Too Few Students","Too Few Students","38","52","49","67","24","33"
"2013-14","District","715","Polk County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",7365,"241","Too Few Students","Too Few Students","Too Few Students","Too Few Students","51","21","47","20","10","4","132","55","159","66","82","34"
"2013-14","School","716","Pulaski County","0195","Pulaski County Middle School","06,07,08",313,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","716","Pulaski County","2050","Hawkinsville High School","09,10,11,12",389,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","716","Pulaski County","3050","Pulaski County Elementary School","PK,KK,01,02,03,04,05",607,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","63","Too Few Students","Too Few Students"
"2013-14","District","716","Pulaski County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1309,"40","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","58","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","30","25","63","15","38"
"2013-14","School","717","Putnam County","0111","Putnam County Middle School","06,07,08",645,"58","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","43","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","43","36","62","22","38"
"2013-14","School","717","Putnam County","0112","Putnam County Primary School","PK,KK,01,02",747,"41","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","42","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","34","26","63","15","37"
"2013-14","School","717","Putnam County","0113","Putnam County Elementary School","03,04,05",609,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","46","12","55"
"2013-14","School","717","Putnam County","0114","Putnam County High School","09,10,11,12",683,"110","Too Few Students","Too Few Students","Too Few Students","Too Few Students","61","56","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","36","63","57","47","43"
"2013-14","District","717","Putnam County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2684,"231","Too Few Students","Too Few Students","Too Few Students","Too Few Students","109","47","25","11","Too Few Students","Too Few Students","86","37","135","58","96","42"
"2013-14","School","718","Quitman County","0110","Quitman County High School","09,10,11,12",80,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","718","Quitman County","0199","Quitman County Elementary","PK,KK,01,02,03,04,05,06,07,08",229,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","District","718","Quitman County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",309,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","719","Rabun County","0100","Rabun County Middle School","07,08",350,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","719","Rabun County","0105","Rabun County Elementary School","03,04,05,06",667,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","719","Rabun County","0114","Rabun County Primary School","PK,KK,01,02",498,"25","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","100","16","64","Too Few Students","Too Few Students"
"2013-14","School","719","Rabun County","0177","Rabun County High School","09,10,11,12",662,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","92","Too Few Students","Too Few Students"
"2013-14","District","719","Rabun County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2177,"47","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","42","89","34","72","13","28"
"2013-14","School","720","Randolph County","0101","Randolph Clay Middle School","06,07,08",208,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","720","Randolph County","0201","Randolph Clay High School","09,10,11,12",345,"25","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","60","10","40"
"2013-14","School","720","Randolph County","2050","Randolph County Elementary School","PK,KK,01,02,03,04,05",418,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","District","720","Randolph County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",971,"47","Too Few Students","Too Few Students","Too Few Students","Too Few Students","46","98","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","29","62","18","38"
"2013-14","School","721","Richmond County","0100","Cross Creek High School","09,10,11,12",1256,"91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","53","58","Too Few Students","Too Few Students","Too Few Students","Too Few Students","33","36","57","63","34","37"
"2013-14","School","721","Richmond County","0101","Craig-Houghton Elementary School","PK,KK,01,02,03,04,05",324,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","96","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","59","11","41"
"2013-14","School","721","Richmond County","0102","Hephzibah Elementary School","PK,KK,01,02,03,04,05",439,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0103","Freedom Park Elementary","PK,KK,01,02,03,04,05,06,07,08",675,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0104","Wilkinson Gardens Elementary School","PK,KK,01,02,03,04,05",416,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0105","Deer Chase Elementary School","PK,KK,01,02,03,04,05",556,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0107","Lighthouse Care Center of Augusta","04,07,08,09,10,11,12",70,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0114","Pine Hill Middle School","06,07,08",633,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0115","W.S. Hornsby K-8 School","PK,KK,01,02,03,04,05,06,07,08",683,"34","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","27","79","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0116","Lamar - Milledge Elementary School","PK,KK,01,02,03,04,05",427,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0177","Meadowbrook Elementary School","PK,KK,01,02,03,04,05",531,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","69","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0184","Morgan Road Middle School","06,07,08",531,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","81","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","67","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0189","Jamestown Elementary School","PK,KK,01,02,03,04,05",384,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0190","Collins Elementary School","PK,KK,01,02,03,04,05,06,07,08",438,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0194","Goshen Elementary School","PK,KK,01,02,03,04,05",440,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0197","Glenn Hills Middle School","06,07,08",719,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0201","Sue Reynolds Elementary School","PK,KK,01,02,03,04,05",768,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0205","Diamond Lakes Elementary School","PK,KK,01,02,03,04,05",570,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0213","Richmond County Technical Career Magnet School","09,10,11",214,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0290","Willis Foreman Elementary School","PK,KK,01,02,03,04,05",313,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0294","Tobacco Road Elementary School","PK,KK,01,02,03,04,05",427,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0297","McBean Elementary School","PK,KK,01,02,03,04,05",481,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0300","Lake Forest Hills Elementary School","PK,KK,01,02,03,04,05",553,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0301","Jenkins-White Elementary Charter School","PK,KK,01,02,03,04,05",357,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","0390","Spirit Creek Middle School","06,07,08",535,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","1052","Butler High School","09,10,11,12",795,"110","Too Few Students","Too Few Students","Too Few Students","Too Few Students","99","90","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","71","65","39","36"
"2013-14","School","721","Richmond County","1054","Garrett Elementary School","PK,KK,01,02,03,04,05",230,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","1058","Langford Middle School","06,07,08",869,"45","Too Few Students","Too Few Students","Too Few Students","Too Few Students","36","80","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","30","67","15","33"
"2013-14","School","721","Richmond County","1060","National Hills Elementary School","PK,KK,01,02,03,04,05",204,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","1062","Rollins Elementary School","PK,KK,01,02,03,04,05",441,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","1064","Walker Traditional Elementary School","KK,01,02,03,04,05,06,07,08",778,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","1065","Windsor Spring Road Elementary School","PK,KK,01,02,03,04,05",464,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","83","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","1156","Hephzibah Middle School","06,07,08",538,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","84","13","68","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","2050","Barton Chapel Elementary School","PK,KK,01,02,03,04,05",433,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","2052","Copeland Elementary School","PK,KK,01,02,03,04,05",455,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","2054","Glenn Hills Elementary School","PK,KK,01,02,03,04,05",413,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","69","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","75","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","2056","Hephzibah High School","09,10,11,12",984,"89","Too Few Students","Too Few Students","Too Few Students","Too Few Students","49","55","Too Few Students","Too Few Students","Too Few Students","Too Few Students","38","43","60","67","29","33"
"2013-14","School","721","Richmond County","2058","Merry Elementary School","PK,KK,01,02,03,04,05",340,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","2064","Warren Road Elementary School","PK,KK,01,02,03,04,05",584,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","2574","Westside High School","PK,09,10,11,12",861,"74","Too Few Students","Too Few Students","Too Few Students","Too Few Students","47","64","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","27","48","65","26","35"
"2013-14","School","721","Richmond County","3050","Bayvale Elementary School","PK,KK,01,02,03,04,05",427,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","3054","Glenn Hills High School","09,10,11,12",801,"86","Too Few Students","Too Few Students","Too Few Students","Too Few Students","77","90","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","50","58","36","42"
"2013-14","School","721","Richmond County","3062","Sego Middle School","06,07,08",629,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","3556","Johnson Magnet","07,08,09,10,11,12",565,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","3756","Josey High School","PK,09,10,11,12",706,"65","Too Few Students","Too Few Students","Too Few Students","Too Few Students","58","89","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","60","26","40"
"2013-14","School","721","Richmond County","4050","Blythe Elementary School","PK,KK,01,02,03,04,05",303,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","72","11","61","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","4054","Gracewood Elementary School","PK,KK,01,02,03,04,05",392,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","4058","Monte Sano Elementary School","PK,KK,01,02,03,04,05,06",298,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","721","Richmond County","4060","Academy of Richmond County High School","09,10,11,12",1277,"71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","52","73","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","34","48","37","52"
"2013-14","School","721","Richmond County","4062","Southside Elementary School","PK,KK,01,02,03,04,05",351,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
