sys_sch,SystemId,systemname,schoolname,SchoolId,grade,SingleScore,four_year_graduation_rate,CollegeEnrollment
7064062,706,Muscogee County,Johnson Elementary School,4062,D,67.10000000000001,,
7064064,706,Muscogee County,Mathews Elementary School,4064,B,86.10000000000001,,
7064065,706,Muscogee County,Allen Elementary School,4065,D,65.40000000000001,,
7064066,706,Muscogee County,River Road Elementary School,4066,D,60.6,,
7064067,706,Muscogee County,South Columbus Elementary School,4067,C,73,,
7064070,706,Muscogee County,Wynnton Elementary School,4070,D,63.7,,
706501,706,Muscogee County,Midland Academy,501,C,75.60000000000001,,
706502,706,Muscogee County,Rainey McCullers School of the Arts,502,C,77.5,,
7065052,706,Muscogee County,Carver High School,5052,C,71.8,86.300003,
7065056,706,Muscogee County,Dawson Elementary School,5056,F,52.1,,
7065058,706,Muscogee County,Eddy Middle School,5058,D,63.7,,
7065060,706,Muscogee County,Gentian Elementary School,5060,C,75.2,,
7065062,706,Muscogee County,Jordan Vocational High School,5062,D,63.3,79.199997,
7065069,706,Muscogee County,Wesley Heights Elementary School,5069,D,64.40000000000001,,
707101,707,Newton County,Veterans Memorial Middle School,101,D,63.5,,
707102,707,Newton County,Oak Hill Elementary School,102,C,77.40000000000001,,
7071050,707,Newton County,East Newton Elementary School,1050,C,79.40000000000001,,
707106,707,Newton County,Rocky Plains Elementary School,106,F,57.1,,
707111,707,Newton County,South Salem Elementary School,111,D,67.8,,
707114,707,Newton County,Liberty Middle School,114,D,65.3,,
707115,707,Newton County,Live Oak Elementary,115,D,63.2,,
707117,707,Newton County,Clements Middle School,117,D,67.3,,
707122,707,Newton County,Flint Hill Elementary,122,D,67.90000000000001,,
707123,707,Newton County,Newton County Theme School at Ficquett,123,A,93.10000000000001,,
707124,707,Newton County,Fairview Elementary,124,D,64.8,,
707173,707,Newton County,Newton High School,173,D,65.3,87.099998,
707196,707,Newton County,Cousins Middle School,196,D,65.7,,
707198,707,Newton County,Middle Ridge Elementary School,198,B,80,,
707206,707,Newton County,Alcovy High School,206,D,64.2,83.699997,
707295,707,Newton County,Eastside High School,295,B,80.5,91.400002,
707298,707,Newton County,West Newton Elementary School,298,D,67.7,,
7073050,707,Newton County,Livingston Elementary School,3050,D,65.90000000000001,,
707398,707,Newton County,Indian Creek Middle School,398,F,56.1,,
7074050,707,Newton County,Mansfield Elementary School,4050,B,84.2,,
7074550,707,Newton County,Heard-Mixon Elementary School,4550,C,70.10000000000001,,
7075050,707,Newton County,Porterdale Elementary School,5050,F,56,,
708103,708,Oconee County,Rocky Branch Elementary School,103,B,87.90000000000001,,
708105,708,Oconee County,North Oconee High School,105,A,94.10000000000001,97,
7081050,708,Oconee County,Oconee County Elementary School,1050,B,85.30000000000001,,
708110,708,Oconee County,High Shoals Elementary School,110,B,81,,
708188,708,Oconee County,Oconee County Primary School,188,B,83.7,,
708193,708,Oconee County,Oconee County Middle School,193,B,81.10000000000001,,
708197,708,Oconee County,Malcom Bridge Elementary School,197,A,90.90000000000001,,
708198,708,Oconee County,Malcom Bridge Middle School,198,B,87.5,,
708293,708,Oconee County,Oconee County High School,293,A,93.7,91.800003,
708294,708,Oconee County,Dove Creek Elementary School,294,,,,
7083050,708,Oconee County,Colham Ferry Elementary School,3050,B,85.90000000000001,,
709112,709,Oglethorpe County,Oglethorpe County Middle School,112,B,83.80000000000001,,
709198,709,Oglethorpe County,Oglethorpe County Elementary School,198,C,72.10000000000001,,
7092050,709,Oglethorpe County,Oglethorpe County High School,2050,C,72.5,90.900002,
709298,709,Oglethorpe County,Oglethorpe County Primary School,298,C,78.10000000000001,,
710101,710,Paulding County,Hiram High School,101,D,69.8,82,
710103,710,Paulding County,Bessie L. Baggett Elementary,103,B,82.90000000000001,,
710104,710,Paulding County,Lillian C. Poole Elementary School,104,C,70.90000000000001,,
7101050,710,Paulding County,Dallas Elementary School,1050,F,58.7,,
710106,710,Paulding County,South Paulding High School,106,C,74.8,83.099998,
710108,710,Paulding County,Sammy McClure Sr. Middle School,108,B,86.40000000000001,,
710109,710,Paulding County,North Paulding High School,109,C,75,93.099998,
710110,710,Paulding County,Burnt Hickory Elementary School,110,B,83.7,,
710113,710,Paulding County,WC Abney Elementary,113,C,74.7,,
710188,710,Paulding County,McGarity Elementary School,188,C,78,,
710192,710,Paulding County,South Paulding Middle School,192,B,81.40000000000001,,
710194,710,Paulding County,Floyd L. Shelton Elementary School at Crossroad,194,B,80.2,,
710197,710,Paulding County,Sam D. Panter Elementary School,197,C,76.60000000000001,,
710198,710,Paulding County,Nebo Elementary School,198,C,76.5,,
710199,710,Paulding County,C. A. Roberts Elementary School,199,C,76.7,,
710201,710,Paulding County,Lena Mae Moses Middle School,201,B,81.90000000000001,,
710204,710,Paulding County,Roland W. Russom Elementary,204,B,82.40000000000001,,
7102052,710,Paulding County,New Georgia Elementary School,2052,D,66.5,,
710210,710,Paulding County,Sara M. Ragsdale Elementary,210,D,64.5,,
710213,710,Paulding County,P. B. Ritch Middle School,213,B,83.80000000000001,,
7102352,710,Paulding County,Herschel Jones Middle School,2352,C,70.2,,
7102552,710,Paulding County,Paulding County High School,2552,C,70.10000000000001,85.199997,
710292,710,Paulding County,East Paulding High School,292,C,71.2,87,
710294,710,Paulding County,Northside Elementary School,294,D,65.60000000000001,,
710297,710,Paulding County,J. A. Dobbins Middle School,297,C,71.40000000000001,,
710299,710,Paulding County,Allgood Elementary School,299,D,69.10000000000001,,
710304,710,Paulding County,Connie Dugan Elementary School,304,C,70.90000000000001,,
710310,710,Paulding County,Hal Hutchens Elementary,310,C,72.5,,
710394,710,Paulding County,East Paulding Middle School,394,C,78.2,,
710404,710,Paulding County,Irma C. Austin Middle School,404,B,84,,
7104052,710,Paulding County,Union Elementary School,4052,C,70.7,,
710410,710,Paulding County,Carl Scoggins Sr. Middle school,410,D,64.2,,
7105050,710,Paulding County,Hiram Elementary School,5050,D,63.3,,
7111050,711,Peach County,Byron Elementary School,1050,D,60.90000000000001,,
711110,711,Peach County,Kay Road Elementary,110,F,57.5,,
711191,711,Peach County,Fort Valley Middle School,191,D,63.8,,
711197,711,Peach County,Byron Middle School,197,B,83.10000000000001,,
7112052,711,Peach County,Peach County High School,2052,C,72.3,81.300003,
711210,711,Peach County,Hunt Elementary School,210,D,61.7,,
712103,712,Pickens County,Hill City Elementary School,103,D,66.90000000000001,,
712106,712,Pickens County,Harmony Elementary School,106,C,70.7,,
712189,712,Pickens County,Pickens County Middle School,189,D,69.7,,
712198,712,Pickens County,Pickens County High School,198,C,77.40000000000001,95.699997,
712203,712,Pickens County,Jasper Middle School,203,D,69.90000000000001,,
712303,712,Pickens County,Tate Elementary School,303,C,73.10000000000001,,
713112,713,Pierce County,Midway Elementary School,112,B,86.2,,
713182,713,Pierce County,Pierce County High School,182,B,87.30000000000001,90.800003,
713197,713,Pierce County,Pierce County Middle School,197,B,83,,
713297,713,Pierce County,Blackshear Elementary School,297,B,81.80000000000001,,
7134050,713,Pierce County,Patterson Elementary School,4050,B,80.90000000000001,,
714101,714,Pike County,Pike County Elementary School,101,B,80,,
714188,714,Pike County,Pike County Primary School,188,C,73.8,,
714194,714,Pike County,Pike County High School,194,C,77.90000000000001,92.5,
714195,714,Pike County,Pike County Middle School,195,B,81.7,,
714296,714,Pike County,Zebulon High School,296,F,39,57.5,
715102,715,Polk County,Rockmart High School,102,C,76.3,81.5,
715103,715,Polk County,Cedartown Middle School,103,D,66.5,,
715104,715,Polk County,Rockmart Middle School,104,D,64.7,,
715174,715,Polk County,Westside Elementary School,174,C,70.5,,
715183,715,Polk County,Cherokee Elementary School,183,C,71.90000000000001,,
715188,715,Polk County,Northside Elementary,188,C,79.10000000000001,,
715210,715,Polk County,Van Wert Elementary School,210,D,62.40000000000001,,
715274,715,Polk County,Eastside Elementary School,274,B,81.5,,
715310,715,Polk County,Youngs Grove Elementary School,310,D,69,,
7155050,715,Polk County,Cedartown High School,5050,D,69.5,79.699997,
716195,716,Pulaski County,Pulaski County Middle School,195,D,67.7,,
7162050,716,Pulaski County,Hawkinsville High School,2050,C,79.40000000000001,90.5,
7163050,716,Pulaski County,Pulaski County Elementary School,3050,D,61.2,,
717111,717,Putnam County,Putnam County Middle School,111,D,69.3,,
717112,717,Putnam County,Putnam County Primary School,112,B,80.30000000000001,,
717113,717,Putnam County,Putnam County Elementary School,113,C,70.60000000000001,,
717114,717,Putnam County,Putnam County High School,114,C,74.60000000000001,92.599998,
718110,718,Quitman County,Quitman County High School,110,F,51.90000000000001,95.699997,
718199,718,Quitman County,Quitman County Elementary,199,F,55.1,,
719100,719,Rabun County,Rabun County Middle School,100,B,83.80000000000001,,
719105,719,Rabun County,Rabun County Elementary School,105,D,69.40000000000001,,
719114,719,Rabun County,Rabun County Primary School,114,F,56.1,,
719177,719,Rabun County,Rabun County High School ,177,B,86,94.400002,
720101,720,Randolph County,Randolph Clay Middle School,101,F,56.8,,
720201,720,Randolph County,Randolph Clay High School,201,F,56.5,83.099998,
7202050,720,Randolph County,Randolph County Elementary School,2050,D,66.2,,
721100,721,Richmond County,Cross Creek High School,100,D,61.7,80.800003,
721102,721,Richmond County,Hephzibah Elementary School,102,C,74.40000000000001,,
721103,721,Richmond County,Freedom Park Elementary,103,B,87.5,,
721104,721,Richmond County,Wilkinson Gardens Elementary School,104,F,50,,
721105,721,Richmond County,Deer Chase Elementary School,105,D,67,,
7211052,721,Richmond County,Butler High School,1052,F,53.40000000000001,73.800003,
7211054,721,Richmond County,Garrett Elementary School,1054,D,65.8,,
7211058,721,Richmond County,Langford Middle School,1058,D,64.3,,
7211064,721,Richmond County,Walker Traditional Elementary School,1064,A,92.5,,
721114,721,Richmond County,Pine Hill Middle School,114,F,56.40000000000001,,
721115,721,Richmond County,W.S. Hornsby Middle School,115,F,45.40000000000001,,
7211156,721,Richmond County,Hephzibah Middle School,1156,F,55.40000000000001,,
721116,721,Richmond County,Lamar - Milledge Elementary School,116,F,57.5,,
721177,721,Richmond County,Meadowbrook Elementary School,177,D,63.5,,
721189,721,Richmond County,Jamestown Elementary School,189,D,66.10000000000001,,
721194,721,Richmond County,Goshen Elementary School,194,D,69.2,,
721197,721,Richmond County,Glenn Hills Middle School,197,F,58.3,,
721201,721,Richmond County,Sue Reynolds Elementary School ,201,D,61.5,,
721205,721,Richmond County,Diamond Lakes Elementary School,205,C,72.60000000000001,,
7212050,721,Richmond County,Barton Chapel Elementary School,2050,D,63.7,,
7212052,721,Richmond County,Copeland Elementary School,2052,D,60.7,,
7212054,721,Richmond County,Glenn Hills Elementary School,2054,F,55.6,,
7212056,721,Richmond County,Hephzibah High School,2056,F,50.3,80.300003,
7212058,721,Richmond County,Merry Elementary School,2058,C,75.7,,
7212064,721,Richmond County,Warren Road Elementary School,2064,B,86.60000000000001,,
721213,721,Richmond County,Richmond County Technical Career Magnet School,213,B,87.2,99,
7212574,721,Richmond County,Westside High School,2574,D,63.7,88.699997,
721290,721,Richmond County,Willis Foreman Elementary School,290,D,69.8,,
721294,721,Richmond County,Tobacco Road Elementary School,294,F,58.7,,
721297,721,Richmond County,McBean Elementary School,297,B,88.30000000000001,,
721300,721,Richmond County,Lake Forest Hills Elementary School,300,B,87,,
7213050,721,Richmond County,Bayvale Elementary School,3050,F,53.6,,
7213054,721,Richmond County,Glenn Hills High School,3054,F,51.7,80.300003,
7213556,721,Richmond County,Johnson Magnet,3556,B,81.40000000000001,100,
7213756,721,Richmond County,Josey High School,3756,F,50,72.300003,
721390,721,Richmond County,Spirit Creek Middle School,390,D,63.1,,
721392,721,Richmond County,Performance Learning Center,392,F,28,15.8,
721393,721,Richmond County,W.S. Hornsby Elementary School,393,D,61,,
721394,721,Richmond County,Belair K-8 School,394,,,,
721395,721,Richmond County,Innovation Academy for Boys,395,,,,
721396,721,Richmond County,Innovation Academy for Girls,396,,,,
721397,721,Richmond County,Richmond Hill K-8 School,397,D,60.5,,
7214050,721,Richmond County,Blythe Elementary School,4050,B,85.10000000000001,,
7214054,721,Richmond County,Gracewood Elementary School,4054,C,70.3,,
7214058,721,Richmond County,Monte Sano Elementary School,4058,D,68.7,,
7214060,721,Richmond County,Academy of Richmond County High School,4060,D,63.5,88,
7214064,721,Richmond County,Wheeless Road Elementary School,4064,D,66.5,,
7214562,721,Richmond County,Davidson Magnet School,4562,A,98.60000000000001,100,
7214762,721,Richmond County,Terrace Manor Elementary School,4762,F,50,,
7215054,721,Richmond County,Dorothy Hains Elementary School,5054,F,59.40000000000001,,
7215058,721,Richmond County,Murphey Middle School,5058,F,52.5,,
7215564,721,Richmond County,Tutt Middle School,5564,F,56.7,,
7215566,721,Richmond County,Laney High School,5566,D,67.2,82.300003,
722102,722,Rockdale County,Peek's Chapel Elementary,102,D,60.2,,
722107,722,Rockdale County,General Ray Davis Middle School,107,D,68.40000000000001,,
722110,722,Rockdale County,Hicks Elementary School,110,F,58.40000000000001,,
722174,722,Rockdale County,Honey Creek Elementary School,174,C,75.2,,
722176,722,Rockdale County,Heritage High School,176,C,74.7,85.400002,
722178,722,Rockdale County,Barksdale Elementary School,178,C,73.3,,
722189,722,Rockdale County,Sims Elementary School,189,D,60.5,,
722192,722,Rockdale County,Salem High School,192,D,62.6,86.300003,
722194,722,Rockdale County,Shoal Creek Elementary School,194,D,63.5,,
722197,722,Rockdale County,Lorraine Elementary School,197,C,71.5,,
7222050,722,Rockdale County,Flat Shoals Elementary School,2050,C,71.5,,
7222052,722,Rockdale County,Pine Street Elementary School,2052,C,75.10000000000001,,
722278,722,Rockdale County,Conyers Middle School,278,D,67,,
722289,722,Rockdale County,Hightower Trail Elementary School,289,C,75.8,,
722294,722,Rockdale County,Memorial Middle School,294,F,59.2,,
7223052,722,Rockdale County,Rockdale County High School,3052,D,68.2,83.699997,
722378,722,Rockdale County,Edwards Middle School,378,D,64.90000000000001,,
7225050,722,Rockdale County,House Elementary School,5050,C,78.5,,
723101,723,Schley County,Schley Middle High School,101,D,68.7,97.300003,
723198,723,Schley County,Schley County Elementary School,198,C,73.8,,
724191,724,Screven County,Screven County Elementary School,191,C,74.2,,
724197,724,Screven County,Screven County Middle School,197,B,82.10000000000001,,
7244052,724,Screven County,Screven County High School,4052,C,78.40000000000001,81.599998,
725196,725,Seminole County,Seminole County Middle/High School,196,D,69.3,88.300003,
725296,725,Seminole County,Seminole County Elementary School,296,C,71.5,,
726101,726,Griffin-Spalding County,Spalding High School,101,D,64.40000000000001,85.800003,
726103,726,Griffin-Spalding County,Moreland Road Elementary,103,B,80.5,,
7261050,726,Griffin-Spalding County,Anne Street Elementary School,1050,F,41.1,,
7261052,726,Griffin-Spalding County,Jackson Road Elementary School,1052,C,75.5,,
726106,726,Griffin-Spalding County,Carver Road Middle School,106,C,72.7,,
726107,726,Griffin-Spalding County,Kennedy Road Middle School,107,F,57.3,,
726110,726,Griffin-Spalding County,Rehoboth Road Middle School,110,D,67.7,,
7261550,726,Griffin-Spalding County,Atkinson Elementary School,1550,F,55.6,,
7261750,726,Griffin-Spalding County,Beaverbrook Elementary School,1750,F,53,,
726187,726,Griffin-Spalding County,Griffin High School,187,D,63.3,88.400002,
726192,726,Griffin-Spalding County,Cowan Road Elementary School,192,D,65.40000000000001,,
726195,726,Griffin-Spalding County,Jordan Hill Road Elementary School,195,D,69.3,,
726199,726,Griffin-Spalding County,Futral Road Elementary School,199,C,79.10000000000001,,
726201,726,Griffin-Spalding County,Cowan Road Middle School,201,F,50.90000000000001,,
7262050,726,Griffin-Spalding County,Crescent Road Elementary School,2050,D,61.6,,
726208,726,Griffin-Spalding County,AZ Kelsey Academy,208,D,60.2,56.400002,
7262552,726,Griffin-Spalding County,Moore Elementary School,2552,F,50.2,,
7264052,726,Griffin-Spalding County,Orrs Elementary School,4052,F,51.7,,
727104,727,Stephens County,Stephens County Middle School,104,C,71.40000000000001,,
727187,727,Stephens County,Liberty Elementary School,187,C,75,,
727195,727,Stephens County,Big A Elementary School,195,,,,
727197,727,Stephens County,Toccoa Elementary School,197,C,79.40000000000001,,
727296,727,Stephens County,Stephens County Fifth Grade Academy,296,F,59.2,,
7275050,727,Stephens County,Stephens County High School,5050,C,73.7,89.699997,
728101,728,Stewart County,Stewart County Middle School,101,C,73.90000000000001,,
728192,728,Stewart County,Stewart County Elementary School,192,D,67.2,,
728201,728,Stewart County,Stewart County High School,201,C,72.7,96.199997,
729100,729,Sumter County,Sumter County Primary School,100,F,47,,
729105,729,Sumter County,Americus Sumter High School (Old Americus-Sumter HS S),105,C,77.80000000000001,88.599998,
729188,729,Sumter County,Sumter County Elementary School,188,F,57.2,,
729190,729,Sumter County,Sumter County Middle School,190,D,68.40000000000001,,
729205,729,Sumter County,Americus Sumter 9th Grade Academy,205,D,68.5,,
729396,729,Sumter County,Furlow Charter School,396,C,76,,
729595,729,Sumter County,Sumter County Intermediate School,595,D,67.2,,
730190,730,Talbot County,Central Elementary/High School,190,F,59.7,95,
731102,731,Taliaferro County,Taliaferro County School,102,F,52.1,,
732101,732,Tattnall County,Reidsville Middle School,101,B,81.2,,
732194,732,Tattnall County,Tattnall County High School,194,D,65.8,84.300003,
732201,732,Tattnall County,Glennville Middle School,201,C,79.80000000000001,,
732301,732,Tattnall County,Collins Elementary School ,301,D,62.7,,
732501,732,Tattnall County,Glennville Elementary School,501,F,56.1,,
732601,732,Tattnall County,Reidsville Elementary School,601,D,62.5,,
733104,733,Taylor County,Taylor County Primary School,104,F,59.1,,
733105,733,Taylor County,Taylor County Upper Elementary,105,D,61.8,,
733201,733,Taylor County,Taylor County High School,201,D,65.60000000000001,85.699997,
733205,733,Taylor County,Taylor County Middle School,205,C,70.2,,
734101,734,Telfair County,Telfair County Middle School,101,C,77.30000000000001,,
734104,734,Telfair County,Telfair County Elementary,104,D,68.10000000000001,,
734201,734,Telfair County,Telfair County High School,201,C,70.7,79.599998,
734202,734,Telfair County,Telfair Alternative Preparation School (TAPS),202,,,,
735105,735,Terrell County,Terrell High School,105,D,64.90000000000001,91.400002,
7351051,735,Terrell County,Cooper-Carver Elementary School,1051,F,58.7,,
735109,735,Terrell County,Terrell Middle School,109,C,71.5,,
736100,736,Thomas County,Bishop Hall Charter School,100,F,57.2,83.800003,
736105,736,Thomas County,Hand In Hand Primary,105,,,,
736115,736,Thomas County,The Renaissance Center for Academic and Career Development,115,,,,
736191,736,Thomas County,Thomas County Central High School,191,C,75.3,95.099998,
736194,736,Thomas County,Cross Creek Elementary School,194,C,72.10000000000001,,
736205,736,Thomas County,Thomas County Middle School,205,D,64.40000000000001,,
7365050,736,Thomas County,Garrison-Pilcher Elementary School,5050,F,57.8,,
737104,737,Tift County,Annie Belle Clark Elementary School,104,D,67.90000000000001,,
7371052,737,Tift County,J. T. Reddick Elementary School,1052,D,67.90000000000001,,
737173,737,Tift County,G. O. Bailey Elementary School,173,D,67.90000000000001,,
737199,737,Tift County,Tift County High School,199,C,76.3,85.300003,
7372050,737,Tift County,Len Lastinger Elementary School,2050,D,67.90000000000001,,
737299,737,Tift County,Eighth Street Middle School,299,F,59.2,,
7373050,737,Tift County,Northside Elementary School,3050,D,67.90000000000001,,
7373052,737,Tift County,Northeast Middle School,3052,F,59.2,,
7374050,737,Tift County,Omega Elementary School,4050,D,67.90000000000001,,
7374052,737,Tift County,Matt Wilson Elementary School,4052,D,67.90000000000001,,
7375050,737,Tift County,Charles Spencer Elementary School,5050,D,67.90000000000001,,
738103,738,Toombs County,Toombs County Middle School,103,D,68.2,,
738104,738,Toombs County,Lyons Primary School,104,D,69.40000000000001,,
738192,738,Toombs County,Toombs County High School,192,D,62.3,87.599998,
738204,738,Toombs County,Lyons Upper Elementary,204,D,63.7,,
7384050,738,Toombs County,Toombs Central Elementary School,4050,B,82.40000000000001,,
739103,739,Towns County,Towns County Elementary School,103,B,84,,
739104,739,Towns County,Towns County Middle School,104,C,76.90000000000001,,
739204,739,Towns County,Towns County High School,204,C,73.8,97.699997,
740113,740,Treutlen County,Treutlen Elementary School,113,D,64.8,,
740213,740,Treutlen County,Treutlen Middle/High School,213,D,66.2,84.800003,
7411052,741,Troup County,LaGrange High School,1052,C,74.8,81.900002,
741109,741,Troup County,Callaway Elementary School,109,C,70.7,,
741187,741,Troup County,West Point Elementary School,187,D,66.10000000000001,,
741189,741,Troup County,Long Cane Elementary School,189,C,78.40000000000001,,
741191,741,Troup County,Gardner-Newman Middle School,191,F,59.6,,
741194,741,Troup County,Hollis Hand Elementary School,194,B,84.5,,
741201,741,Troup County,Callaway High School,201,D,68.5,84.099998,
741204,741,Troup County,Callaway Middle School,204,F,53.6,,
741205,741,Troup County,Franklin Forest Elementary,205,D,66.90000000000001,,
741297,741,Troup County,Long Cane Middle School,297,D,62,,
7413050,741,Troup County,Hillcrest Elementary School,3050,D,69.60000000000001,,
741387,741,Troup County,Troup County High School,387,D,64.40000000000001,87.199997,
741397,741,Troup County,Hogansville Elementary School,397,F,47.6,,
7415050,741,Troup County,Rosemont Elementary School,5050,C,73,,
7415052,741,Troup County,Berta Weathersbee Elementary School,5052,D,64,,
741597,741,Troup County,Ethel W. Kight Elementary School,597,F,56.7,,
741698,741,Troup County,Clearview Elementary School,698,,,,
741699,741,Troup County,The Hope Academy School,699,,,,
742190,742,Turner County,Turner County Middle School,190,F,45.2,,
742196,742,Turner County,Turner County Elementary School,196,D,64.3,,
7423050,742,Turner County,Turner County High School,3050,F,50.1,93.800003,
743107,743,Twiggs County,Jeffersonville Elementary,107,F,58.3,,
743201,743,Twiggs County,Twiggs County High School,201,C,72.5,95.699997,
743207,743,Twiggs County,Twiggs Middle School,207,D,63.90000000000001,,
744101,744,Union County,Union County High School,101,C,75.8,97.5,
744103,744,Union County,Union County Elementary School,103,C,75.40000000000001,,
7441050,744,Union County,Union County Primary School,1050,B,88.60000000000001,,
744108,744,Union County,Union County Middle School,108,C,79.10000000000001,,
7443050,744,Union County,Woody Gap High/Elementary School,3050,C,74.40000000000001,,
745105,745,Thomaston-Upson County,Upson-Lee Primary School,105,F,59.90000000000001,,
745195,745,Thomaston-Upson County,Upson-Lee High School,195,C,73.40000000000001,87.099998,
745295,745,Thomaston-Upson County,Upson-Lee Elementary School,295,D,62.40000000000001,,
745395,745,Thomaston-Upson County,Upson-Lee Middle School,395,C,71.90000000000001,,
746100,746,Walker County,Rock Spring Elementary School,100,D,65.10000000000001,,
746106,746,Walker County,Chattanooga Valley Middle School,106,C,76.80000000000001,,
746114,746,Walker County,Saddle Ridge Elementary and Middle School,114,D,63.8,,
746180,746,Walker County,LaFayette Middle School,180,D,63.1,,
746190,746,Walker County,Ridgeland High School,190,D,65.7,90.800003,
746194,746,Walker County,Rossville Elementary School,194,F,56.2,,
746195,746,Walker County,Gilbert Elementary School,195,F,58.40000000000001,,
746198,746,Walker County,LaFayette High School,198,D,66.3,84.5,
746199,746,Walker County,Cherokee Ridge Elementary,199,D,69.5,,
746200,746,Walker County,North LaFayette Elementary School,200,D,69,,
7462052,746,Walker County,Fairyland Elementary School,2052,A,90.5,,
7462056,746,Walker County,Naomi Elementary School,2056,C,74.40000000000001,,
746206,746,Walker County,Rossville Middle School,206,D,62.5,,
7464050,746,Walker County,Chattanooga Valley Elementary School,4050,C,79.60000000000001,,
7465052,746,Walker County,Stone Creek Elementary School,5052,D,63.5,,
747101,747,Walton County,Atha Road Elementary School,101,C,79.10000000000001,,
747102,747,Walton County,Youth Middle School,102,D,64.60000000000001,,
747105,747,Walton County,Monroe Elementary,105,D,63.6,,
747108,747,Walton County,Sharon Elementary School,108,B,85.30000000000001,,
747111,747,Walton County,Walnut Grove High School,111,C,73.10000000000001,86.199997,
747112,747,Walton County,Harmony Elementary School,112,C,71.2,,
747176,747,Walton County,Bay Creek Elementary School,176,D,60.3,,
747191,747,Walton County,Loganville Elementary School,191,B,89.7,,
747193,747,Walton County,Carver Middle School,193,D,64.90000000000001,,
747195,747,Walton County,Walnut Grove Elementary School,195,C,74.7,,
747199,747,Walton County,Loganville High School,199,B,80.60000000000001,91.900002,
747202,747,Walton County,Youth Elementary School,202,B,88.40000000000001,,
747205,747,Walton County,Monroe Area High School,205,D,67.90000000000001,82.599998,
7472052,747,Walton County,Walker Park Elementary School,2052,B,81.30000000000001,,
747291,747,Walton County,Loganville Middle School,291,C,77.90000000000001,,
748195,748,Ware County,Ware County High School,195,C,76.10000000000001,89.699997,
748196,748,Ware County,Williams Heights Elementary School,196,B,81.7,,
748295,748,Ware County,Waycross Middle School,295,C,71.10000000000001,,
748296,748,Ware County,Center Elementary School,296,D,69.3,,
7483050,748,Ware County,Memorial Drive Elementary School,3050,C,76.80000000000001,,
7483052,748,Ware County,Waresboro Elementary School,3052,B,82.80000000000001,,
748395,748,Ware County,Ware County Middle School,395,C,70.2,,
748396,748,Ware County,Ruskin Elementary School,396,D,60.6,,
7485050,748,Ware County,Wacona Elementary School,5050,B,88.80000000000001,,
749105,749,Warren County,Warren County Middle School,105,C,77.30000000000001,,
749205,749,Warren County,Warren County High School,205,B,80.40000000000001,87.900002,
7493050,749,Warren County,Freeman Elementary School,3050,D,67.8,,
7501052,750,Washington County,Washington County High School,1052,C,72.40000000000001,95.199997,
750199,750,Washington County,T. J. Elder Middle School,199,D,68,,
7502050,750,Washington County,Ridge Road Primary School,2050,D,60.3,,
7504050,750,Washington County,Ridge Road Elementary School,4050,D,67.8,,
751101,751,Wayne County,Wayne County High School,101,D,66.60000000000001,90.800003,
7511050,751,Wayne County,Jesup Elementary School,1050,F,56.3,,
7511052,751,Wayne County,Screven Elementary School,1052,B,81.7,,
751194,751,Wayne County,Martha Puckett Middle School,194,D,64.60000000000001,,
751294,751,Wayne County,Arthur Williams Middle School,294,C,73,,
7513050,751,Wayne County,Odum Elementary School,3050,C,75.5,,
751394,751,Wayne County,Martha Rawls Smith Elementary School,394,C,75.2,,
751494,751,Wayne County,Bacon Elementary School,494,C,75.8,,
752104,752,Webster County,Webster County Elementary/Middle School,104,D,60.7,,
752108,752,Webster County,Webster County High School,108,D,64.10000000000001,85.699997,
7531052,753,Wheeler County,Wheeler County Elementary School,1052,D,68.90000000000001,,
7531053,753,Wheeler County,Wheeler County Middle School,1053,D,69.7,,
7533052,753,Wheeler County,Wheeler County High School,3052,F,54.40000000000001,84.099998,
754100,754,White County,Tesnatee Gap Elementary (Old White Co. Intermediate),100,D,69.40000000000001,,
754104,754,White County,Mount Yonah Elementary School,104,B,81,,
754105,754,White County,White County High School,105,B,88.7,88.300003,
754109,754,White County,Mossy Creek Elementary School,109,B,83.30000000000001,,
754174,754,White County,White County Middle School,174,C,70.2,,
754200,754,White County,Jack P Nix Elementary School,200,B,86,,
7551050,755,Whitfield County,Antioch Elementary School,1050,C,71.5,,
7551052,755,Whitfield County,Eastside Elementary School,1052,C,78.10000000000001,,
7551054,755,Whitfield County,Varnell Elementary School,1054,C,70.7,,
755106,755,Whitfield County,New Hope Middle School,106,B,86.90000000000001,,
755112,755,Whitfield County,Coahulla Creek High School,112,C,71.10000000000001,81.900002,
755175,755,Whitfield County,Northwest Whitfield County High School,175,B,80.2,95,
755199,755,Whitfield County,New Hope Elementary School,199,C,70.40000000000001,,
7552050,755,Whitfield County,Cohutta Elementary School,2050,B,87.60000000000001,,
7552052,755,Whitfield County,Pleasant Grove Elementary School,2052,C,76.80000000000001,,
7552054,755,Whitfield County,Westside Elementary School,2054,B,83,,
755206,755,Whitfield County,Beaverdale Elementary School,206,C,79.90000000000001,,
755211,755,Whitfield County,Cedar Ridge Elementary,211,D,65,,
755212,755,Whitfield County,Phoenix High School,212,F,35.6,45.599998,
755275,755,Whitfield County,Southeast Whitfield County High School,275,C,73.10000000000001,84.800003,
7553050,755,Whitfield County,Dawnville Elementary School,3050,C,78.90000000000001,,
7553052,755,Whitfield County,Tunnel Hill Elementary School,3052,D,68.7,,
