SCHOOL_YEAR,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,direct_cert_perc
2014,705,Murray County,0108,Mountain Creek Academy School,33
2014,705,Murray County,0112,North Murray High School,22
2014,705,Murray County,0190,Murray County High School,29
2014,705,Murray County,0195,Coker Elementary School,46
2014,705,Murray County,0198,Eton Elementary School,42
2014,705,Murray County,0204,New Bagley Middle School,28
2014,705,Murray County,1050,Chatsworth Elementary School,44
2014,705,Murray County,1052,Spring Place Elementary School,45
2014,705,Murray County,4050,Gladden Middle School,38
2014,705,Murray County,5050,Northwest Elementary School,37
2014,706,Muscogee County,0100,Midland Middle School,29
2014,706,Muscogee County,0102,Fox Elementary School,82
2014,706,Muscogee County,0104,North Columbus Elementary,21
2014,706,Muscogee County,0108,Eagle Ridge Academy,20
2014,706,Muscogee County,0112,Early College Academy of Columbus at Waverly Terrace,27
2014,706,Muscogee County,0115,Aaron Cohn Middle School,17
2014,706,Muscogee County,0178,Fort Middle School,50
2014,706,Muscogee County,0191,Hannan Elementary ,54
2014,706,Muscogee County,0192,Brewer Elementary School,76
2014,706,Muscogee County,0196,Blackmon Road Middle School,12
2014,706,Muscogee County,0200,"Martin Luther King, Jr. Elementary School",71
2014,706,Muscogee County,0203,Northside High School,12
2014,706,Muscogee County,0204,Veterans Memorial Middle School,20
2014,706,Muscogee County,0278,Shaw High School,19
2014,706,Muscogee County,0296,Downtown Elementary Magnet Academy,68
2014,706,Muscogee County,0300,Baker Middle School,72
2014,706,Muscogee County,0301,East Columbus Magnet Academy,48
2014,706,Muscogee County,0378,Spencer High School,48
2014,706,Muscogee County,0401,Double Churches Middle School,47
2014,706,Muscogee County,0501,Midland Academy,24
2014,706,Muscogee County,1056,Cusseta Road Elementary School,76
2014,706,Muscogee County,1058,Dimon Elementary ,54
2014,706,Muscogee County,1062,Georgetown Elementary School,63
2014,706,Muscogee County,1064,Kendrick High School,50
2014,706,Muscogee County,1066,Reese Road Leadership Academy,37
2014,706,Muscogee County,2050,Arnold Middle School,37
2014,706,Muscogee County,2052,Blanchard Elementary School,25
2014,706,Muscogee County,2054,Clubview Elementary School,19
2014,706,Muscogee County,2058,Double Churches Elementary School,22
2014,706,Muscogee County,2062,Hardaway High School,30
2014,706,Muscogee County,2064,Key Elementary School,68
2014,706,Muscogee County,2065,Muscogee Elementary School,81
2014,706,Muscogee County,2066,Richards Middle School,40
2014,706,Muscogee County,2067,Rothschild Leadership Academy School,63
2014,706,Muscogee County,3054,Columbus High School,6
2014,706,Muscogee County,3056,Britt David Elementary Computer Magnet Academy,6
2014,706,Muscogee County,3060,Forrest Road Elementary School,59
2014,706,Muscogee County,3066,Rigdon Road Elementary School,69
2014,706,Muscogee County,3068,St. Marys Video and Communication Technology,58
2014,706,Muscogee County,3069,Waddell Elementary School,50
2014,706,Muscogee County,4056,Davis Elementary School,86
2014,706,Muscogee County,4058,Lonnie Jackson Academy,73
2014,706,Muscogee County,4062,Johnson Elementary School,57
2014,706,Muscogee County,4064,Mathews Elementary School,10
2014,706,Muscogee County,4065,Allen Elementary School,35
2014,706,Muscogee County,4066,River Road Elementary School,46
2014,706,Muscogee County,4067,South Columbus Elementary School,74
2014,706,Muscogee County,4070,Wynnton Elementary School,49
2014,706,Muscogee County,5052,Carver High School,55
2014,706,Muscogee County,5056,Dawson Elementary School,56
2014,706,Muscogee County,5058,Eddy Middle School,69
2014,706,Muscogee County,5060,Gentian Elementary School,48
2014,706,Muscogee County,5062,Jordan Vocational High School,56
2014,706,Muscogee County,5069,Wesley Heights Elementary School,64
2014,707,Newton County,0101,Veterans Memorial Middle School,41
2014,707,Newton County,0102,Oak Hill Elementary School,39
2014,707,Newton County,0106,Rocky Plains Elementary School,43
2014,707,Newton County,0111,South Salem Elementary School,52
2014,707,Newton County,0114,Liberty Middle School,49
2014,707,Newton County,0115,Live Oak Elementary,53
2014,707,Newton County,0117,Clements Middle School,47
2014,707,Newton County,0122,Flint Hill Elementary,54
2014,707,Newton County,0123,Newton County Theme School at Ficquett,12
2014,707,Newton County,0124,Fairview Elementary,51
2014,707,Newton County,0173,Newton High School,38
2014,707,Newton County,0196,Cousins Middle School,39
2014,707,Newton County,0198,Middle Ridge Elementary School,67
2014,707,Newton County,0206,Alcovy High School,31
2014,707,Newton County,0295,Eastside High School,26
2014,707,Newton County,0298,West Newton Elementary School,55
2014,707,Newton County,0398,Indian Creek Middle School,36
2014,707,Newton County,1050,East Newton Elementary School,32
2014,707,Newton County,3050,Livingston Elementary School,48
2014,707,Newton County,4050,Mansfield Elementary School,37
2014,707,Newton County,4550,Heard-Mixon Elementary School,49
2014,707,Newton County,5050,Porterdale Elementary School,56
2014,708,Oconee County,0103,Rocky Branch Elementary School,13
2014,708,Oconee County,0105,North Oconee High School,9
2014,708,Oconee County,0110,High Shoals Elementary School,9
2014,708,Oconee County,0188,Oconee County Primary School,21
2014,708,Oconee County,0193,Oconee County Middle School,12
2014,708,Oconee County,0197,Malcom Bridge Elementary School,12
2014,708,Oconee County,0198,Malcom Bridge Middle School,12
2014,708,Oconee County,0293,Oconee County High School,8
2014,708,Oconee County,1050,Oconee County Elementary School,14
2014,708,Oconee County,3050,Colham Ferry Elementary School,15
2014,709,Oglethorpe County,0112,Oglethorpe County Middle School,32
2014,709,Oglethorpe County,0198,Oglethorpe County Elementary School,37
2014,709,Oglethorpe County,0298,Oglethorpe County Primary School,43
2014,709,Oglethorpe County,2050,Oglethorpe County High School,24
2014,710,Paulding County,0101,Hiram High School,20
2014,710,Paulding County,0103,Bessie L. Baggett Elementary,29
2014,710,Paulding County,0104,Lillian C. Poole Elementary School,31
2014,710,Paulding County,0106,South Paulding High School,17
2014,710,Paulding County,0108,Sammy McClure Sr. Middle School,9
2014,710,Paulding County,0109,North Paulding High School,9
2014,710,Paulding County,0110,Burnt Hickory Elementary School,13
2014,710,Paulding County,0113,WC Abney Elementary,20
2014,710,Paulding County,0188,McGarity Elementary School,24
2014,710,Paulding County,0192,South Paulding Middle School,25
2014,710,Paulding County,0194,Floyd L. Shelton Elementary School at Crossroad,8
2014,710,Paulding County,0197,Sam D. Panter Elementary School,38
2014,710,Paulding County,0198,Nebo Elementary School,25
2014,710,Paulding County,0199,C. A. Roberts Elementary School,26
2014,710,Paulding County,0201,Lena Mae Moses Middle School,20
2014,710,Paulding County,0204,Roland W. Russom Elementary,14
2014,710,Paulding County,0210,Sara M. Ragsdale Elementary,33
2014,710,Paulding County,0213,P. B. Ritch Middle School,28
2014,710,Paulding County,0292,East Paulding High School,17
2014,710,Paulding County,0294,Northside Elementary School,33
2014,710,Paulding County,0297,J. A. Dobbins Middle School,28
2014,710,Paulding County,0299,Allgood Elementary School,36
2014,710,Paulding County,0304,Connie Dugan Elementary School,26
2014,710,Paulding County,0310,Hal Hutchens Elementary,26
2014,710,Paulding County,0394,East Paulding Middle School,15
2014,710,Paulding County,0404,Irma C. Austin Middle School,20
2014,710,Paulding County,0410,Carl Scoggins Sr. Middle school,27
2014,710,Paulding County,1050,Dallas Elementary School,46
2014,710,Paulding County,2052,New Georgia Elementary School,32
2014,710,Paulding County,2352,Herschel Jones Middle School,31
2014,710,Paulding County,2552,Paulding County High School,25
2014,710,Paulding County,4052,Union Elementary School,28
2014,710,Paulding County,5050,Hiram Elementary School,33
2014,711,Peach County,0110,Kay Road Elementary,51
2014,711,Peach County,0191,Fort Valley Middle School,56
2014,711,Peach County,0197,Byron Middle School,25
2014,711,Peach County,0210,Hunt Elementary School,63
2014,711,Peach County,1050,Byron Elementary School,37
2014,711,Peach County,2052,Peach County High School,35
2014,712,Pickens County,0103,Hill City Elementary School,37
2014,712,Pickens County,0106,Harmony Elementary School,39
2014,712,Pickens County,0189,Pickens County Middle School,28
2014,712,Pickens County,0198,Pickens County High School,22
2014,712,Pickens County,0203,Jasper Elementary School,37
2014,712,Pickens County,0303,Tate Elementary School,35
2014,712,Pickens County,0403,Jasper Middle School,29
2014,713,Pierce County,0112,Midway Elementary School,36
2014,713,Pierce County,0182,Pierce County High School,25
2014,713,Pierce County,0197,Pierce County Middle School,34
2014,713,Pierce County,0297,Blackshear Elementary School,50
2014,713,Pierce County,4050,Patterson Elementary School,37
2014,714,Pike County,0101,Pike County Elementary School,23
2014,714,Pike County,0188,Pike County Primary School,30
2014,714,Pike County,0194,Pike County High School,18
2014,714,Pike County,0195,Pike County Middle School,23
2014,715,Polk County,0102,Rockmart High School,37
2014,715,Polk County,0103,Cedartown Middle School,47
2014,715,Polk County,0104,Rockmart Middle School,46
2014,715,Polk County,0174,Westside Elementary School,54
2014,715,Polk County,0183,Cherokee Elementary School,51
2014,715,Polk County,0188,Northside Elementary,62
2014,715,Polk County,0207,Harpst Academy,78
2014,715,Polk County,0210,Van Wert Elementary School,61
2014,715,Polk County,0274,Eastside Elementary School,47
2014,715,Polk County,0310,Youngs Grove Elementary School,58
2014,715,Polk County,5050,Cedartown High School,35
2014,716,Pulaski County,0195,Pulaski County Middle School,47
2014,716,Pulaski County,2050,Hawkinsville High School,36
2014,716,Pulaski County,3050,Pulaski County Elementary School,54
2014,717,Putnam County,0111,Putnam County Middle School,43
2014,717,Putnam County,0112,Putnam County Primary School,55
2014,717,Putnam County,0113,Putnam County Elementary School,50
2014,717,Putnam County,0114,Putnam County High School,35
2014,718,Quitman County,0110,Quitman County High School,40
2014,718,Quitman County,0199,Quitman County Elementary,59
2014,719,Rabun County,0100,Rabun County Middle School,25
2014,719,Rabun County,0105,Rabun County Elementary School,38
2014,719,Rabun County,0114,Rabun County Primary School,40
2014,719,Rabun County,0177,Rabun County High School ,22
2014,720,Randolph County,0101,Randolph Clay Middle School,65
2014,720,Randolph County,0201,Randolph Clay High School,45
2014,720,Randolph County,2050,Randolph County Elementary School,69
2014,721,Richmond County,0100,Cross Creek High School,33
2014,721,Richmond County,0101,Craig-Houghton Elementary School,81
2014,721,Richmond County,0102,Hephzibah Elementary School,48
2014,721,Richmond County,0103,Freedom Park Elementary,5
2014,721,Richmond County,0104,Wilkinson Gardens Elementary School,77
2014,721,Richmond County,0105,Deer Chase Elementary School,46
2014,721,Richmond County,0107,Lighthouse Care Center of Augusta,49
2014,721,Richmond County,0114,Pine Hill Middle School,41
2014,721,Richmond County,0115,W.S. Hornsby K-8 School,81
2014,721,Richmond County,0116,Lamar - Milledge Elementary School,78
2014,721,Richmond County,0177,Meadowbrook Elementary School,72
2014,721,Richmond County,0184,Morgan Road Middle School,59
2014,721,Richmond County,0189,Jamestown Elementary School,70
2014,721,Richmond County,0190,Collins Elementary School,84
2014,721,Richmond County,0194,Goshen Elementary School,33
2014,721,Richmond County,0197,Glenn Hills Middle School,69
2014,721,Richmond County,0201,Sue Reynolds Elementary School ,32
2014,721,Richmond County,0205,Diamond Lakes Elementary School,60
2014,721,Richmond County,0213,Richmond County Technical Career Magnet School,36
2014,721,Richmond County,0290,Willis Foreman Elementary School,49
2014,721,Richmond County,0294,Tobacco Road Elementary School,49
2014,721,Richmond County,0297,McBean Elementary School,46
2014,721,Richmond County,0300,Lake Forest Hills Elementary School,36
2014,721,Richmond County,0301,Jenkins-White Elementary Charter School,79
2014,721,Richmond County,0390,Spirit Creek Middle School,54
2014,721,Richmond County,1052,Butler High School,48
2014,721,Richmond County,1054,Garrett Elementary School,58
2014,721,Richmond County,1058,Langford Middle School,48
2014,721,Richmond County,1060,National Hills Elementary School,43
2014,721,Richmond County,1062,Rollins Elementary School,69
2014,721,Richmond County,1064,Walker Traditional Elementary School,23
2014,721,Richmond County,1065,Windsor Spring Road Elementary School,62
2014,721,Richmond County,1156,Hephzibah Middle School,46
2014,721,Richmond County,2050,Barton Chapel Elementary School,79
2014,721,Richmond County,2052,Copeland Elementary School,66
2014,721,Richmond County,2054,Glenn Hills Elementary School,69
2014,721,Richmond County,2056,Hephzibah High School,35
2014,721,Richmond County,2058,Merry Elementary School,59
2014,721,Richmond County,2064,Warren Road Elementary School,34
2014,721,Richmond County,2574,Westside High School,29
2014,721,Richmond County,3050,Bayvale Elementary School,77
2014,721,Richmond County,3054,Glenn Hills High School,54
2014,721,Richmond County,3062,Sego Middle School,63
2014,721,Richmond County,3556,Johnson Magnet,22
2014,721,Richmond County,3756,Josey High School,61
2014,721,Richmond County,4050,Blythe Elementary School,58
2014,721,Richmond County,4054,Gracewood Elementary School,57
2014,721,Richmond County,4058,Monte Sano Elementary School,67
2014,721,Richmond County,4060,Academy of Richmond County High School,34
2014,721,Richmond County,4062,Southside Elementary School,67
2014,721,Richmond County,4064,Wheeless Road Elementary School,75
2014,721,Richmond County,4562,Davidson Magnet School,11
2014,721,Richmond County,4762,Terrace Manor Elementary School,75
2014,721,Richmond County,5054,Hains Elementary School,77
2014,721,Richmond County,5058,Murphey Middle Charter School,74
2014,721,Richmond County,5564,Tutt Middle School,49
2014,721,Richmond County,5566,Laney High School,56
2014,722,Rockdale County,0102,Peek's Chapel Elementary,51
2014,722,Rockdale County,0107,General Ray Davis Middle School,27
2014,722,Rockdale County,0110,Hicks Elementary School,55
2014,722,Rockdale County,0174,Honey Creek Elementary School,37
2014,722,Rockdale County,0176,Heritage High School,25
2014,722,Rockdale County,0178,Barksdale Elementary School,40
2014,722,Rockdale County,0189,Sims Elementary School,50
2014,722,Rockdale County,0192,Salem High School,32
2014,722,Rockdale County,0194,Shoal Creek Elementary School,51
2014,722,Rockdale County,0197,Lorraine Elementary School,24
2014,722,Rockdale County,0278,Conyers Middle School,50
2014,722,Rockdale County,0289,Hightower Trail Elementary School,41
2014,722,Rockdale County,0294,Memorial Middle School,41
2014,722,Rockdale County,0378,Edwards Middle School,39
2014,722,Rockdale County,2050,Flat Shoals Elementary School,46
2014,722,Rockdale County,2052,Pine Street Elementary School,63
2014,722,Rockdale County,3052,Rockdale County High School,32
2014,722,Rockdale County,5050,House Elementary School,51
2014,723,Schley County,0101,Schley Middle High School,20
2014,723,Schley County,0198,Schley County Elementary School,35
2014,724,Screven County,0191,Screven County Elementary School,55
2014,724,Screven County,0197,Screven County Middle School,45
2014,724,Screven County,4052,Screven County High School,37
2014,725,Seminole County,0196,Seminole County Middle/High School,47
2014,725,Seminole County,0296,Seminole County Elementary School,55
2014,726,Spalding County,0101,Spalding High School,31
2014,726,Spalding County,0103,Moreland Road Elementary,45
2014,726,Spalding County,0106,Carver Road Middle School,48
2014,726,Spalding County,0107,Kennedy Road Middle School,52
2014,726,Spalding County,0110,Rehoboth Road Middle School,41
2014,726,Spalding County,0187,Griffin High School,41
2014,726,Spalding County,0192,Cowan Road Elementary School,52
2014,726,Spalding County,0195,Jordan Hill Road Elementary School,54
2014,726,Spalding County,0199,Futral Road Elementary School,38
2014,726,Spalding County,0201,Cowan Road Middle School,56
2014,726,Spalding County,0208,AZ Kelsey Academy,31
2014,726,Spalding County,1050,Anne Street Elementary School,83
2014,726,Spalding County,1052,Jackson Road Elementary School,50
2014,726,Spalding County,1550,Atkinson Elementary School,77
2014,726,Spalding County,1750,Beaverbrook Elementary School,62
2014,726,Spalding County,2050,Crescent Road Elementary School,34
2014,726,Spalding County,2552,Moore Elementary School,77
2014,726,Spalding County,4052,Orrs Elementary School,55
2014,727,Stephens County,0104,Stephens County Middle School,35
2014,727,Stephens County,0187,Liberty Elementary School,43
2014,727,Stephens County,0195,Big A Elementary School,33
2014,727,Stephens County,0197,Toccoa Elementary School,51
2014,727,Stephens County,0295,Eastanollee Elementary School,49
2014,727,Stephens County,5050,Stephens County High School,27
2014,728,Stewart County,0101,Stewart County Middle School,62
2014,728,Stewart County,0192,Stewart County Elementary School,69
2014,728,Stewart County,0201,Stewart County High School,57
2014,729,Sumter County,0100,Sumter County Primary School,66
2014,729,Sumter County,0105,Americus Sumter County High South,47
2014,729,Sumter County,0188,Sumter County Elementary School,62
2014,729,Sumter County,0190,Sumter County Middle School,57
2014,729,Sumter County,0205,Americus Sumter County High North,55
2014,729,Sumter County,0395,Sarah Cobb Elementary School,74
2014,729,Sumter County,0595,Staley Middle School,72
2014,730,Talbot County,0190,Central Elementary/High School,55
2014,731,Taliaferro County,0102,Taliaferro County School,59
2014,732,Tattnall County,0101,Reidsville Middle School,47
2014,732,Tattnall County,0194,Tattnall County High School,35
2014,732,Tattnall County,0201,Glennville Middle School,39
2014,732,Tattnall County,0301,Collins Elementary School ,57
2014,732,Tattnall County,0401,Collins Middle School,47
2014,732,Tattnall County,0501,Glennville Elementary School,46
2014,732,Tattnall County,0601,Reidsville Elementary School,50
2014,733,Taylor County,0104,Taylor County Primary School,53
2014,733,Taylor County,0105,Taylor County Upper Elementary,42
2014,733,Taylor County,0107,Georgia Center,65
2014,733,Taylor County,0201,Taylor County High School,31
2014,733,Taylor County,0205,Taylor County Middle School,33
2014,734,Telfair County,0101,Telfair County Middle School,48
2014,734,Telfair County,0104,Telfair County Elementary,55
2014,734,Telfair County,0201,Telfair County High School,36
2014,735,Terrell County,0105,Terrell High School,60
2014,735,Terrell County,0109,Terrell Middle School,69
2014,735,Terrell County,1050,Carver Elementary School,72
2014,735,Terrell County,2050,Cooper Primary School,77
2014,736,Thomas County,0100,Bishop Hall Charter School,45
2014,736,Thomas County,0105,Hand In Hand Primary,49
2014,736,Thomas County,0191,Thomas County Central High School,28
2014,736,Thomas County,0194,Cross Creek Elementary School,47
2014,736,Thomas County,0205,Thomas County Middle School,41
2014,736,Thomas County,5050,Garrison-Pilcher Elementary School,47
2014,737,Tift County,0104,Annie Belle Clark Primary School,56
2014,737,Tift County,0173,G. O. Bailey Primary School,54
2014,737,Tift County,0199,Tift County High School,30
2014,737,Tift County,0299,Eighth Street Middle School,44
2014,737,Tift County,1052,J. T. Reddick School,42
2014,737,Tift County,2050,Len Lastinger Primary School,53
2014,737,Tift County,3050,Northside Primary School,58
2014,737,Tift County,3052,"Northeast Campus, Tift County High School",39
2014,737,Tift County,4050,Omega Elementary School,54
2014,737,Tift County,4052,Matt Wilson Elementary School,48
2014,737,Tift County,5050,Charles Spencer Elementary School,53
2014,738,Toombs County,0103,Toombs County Middle School,52
2014,738,Toombs County,0104,Lyons Primary School,68
2014,738,Toombs County,0192,Toombs County High School,37
2014,738,Toombs County,0204,Lyons Upper Elementary,63
2014,738,Toombs County,4050,Toombs Central Elementary School,50
2014,739,Towns County,0103,Towns County Elementary School,35
2014,739,Towns County,0104,Towns County Middle School,28
2014,739,Towns County,0204,Towns County High School,23
2014,740,Treutlen County,0113,Treutlen Elementary School,57
2014,740,Treutlen County,0213,Treutlen Middle/High School,43
2014,741,Troup County,0109,Callaway Elementary School,38
2014,741,Troup County,0187,West Point Elementary School,43
2014,741,Troup County,0189,Long Cane Elementary School,29
2014,741,Troup County,0191,Gardner-Newman Middle School,35
2014,741,Troup County,0194,Hollis Hand Elementary School,30
2014,741,Troup County,0201,Callaway High School,31
2014,741,Troup County,0204,Callaway Middle School,40
2014,741,Troup County,0205,Franklin Forest Elementary,48
2014,741,Troup County,0207,Bradfield Center - Ault Academy,37
2014,741,Troup County,0297,Long Cane Middle School,34
2014,741,Troup County,0387,Troup County High School,24
2014,741,Troup County,0397,Hogansville Elementary School,51
2014,741,Troup County,0497,Whitesville Road Elementary School,63
2014,741,Troup County,0597,Ethel Kight Magnet Elementary School,50
2014,741,Troup County,1052,LaGrange High School,26
2014,741,Troup County,3050,Hillcrest Elementary School,32
2014,741,Troup County,4050,Mountville Elementary School,40
2014,741,Troup County,5050,Rosemont Elementary School,29
2014,741,Troup County,5052,Berta Weathersbee Elementary School,62
2014,742,Turner County,0190,Turner County Middle School,49
2014,742,Turner County,0196,Turner County Elementary School,60
2014,742,Turner County,1050,Turner County Specialty School,58
2014,742,Turner County,3050,Turner County High School,41
2014,743,Twiggs County,0107,Jeffersonville Elementary,63
2014,743,Twiggs County,0114,Jeffersonville School,52
2014,743,Twiggs County,0201,Twiggs County High School,45
2014,743,Twiggs County,0207,Twiggs Middle School,47
2014,744,Union County,0101,Union County High School,24
2014,744,Union County,0103,Union County Elementary School,35
2014,744,Union County,0108,Union County Middle School,28
2014,744,Union County,1050,Union County Primary School,41
2014,744,Union County,3050,Woody Gap High/Elementary School,34
2014,745,Thomaston-Upson County,0105,Upson-Lee South Elementary,54
2014,745,Thomaston-Upson County,0195,Upson-Lee High School,35
2014,745,Thomaston-Upson County,0295,Upson-Lee North Elementary School,46
2014,745,Thomaston-Upson County,0395,Upson-Lee Middle School,43
2014,746,Walker County,0100,Rock Spring Elementary School,33
2014,746,Walker County,0106,Chattanooga Valley Middle School,30
2014,746,Walker County,0114,Saddle Ridge Elementary and Middle School,30
2014,746,Walker County,0180,LaFayette Middle School,32
2014,746,Walker County,0190,Ridgeland High School,28
2014,746,Walker County,0194,Rossville Elementary School,56
2014,746,Walker County,0195,Gilbert Elementary School,54
2014,746,Walker County,0198,LaFayette High School,26
2014,746,Walker County,0199,Cherokee Ridge Elementary,40
2014,746,Walker County,0200,North LaFayette Elementary School,34
2014,746,Walker County,0206,Rossville Middle School,39
2014,746,Walker County,2052,Fairyland Elementary School,14
2014,746,Walker County,2056,Naomi Elementary School,43
2014,746,Walker County,4050,Chattanooga Valley Elementary School,34
2014,746,Walker County,5052,Stone Creek Elementary School,39
2014,747,Walton County,0101,Atha Road Elementary School,44
2014,747,Walton County,0102,Youth Middle School,26
2014,747,Walton County,0105,Monroe Elementary,55
2014,747,Walton County,0108,Sharon Elementary School,23
2014,747,Walton County,0111,Walnut Grove High School,19
2014,747,Walton County,0112,Harmony Elementary School,63
2014,747,Walton County,0176,Bay Creek Elementary School,28
2014,747,Walton County,0191,Loganville Elementary School,28
2014,747,Walton County,0193,Carver Middle School,45
2014,747,Walton County,0195,Walnut Grove Elementary School,34
2014,747,Walton County,0199,Loganville High School,14
2014,747,Walton County,0202,Youth Elementary School,20
2014,747,Walton County,0205,Monroe Area High School,35
2014,747,Walton County,0291,Loganville Middle School,21
2014,747,Walton County,2052,Walker Park Elementary School,34
2014,748,Ware County,0195,Ware County High School,35
2014,748,Ware County,0196,Williams Heights Elementary School,47
2014,748,Ware County,0295,Waycross Middle School,48
2014,748,Ware County,0296,Center Elementary School,57
2014,748,Ware County,0395,Ware County Middle School,47
2014,748,Ware County,0396,Ruskin Elementary School,67
2014,748,Ware County,3050,Memorial Drive Elementary School,59
2014,748,Ware County,3052,Waresboro Elementary School,52
2014,748,Ware County,5050,Wacona Elementary School,50
2014,749,Warren County,0105,Warren County Middle School,58
2014,749,Warren County,0205,Warren County High School,50
2014,749,Warren County,3050,Freeman Elementary School,70
2014,750,Washington County,0199,T. J. Elder Middle School,47
2014,750,Washington County,1052,Washington County High School,38
2014,750,Washington County,2050,Ridge Road Primary School,55
2014,750,Washington County,4050,Ridge Road Elementary School,49
2014,751,Wayne County,0101,Wayne County High School,28
2014,751,Wayne County,0194,Martha Puckett Middle School,38
2014,751,Wayne County,0294,Arthur Williams Middle School,40
2014,751,Wayne County,0394,Martha Rawls Smith Elementary School,54
2014,751,Wayne County,0494,Bacon Elementary School,51
2014,751,Wayne County,1050,Jesup Elementary School,50
2014,751,Wayne County,1052,Screven Elementary School,36
2014,751,Wayne County,3050,Odum Elementary School,28
2014,752,Webster County,0104,Webster County Elementary/Middle School,42
2014,752,Webster County,0108,Webster County High School,29
2014,753,Wheeler County,1052,Wheeler County Elementary School,50
2014,753,Wheeler County,3052,Wheeler County High School,40
2014,754,White County,0100,White Co. Intermediate,41
2014,754,White County,0104,Mount Yonah Elementary School,32
2014,754,White County,0105,White County High School,21
2014,754,White County,0109,Mossy Creek Elementary School,44
2014,754,White County,0174,White County Middle School,33
2014,754,White County,0200,Jack P Nix Primary,43
2014,754,White County,0204,White County 9th Grade Academy,32
2014,755,Whitfield County,0106,New Hope Middle School,23
2014,755,Whitfield County,0112,Coahulla Creek High School,25
2014,755,Whitfield County,0175,Northwest Whitfield County High School,17
2014,755,Whitfield County,0199,New Hope Elementary School,29
2014,755,Whitfield County,0206,Beaverdale Elementary School,36
2014,755,Whitfield County,0211,Cedar Ridge Elementary,34
2014,755,Whitfield County,0212,Phoenix High School,29
2014,755,Whitfield County,0275,Southeast Whitfield County High School,21
2014,755,Whitfield County,0475,Eastbrook Middle School,29
2014,755,Whitfield County,0575,North Whitfield Middle School,29
2014,755,Whitfield County,0675,Valley Point Middle School,27
2014,755,Whitfield County,0775,Westside Middle School,26
2014,755,Whitfield County,1050,Antioch Elementary School,35
2014,755,Whitfield County,1052,Eastside Elementary School,39
2014,755,Whitfield County,1054,Varnell Elementary School,34
2014,755,Whitfield County,2050,Cohutta Elementary School,35
2014,755,Whitfield County,2052,Pleasant Grove Elementary School,30
2014,755,Whitfield County,2054,Westside Elementary School,31
2014,755,Whitfield County,3050,Dawnville Elementary School,38
2014,755,Whitfield County,3052,Tunnel Hill Elementary School,35
2014,755,Whitfield County,4050,Dug Gap Elementary School,32
2014,755,Whitfield County,4052,Valley Point Elementary School,40
2014,756,Wilcox County,0101,Wilcox County Middle School,46
2014,756,Wilcox County,0195,Wilcox County Elementary School,53
2014,756,Wilcox County,0201,Wilcox County High School,39
2014,757,Wilkes County,0105,Washington-Wilkes Primary School,60
2014,757,Wilkes County,0110,Washington-Wilkes Comprehensive High School,34
2014,757,Wilkes County,0205,Washington-Wilkes Elementary School,51
2014,757,Wilkes County,0210,Washington-Wilkes Middle School,49
2014,758,Wilkinson County,0175,Wilkinson County Elementary School,56
2014,758,Wilkinson County,0275,Wilkinson County Middle School,50
2014,758,Wilkinson County,1050,Wilkinson County Primary School,59
2014,758,Wilkinson County,3050,Wilkinson County High School,40
2014,759,Worth County,0111,Worth County Elementary School,51
2014,759,Worth County,0176,Worth County High School,34
2014,759,Worth County,0193,Worth County Middle School,45
2014,759,Worth County,0196,Worth County Primary School,54
2014,761,Atlanta Public Schools,0100,Brown Middle School,77
2014,761,Atlanta Public Schools,0101,Parkside Elementary School,60
2014,761,Atlanta Public Schools,0103,Heritage Academy Elementary,80
2014,761,Atlanta Public Schools,0104,Dobbs Elementary School ,83
2014,761,Atlanta Public Schools,0105,Finch Elementary,86
2014,761,Atlanta Public Schools,0106,Early College High School at Carver,45
2014,761,Atlanta Public Schools,0108,South Atlanta School of Health and Medical Science,67
2014,761,Atlanta Public Schools,0112,"Booker T. Washington High School - Banking, Finance and Investment Small Sc",68
2014,761,Atlanta Public Schools,0113,Booker T. Washington - Early College Small School,64
2014,761,Atlanta Public Schools,0114,"Booker T. Washington High School - Health, Sciences and Nutrition Small Sch",70
2014,761,Atlanta Public Schools,0115,Kipp Strive Academy,39
2014,761,Atlanta Public Schools,0116,Springdale Park Elementary School,11
2014,761,Atlanta Public Schools,0118,The Best Academy High School at Benjamin S. Carson,65
2014,761,Atlanta Public Schools,0120,Coretta Scott King Young Women's Academy Middle School,78
2014,761,Atlanta Public Schools,0121,Coretta Scott King Young Women's Academy High School,66
2014,761,Atlanta Public Schools,0122,KIPP VISION,65
2014,761,Atlanta Public Schools,0123,Kindezi,45
2014,761,Atlanta Public Schools,0124,Intown Charter Academy,72
2014,761,Atlanta Public Schools,0173,Long Middle School,78
2014,761,Atlanta Public Schools,0180,Bunche Middle School,67
2014,761,Atlanta Public Schools,0182,Mays High School,57
2014,761,Atlanta Public Schools,0186,"Maynard H. Jackson, Jr. High School",60
2014,761,Atlanta Public Schools,0188,Sylvan Hills Middle School,79
2014,761,Atlanta Public Schools,0192,North Atlanta High School,19
2014,761,Atlanta Public Schools,0196,Cascade Elementary School,80
2014,761,Atlanta Public Schools,0199,Centennial Place Elementary School,60
2014,761,Atlanta Public Schools,0201,Charles R. Drew Charter School,35
2014,761,Atlanta Public Schools,0206,Atlanta Charter Middle School,19
2014,761,Atlanta Public Schools,0207,Hillside Conant School,50
2014,761,Atlanta Public Schools,0208,South Atlanta Law and Social Justice School,68
