sys_sch,SystemId,systemname,schoolname,SchoolId,grade,SingleScore
722110,722,Rockdale County,Hicks Elementary School,110,B,81.80000000000001
722174,722,Rockdale County,Honey Creek Elementary School,174,B,81.60000000000001
722176,722,Rockdale County,Heritage High School,176,C,70.5
722178,722,Rockdale County,Barksdale Elementary School,178,B,82.90000000000001
722189,722,Rockdale County,Sims Elementary School,189,B,80.80000000000001
722192,722,Rockdale County,Salem High School,192,D,68
722194,722,Rockdale County,Shoal Creek Elementary School,194,C,70.90000000000001
722197,722,Rockdale County,Lorraine Elementary School,197,B,89.2
7222050,722,Rockdale County,Flat Shoals Elementary School,2050,C,75.60000000000001
7222052,722,Rockdale County,Pine Street Elementary School,2052,C,76.5
722278,722,Rockdale County,Conyers Middle School,278,D,65.8
722289,722,Rockdale County,Hightower Trail Elementary School,289,C,73.3
722294,722,Rockdale County,Memorial Middle School,294,D,68.90000000000001
7223052,722,Rockdale County,Rockdale County High School,3052,D,68.5
722378,722,Rockdale County,Edwards Middle School,378,C,76.10000000000001
7225050,722,Rockdale County,House Elementary School,5050,D,67.5
723101,723,Schley County,Schley Middle High School,101,B,82.10000000000001
723198,723,Schley County,Schley County Elementary School,198,B,86.5
724191,724,Screven County,Screven County Elementary School,191,D,62.3
724197,724,Screven County,Screven County Middle School,197,C,72.60000000000001
7244052,724,Screven County,Screven County High School,4052,B,83.60000000000001
725196,725,Seminole County,Seminole County Middle/High School,196,B,81
725296,725,Seminole County,Seminole County Elementary School,296,C,71.90000000000001
726101,726,Spalding County,Spalding High School,101,C,73.60000000000001
726103,726,Spalding County,Moreland Road Elementary,103,D,66.40000000000001
7261050,726,Spalding County,Anne Street Elementary School,1050,F,53.7
7261052,726,Spalding County,Jackson Road Elementary School,1052,D,69.40000000000001
726106,726,Spalding County,Carver Road Middle School,106,C,72.3
726107,726,Spalding County,Kennedy Road Middle School,107,F,52.90000000000001
726110,726,Spalding County,Rehoboth Road Middle School,110,D,64.60000000000001
7261550,726,Spalding County,Atkinson Elementary School,1550,F,42.8
7261750,726,Spalding County,Beaverbrook Elementary School,1750,C,74
726187,726,Spalding County,Griffin High School,187,D,67.8
726192,726,Spalding County,Cowan Road Elementary School,192,D,66.2
726195,726,Spalding County,Jordan Hill Road Elementary School,195,D,66.3
726199,726,Spalding County,Futral Road Elementary School,199,B,83.2
726201,726,Spalding County,Cowan Road Middle School,201,F,49
7262050,726,Spalding County,Crescent Road Elementary School,2050,D,65.90000000000001
726208,726,Spalding County,AZ Kelsey Academy,208,F,35.7
7262552,726,Spalding County,Moore Elementary School,2552,D,62.1
7264052,726,Spalding County,Orrs Elementary School,4052,C,76.10000000000001
727104,727,Stephens County,Stephens County Middle School,104,B,81.60000000000001
727187,727,Stephens County,Liberty Elementary School,187,,
727195,727,Stephens County,Big A Elementary School,195,,
727197,727,Stephens County,Toccoa Elementary School,197,C,73
727296,727,Stephens County,Stephens County Fifth Grade Academy,296,C,73.40000000000001
7275050,727,Stephens County,Stephens County High School,5050,C,70
728101,728,Stewart County,Stewart County Middle School,101,C,70
728192,728,Stewart County,Stewart County Elementary School,192,F,53.3
728201,728,Stewart County,Stewart County High School,201,D,63.3
729100,729,Sumter County,Sumter County Primary School,100,,
729105,729,Sumter County,Americus Sumter High School (Old Americus-Sumter HS S),105,D,68.90000000000001
729188,729,Sumter County,Sumter County Elementary School,188,,
729190,729,Sumter County,Sumter County Middle School,190,F,56.5
729205,729,Sumter County,Americus Sumter 9th Grade Academy,205,F,46.5
729396,729,Sumter County,Furlow Charter School,396,F,57
729595,729,Sumter County,Sumter County Intermediate School,595,F,58.1
730190,730,Talbot County,Central Elementary/High School,190,F,53.7
731102,731,Taliaferro County,Taliaferro County School,102,C,73.7
732101,732,Tattnall County,Reidsville Middle School,101,C,74.7
732194,732,Tattnall County,Tattnall County High School,194,D,65.8
732201,732,Tattnall County,Glennville Middle School,201,B,87.40000000000001
732301,732,Tattnall County,Collins Elementary School ,301,C,75.40000000000001
732501,732,Tattnall County,Glennville Elementary School,501,C,72.8
732601,732,Tattnall County,Reidsville Elementary School,601,F,50.40000000000001
733104,733,Taylor County,Taylor County Primary School,104,,
733105,733,Taylor County,Taylor County Upper Elementary,105,C,70.5
733201,733,Taylor County,Taylor County High School,201,D,65.5
733205,733,Taylor County,Taylor County Middle School,205,D,64.40000000000001
734101,734,Telfair County,Telfair County Middle School,101,C,72.40000000000001
734104,734,Telfair County,Telfair County Elementary,104,D,65.5
734201,734,Telfair County,Telfair County High School,201,B,80.5
735105,735,Terrell County,Terrell High School,105,D,66.7
7351051,735,Terrell County,Cooper-Carver Elementary School,1051,F,47.5
735109,735,Terrell County,Terrell Middle School,109,D,64.60000000000001
736100,736,Thomas County,Bishop Hall Charter School,100,F,51
736105,736,Thomas County,Hand In Hand Primary,105,,
736115,736,Thomas County,The Renaissance Center for Academic and Career Development,115,F,40.5
736191,736,Thomas County,Thomas County Central High School,191,C,79
736194,736,Thomas County,Cross Creek Elementary School,194,B,80.60000000000001
736205,736,Thomas County,Thomas County Middle School,205,D,68
7365050,736,Thomas County,Garrison-Pilcher Elementary School,5050,,
737104,737,Tift County,Annie Belle Clark Elementary School,104,D,65.60000000000001
7371052,737,Tift County,J. T. Reddick Elementary School,1052,D,65.60000000000001
737173,737,Tift County,G. O. Bailey Elementary School,173,D,65.60000000000001
737199,737,Tift County,Tift County High School,199,B,86
7372050,737,Tift County,Len Lastinger Elementary School,2050,D,65.60000000000001
737299,737,Tift County,Eighth Street Middle School,299,C,70.60000000000001
7373050,737,Tift County,Northside Elementary School,3050,D,65.60000000000001
7373052,737,Tift County,Northeast Middle School,3052,C,70.60000000000001
7374050,737,Tift County,Omega Elementary School,4050,D,65.60000000000001
7374052,737,Tift County,Matt Wilson Elementary School,4052,D,65.60000000000001
7375050,737,Tift County,Charles Spencer Elementary School,5050,D,65.60000000000001
738103,738,Toombs County,Toombs County Middle School,103,F,57.2
738104,738,Toombs County,Lyons Primary School,104,,
738192,738,Toombs County,Toombs County High School,192,D,62.40000000000001
738204,738,Toombs County,Lyons Upper Elementary,204,C,73.8
7384050,738,Toombs County,Toombs Central Elementary School,4050,B,83
739103,739,Towns County,Towns County Elementary School,103,B,81.40000000000001
739104,739,Towns County,Towns County Middle School,104,B,89.5
739204,739,Towns County,Towns County High School,204,C,73.2
740113,740,Treutlen County,Treutlen Elementary School,113,D,64.40000000000001
740213,740,Treutlen County,Treutlen Middle/High School,213,D,61.2
7411052,741,Troup County,LaGrange High School,1052,C,70.5
741109,741,Troup County,Callaway Elementary School,109,C,74.7
741187,741,Troup County,West Point Elementary School,187,C,74.7
741189,741,Troup County,Long Cane Elementary School,189,B,81.90000000000001
741191,741,Troup County,Gardner-Newman Middle School,191,C,71.7
741194,741,Troup County,Hollis Hand Elementary School,194,A,90.10000000000001
741201,741,Troup County,Callaway High School,201,D,67.90000000000001
741204,741,Troup County,Callaway Middle School,204,D,64.7
741205,741,Troup County,Franklin Forest Elementary,205,D,69.5
741297,741,Troup County,Long Cane Middle School,297,C,75.2
7413050,741,Troup County,Hillcrest Elementary School,3050,C,78.40000000000001
741387,741,Troup County,Troup County High School,387,C,73.7
741397,741,Troup County,Hogansville Elementary School,397,C,79.40000000000001
7415050,741,Troup County,Rosemont Elementary School,5050,A,94.90000000000001
7415052,741,Troup County,Berta Weathersbee Elementary School,5052,F,55.90000000000001
741597,741,Troup County,Ethel W. Kight Elementary School,597,C,73.60000000000001
742190,742,Turner County,Turner County Middle School,190,C,73.3
742196,742,Turner County,Turner County Elementary School,196,C,73.10000000000001
7423050,742,Turner County,Turner County High School,3050,F,57.3
743107,743,Twiggs County,Jeffersonville Elementary,107,F,58.7
743201,743,Twiggs County,Twiggs County High School,201,F,59.90000000000001
743207,743,Twiggs County,Twiggs Middle School,207,F,55.40000000000001
744101,744,Union County,Union County High School,101,A,96.7
744103,744,Union County,Union County Elementary School,103,B,81.2
7441050,744,Union County,Union County Primary School,1050,,
744108,744,Union County,Union County Middle School,108,B,84.30000000000001
7443050,744,Union County,Woody Gap High/Elementary School,3050,,
745105,745,Thomaston-Upson County,Upson-Lee South Elementary,105,,
745195,745,Thomaston-Upson County,Upson-Lee High School,195,C,71.3
745295,745,Thomaston-Upson County,Upson-Lee North Elementary School,295,B,81.90000000000001
745395,745,Thomaston-Upson County,Upson-Lee Middle School,395,C,76.60000000000001
746100,746,Walker County,Rock Spring Elementary School,100,D,64
746106,746,Walker County,Chattanooga Valley Middle School,106,B,80
746114,746,Walker County,Saddle Ridge Elementary and Middle School,114,C,76.10000000000001
746180,746,Walker County,LaFayette Middle School,180,D,66.5
746190,746,Walker County,Ridgeland High School,190,C,70.7
746194,746,Walker County,Rossville Elementary School,194,D,64.7
746195,746,Walker County,Gilbert Elementary School,195,C,79
746198,746,Walker County,LaFayette High School,198,C,73.2
746199,746,Walker County,Cherokee Ridge Elementary,199,B,81.60000000000001
746200,746,Walker County,North LaFayette Elementary School,200,C,77.10000000000001
7462052,746,Walker County,Fairyland Elementary School,2052,A,93.60000000000001
7462056,746,Walker County,Naomi Elementary School,2056,B,80.2
746206,746,Walker County,Rossville Middle School,206,C,70.60000000000001
7464050,746,Walker County,Chattanooga Valley Elementary School,4050,C,75.3
7465052,746,Walker County,Stone Creek Elementary School,5052,D,60.40000000000001
747101,747,Walton County,Atha Road Elementary School,101,B,81.40000000000001
747102,747,Walton County,Youth Middle School,102,B,81.90000000000001
747105,747,Walton County,Monroe Elementary,105,F,59.8
747108,747,Walton County,Sharon Elementary School,108,C,77.80000000000001
747111,747,Walton County,Walnut Grove High School,111,C,76.10000000000001
747112,747,Walton County,Harmony Elementary School,112,F,58.1
747176,747,Walton County,Bay Creek Elementary School,176,B,85.30000000000001
747191,747,Walton County,Loganville Elementary School,191,C,79.10000000000001
747193,747,Walton County,Carver Middle School,193,D,61.40000000000001
747195,747,Walton County,Walnut Grove Elementary School,195,C,74.10000000000001
747199,747,Walton County,Loganville High School,199,B,84.40000000000001
747202,747,Walton County,Youth Elementary School,202,A,92.60000000000001
747205,747,Walton County,Monroe Area High School,205,D,68.3
7472052,747,Walton County,Walker Park Elementary School,2052,C,71.60000000000001
747291,747,Walton County,Loganville Middle School,291,B,80.90000000000001
748195,748,Ware County,Ware County High School,195,B,83.80000000000001
748196,748,Ware County,Williams Heights Elementary School,196,B,82.2
748295,748,Ware County,Waycross Middle School,295,C,77
748296,748,Ware County,Center Elementary School,296,B,80.60000000000001
7483050,748,Ware County,Memorial Drive Elementary School,3050,B,81
7483052,748,Ware County,Waresboro Elementary School,3052,B,80
748395,748,Ware County,Ware County Middle School,395,B,84.60000000000001
748396,748,Ware County,Ruskin Elementary School,396,B,82.60000000000001
7485050,748,Ware County,Wacona Elementary School,5050,C,76.3
749105,749,Warren County,Warren County Middle School,105,D,65
749205,749,Warren County,Warren County High School,205,B,80.7
7493050,749,Warren County,Freeman Elementary School,3050,D,61.90000000000001
7501052,750,Washington County,Washington County High School,1052,C,75.40000000000001
750199,750,Washington County,T. J. Elder Middle School,199,D,65.8
7502050,750,Washington County,Ridge Road Primary School,2050,,
7504050,750,Washington County,Ridge Road Elementary School,4050,D,66.8
751101,751,Wayne County,Wayne County High School,101,B,83.10000000000001
7511050,751,Wayne County,Jesup Elementary School,1050,D,67.40000000000001
7511052,751,Wayne County,Screven Elementary School,1052,C,74.10000000000001
751194,751,Wayne County,Martha Puckett Middle School,194,D,69.8
751294,751,Wayne County,Arthur Williams Middle School,294,C,75.3
7513050,751,Wayne County,Odum Elementary School,3050,A,92.2
751394,751,Wayne County,Martha Rawls Smith Elementary School,394,D,66.3
751494,751,Wayne County,Bacon Elementary School,494,C,71.5
752104,752,Webster County,Webster County Elementary/Middle School,104,D,67.90000000000001
752108,752,Webster County,Webster County High School,108,B,82.5
7531052,753,Wheeler County,Wheeler County Elementary School,1052,C,77.80000000000001
7531053,753,Wheeler County,Wheeler County Middle School,1053,F,50.2
7533052,753,Wheeler County,Wheeler County High School,3052,D,68.2
754100,754,White County,Tesnatee Gap Elementary,100,B,88.60000000000001
754104,754,White County,Mount Yonah Elementary School,104,B,89.90000000000001
754105,754,White County,White County High School,105,A,90.2
754109,754,White County,Mossy Creek Elementary School,109,B,88.2
754174,754,White County,White County Middle School,174,D,66.90000000000001
754200,754,White County,Jack P. Nix Elementary,200,B,88.60000000000001
7551050,755,Whitfield County,Antioch Elementary School,1050,D,65.7
7551052,755,Whitfield County,Eastside Elementary School,1052,D,66.8
7551054,755,Whitfield County,Varnell Elementary School,1054,C,79.2
755106,755,Whitfield County,New Hope Middle School,106,C,70.90000000000001
755112,755,Whitfield County,Coahulla Creek High School,112,C,74.7
755175,755,Whitfield County,Northwest Whitfield County High School,175,B,80.40000000000001
755199,755,Whitfield County,New Hope Elementary School,199,B,84.60000000000001
7552050,755,Whitfield County,Cohutta Elementary School,2050,B,89.30000000000001
7552052,755,Whitfield County,Pleasant Grove Elementary School,2052,C,75.5
7552054,755,Whitfield County,Westside Elementary School,2054,C,76
755206,755,Whitfield County,Beaverdale Elementary School,206,C,71.60000000000001
755211,755,Whitfield County,Cedar Ridge Elementary,211,C,70.5
755212,755,Whitfield County,Phoenix High School,212,F,42.5
755275,755,Whitfield County,Southeast Whitfield County High School,275,C,74.7
7553050,755,Whitfield County,Dawnville Elementary School,3050,C,73.2
7553052,755,Whitfield County,Tunnel Hill Elementary School,3052,B,82.2
7554050,755,Whitfield County,Dug Gap Elementary School,4050,C,70.2
7554052,755,Whitfield County,Valley Point Elementary School,4052,D,67.10000000000001
755475,755,Whitfield County,Eastbrook Middle School,475,D,67.40000000000001
755575,755,Whitfield County,North Whitfield Middle School,575,C,78
755675,755,Whitfield County,Valley Point Middle School,675,C,73.3
755775,755,Whitfield County,Westside Middle School,775,B,86.7
756101,756,Wilcox County,Wilcox County Middle School,101,C,75.60000000000001
756195,756,Wilcox County,Wilcox County Elementary School,195,B,81.40000000000001
756201,756,Wilcox County,Wilcox County High School,201,C,78.80000000000001
757105,757,Wilkes County,Washington-Wilkes Primary School,105,,
757110,757,Wilkes County,Washington-Wilkes Comprehensive High School,110,B,80.10000000000001
757205,757,Wilkes County,Washington-Wilkes Elementary School,205,C,72.10000000000001
757210,757,Wilkes County,Washington-Wilkes Middle School,210,B,83.7
7581050,758,Wilkinson County,Wilkinson County Primary School,1050,,
758175,758,Wilkinson County,Wilkinson County Elementary School,175,D,64.5
758275,758,Wilkinson County,Wilkinson County Middle School,275,C,74.3
7583050,758,Wilkinson County,Wilkinson County High School,3050,D,65.90000000000001
759111,759,Worth County,Worth County Elementary School,111,D,69.40000000000001
759176,759,Worth County,Worth County High School,176,C,72
759193,759,Worth County,Worth County Middle School,193,D,62.7
759196,759,Worth County,Worth County Primary School,196,,
761100,761,Atlanta Public Schools,Brown Middle School,100,F,58.90000000000001
761101,761,Atlanta Public Schools,Parkside Elementary School,101,D,68.7
761103,761,Atlanta Public Schools,Heritage Academy Elementary,103,D,61.3
761104,761,Atlanta Public Schools,Dobbs Elementary School ,104,D,63.6
761105,761,Atlanta Public Schools,Finch Elementary,105,F,44.3
7611053,761,Atlanta Public Schools,Boyd Elementary School,1053,F,45.2
761106,761,Atlanta Public Schools,Early College High School at Carver,106,A,97.30000000000001
7611063,761,Atlanta Public Schools,Hutchinson Elementary School,1063,F,46.3
7611064,761,Atlanta Public Schools,Kimberly Elementary School,1064,F,46.40000000000001
7611066,761,Atlanta Public Schools,Rivers Elementary School,1066,C,77.40000000000001
761115,761,Atlanta Public Schools,Kipp Strive Academy,115,C,79.80000000000001
761116,761,Atlanta Public Schools,Springdale Park Elementary School,116,A,95.60000000000001
7611208,761,Atlanta Public Schools,Wesley International Academy Charter Facility,1208,D,69.90000000000001
761122,761,Atlanta Public Schools,KIPP VISION,122,F,57.7
761123,761,Atlanta Public Schools,Kindezi,123,C,77.2
7611409,761,Atlanta Public Schools,Therrell High School,1409,D,62.1
7611410,761,Atlanta Public Schools,Corretta Scott King Womens' Leadership Academy,1410,D,62.8
7611411,761,Atlanta Public Schools,The B.E.S.T Academy,1411,F,52.8
7611412,761,Atlanta Public Schools,South Atlanta High School,1412,D,67.90000000000001
7611413,761,Atlanta Public Schools,Carver High School,1413,F,50.1
7611414,761,Atlanta Public Schools,Michael R. Hollis Innovation Academy,1414,F,39.7
7611415,761,Atlanta Public Schools,Woodson Park Academy,1415,F,51
7611416,761,Atlanta Public Schools,Tuskegee Airman Global Academy,1416,F,55.5
7611421,761,Atlanta Public Schools,Harper-Archer Elementary School,1421,F,46.2
7611560,761,Atlanta Public Schools,Garden Hills Elementary School,1560,B,82
7611563,761,Atlanta Public Schools,Inman Middle School,1563,A,91.60000000000001
7611567,761,Atlanta Public Schools,Smith Elementary School,1567,B,83.80000000000001
7611664,761,Atlanta Public Schools,Morningside Elementary School,1664,A,96.5
761173,761,Atlanta Public Schools,Long Middle School,173,F,51.3
761180,761,Atlanta Public Schools,Bunche Middle School,180,F,57
761182,761,Atlanta Public Schools,Mays High School,182,D,62.1
761186,761,Atlanta Public Schools,"Maynard H. Jackson, Jr. High School",186,C,76
761188,761,Atlanta Public Schools,Sylvan Hills Middle School,188,F,57.8
761192,761,Atlanta Public Schools,North Atlanta High School,192,C,78.90000000000001
761196,761,Atlanta Public Schools,Cascade Elementary School,196,F,57.8
761199,761,Atlanta Public Schools,Centennial Academy,199,D,60.7
761201,761,Atlanta Public Schools,Charles R. Drew Charter School,201,B,83.80000000000001
7612053,761,Atlanta Public Schools,Brandon Elementary School,2053,A,97
761206,761,Atlanta Public Schools,Atlanta Neighborhood Charter - Middle,206,C,71.7
7612062,761,Atlanta Public Schools,The John Hope-Charles Walter Hill Elementary Schools,2062,D,60.8
761212,761,Atlanta Public Schools,KIPP Atlanta Collegiate,212,C,76
761213,761,Atlanta Public Schools,KIPP Strive Primary,213,,
761214,761,Atlanta Public Schools,KIPP Vision Primary,214,,
761215,761,Atlanta Public Schools,Kipp WAYS Primary School,215,,
7612560,761,Atlanta Public Schools,Gideons Elementary School,2560,F,51.2
7612563,761,Atlanta Public Schools,Jackson Elementary School,2563,A,95.40000000000001
7612564,761,Atlanta Public Schools,Lin Elementary School,2564,A,98.90000000000001
7612569,761,Atlanta Public Schools,West Manor Elementary School,2569,B,82.10000000000001
7612664,761,Atlanta Public Schools,Crim High School,2664,F,31.8
761282,761,Atlanta Public Schools,Young Middle School,282,F,50.2
761288,761,Atlanta Public Schools,Price Middle School,288,F,52.1
761296,761,Atlanta Public Schools,Perkerson Elementary School,296,F,57.6
761303,761,Atlanta Public Schools,Bolton Academy,303,D,64.8
761304,761,Atlanta Public Schools,Deerwood Academy School,304,D,60.5
761305,761,Atlanta Public Schools,Burgess-Peterson Elementary School,305,B,80.5
7613051,761,Atlanta Public Schools,Beecher Hills Elementary School,3051,D,61.8
7613057,761,Atlanta Public Schools,Continental Colony Elementary School,3057,F,55.40000000000001
7613065,761,Atlanta Public Schools,Peyton Forest Elementary School,3065,F,50.5
7613067,761,Atlanta Public Schools,Sutton Middle School,3067,C,74.2
761314,761,Atlanta Public Schools,Westside Atlanta Charter School,314,D,61.1
761315,761,Atlanta Public Schools,Booker T. Washington High School,315,F,53.5
7613559,761,Atlanta Public Schools,Fickett Elementary School,3559,D,63.5
7613566,761,Atlanta Public Schools,Scott Elementary School,3566,F,47.1
761373,761,Atlanta Public Schools,King Middle School,373,F,57.40000000000001
761403,761,Atlanta Public Schools,APS-Forrest Hills Academy,403,F,24.4
7614056,761,Atlanta Public Schools,Cleveland Elementary School,4056,B,80.80000000000001
7614058,761,Atlanta Public Schools,Douglass High School,4058,F,47
7614063,761,Atlanta Public Schools,M. A. Jones Elementary School,4063,F,56.3
7614066,761,Atlanta Public Schools,Slater Elementary School,4066,F,54.3
761415,761,Atlanta Public Schools,Atlanta Classical Academy,415,D,69.60000000000001
7614560,761,Atlanta Public Schools,Grady High School,4560,C,72.40000000000001
761505,761,Atlanta Public Schools,Atlanta Neighborhood Charter - Elementary,505,B,84.5
7615051,761,Atlanta Public Schools,Benteen Elementary School,5051,F,56.90000000000001
7615066,761,Atlanta Public Schools,D. H. Stanton Elementary School,5066,F,49.7
7615067,761,Atlanta Public Schools,Thomasville Heights Elementary School,5067,F,40.3
761513,761,Atlanta Public Schools,Miles Intermediate School,513,D,63.40000000000001
761515,761,Atlanta Public Schools,Charles Drew Charter School JA/SA,515,C,71.7
7615558,761,Atlanta Public Schools,Dunbar Elementary School,5558,F,57.6
7615562,761,Atlanta Public Schools,Humphries Elementary School,5562,D,62.40000000000001
7615566,761,Atlanta Public Schools,F. L. Stanton Elementary School,5566,F,51.1
7615567,761,Atlanta Public Schools,Toomer Elementary School,5567,D,60.1
761604,761,Atlanta Public Schools,Bazoline E. Usher/Collier Heights Elmentary School,604,D,61.8
761605,761,Atlanta Public Schools,KIPP West Atlanta Young Scholars Academy,605,C,79.80000000000001
763110,763,Bremen City,Bremen 4th & 5th Grade Academy,110,B,89.10000000000001
763201,763,Bremen City,Bremen High School,201,B,89.7
7632050,763,Bremen City,Jones Elementary School,2050,,
763209,763,Bremen City,Bremen Middle School,209,C,77.10000000000001
764100,764,Buford City,Buford Academy,100,B,84.7
764104,764,Buford City,Buford Middle School,104,A,90.5
764191,764,Buford City,Buford High School,191,A,101
764196,764,Buford City,Buford Elementary School,196,,
764292,764,Buford City,Buford Senior Academy,292,B,84.7
765205,765,Calhoun City,Calhoun Middle School,205,D,66.2
7653050,765,Calhoun City,Calhoun High School,3050,B,81.2
765405,765,Calhoun City,Calhoun Elementary School,405,C,70.90000000000001
7661050,766,Carrollton City,Carrollton High School,1050,B,80.40000000000001
766106,766,Carrollton City,Carrollton Middle-Upper Elementary School,106,C,71.3
7661550,766,Carrollton City,Carrollton Jr. High School,1550,D,62.8
766193,766,Carrollton City,Carrollton Elementary School,193,,
767177,767,Cartersville City,Cartersville Primary School,177,,
767191,767,Cartersville City,Cartersville Elementary School,191,B,84.30000000000001
7672050,767,Cartersville City,Cartersville High School,2050,C,76.7
767277,767,Cartersville City,Cartersville Middle School,277,C,79.30000000000001
7691050,769,Chickamauga City,Chickamauga Elementary School,1050,B,83.90000000000001
769111,769,Chickamauga City,Gordon Lee Middle School,111,C,79.10000000000001
769211,769,Chickamauga City,Gordon Lee High School,211,B,82.60000000000001
771104,771,Commerce City,Commerce Primary,104,,
771105,771,Commerce City,Commerce Middle School,105,B,81
7711050,771,Commerce City,Commerce Elementary School,1050,B,89.10000000000001
771112,771,Commerce City,Commerce High School,112,B,80.30000000000001
772101,772,Dalton City,Park Creek Elementary School,101,F,59.5
772105,772,Dalton City,Blue Ridge Elementary School,105,F,53.7
7721050,772,Dalton City,Brookwood Elementary School,1050,D,67.40000000000001
7721052,772,Dalton City,Roan Elementary School,1052,C,71.40000000000001
772110,772,Dalton City,Morris Innovative High School,110,F,47.7
772173,772,Dalton City,Westwood Elementary School,173,C,75.40000000000001
772201,772,Dalton City,Dalton Middle School,201,D,65.90000000000001
772301,772,Dalton City,City Park Elementary School,301,D,61.40000000000001
7724050,772,Dalton City,Dalton High School,4050,C,76.5
773105,773,Decatur City,Oakhurst Elementary School,105,,
773112,773,Decatur City,Fifth Avenue Elementary,112,B,85.5
773115,773,Decatur City,Westchester Elementary School,115,,
7731552,773,Decatur City,Renfroe Middle School,1552,B,88.5
773212,773,Decatur City,New Glennwood Elementary,212,,
7733050,773,Decatur City,Decatur High School,3050,A,96.40000000000001
773405,773,Decatur City,Winnona Park Elementary School,405,,
773505,773,Decatur City,Clairemont Elementary School,505,,
773506,773,Decatur City,Talley Street Upper Elementary,506,B,85.5
774102,774,Dublin City,Dublin Middle School,102,F,58.7
774112,774,Dublin City,Hillcrest Elementary,112,D,68.40000000000001
774211,774,Dublin City,Dublin High School,211,C,71.8
774312,774,Dublin City,Susie Dasher,312,D,65.8
774412,774,Dublin City,Moore Street School,412,,
776104,776,Gainesville City,New Holland Core Knowledge Academy,104,D,65.5
776110,776,Gainesville City,Gainesville Middle School,110,D,64.90000000000001
776193,776,Gainesville City,Centennial Arts Academy,193,C,73.40000000000001
776204,776,Gainesville City,Gainesville Exploration Academy,204,C,72.10000000000001
7762050,776,Gainesville City,Enota Multiple Intelligences Academy,2050,C,74.2
7762550,776,Gainesville City,Fair Street International Baccalaureate World School,2550,F,55.1
7763050,776,Gainesville City,Gainesville High School,3050,C,74.7
779101,779,Jefferson City,Jefferson Middle School,101,B,88.60000000000001
779107,779,Jefferson City,Jefferson Academy,107,B,88.80000000000001
779174,779,Jefferson City,Jefferson High School,174,A,93.7
7793050,779,Jefferson City,Jefferson Elementary School,3050,,
781101,781,Marietta City,Marietta High School ,101,C,73.60000000000001
781104,781,Marietta City,Sawyer Road Elementary School,104,C,75.60000000000001
781106,781,Marietta City,Marietta Center for Advanced Academics,106,A,102.5
781188,781,Marietta City,A.L. Burruss Elementary School,188,C,75.3
781194,781,Marietta City,Dunleith Elementary School,194,D,64
781203,781,Marietta City,Marietta Middle School ,203,C,71.60000000000001
7812052,781,Marietta City,Park Street Elementary School,2052,D,64.60000000000001
781294,781,Marietta City,Lockheed Elementary School,294,C,70.90000000000001
781303,781,Marietta City,Marietta Sixth Grade Academy,303,B,80.10000000000001
7813050,781,Marietta City,Hickory Hills Elementary School,3050,D,66.10000000000001
7815052,781,Marietta City,West Side Elementary School,5052,A,95.10000000000001
7820108108,7820108,State Charter Schools-Mountain Education Charter High School,Mountain Education Charter High School,108,F,57.3
7820110110,7820110,State Charter Schools-Odyssey School,Odyssey School,110,C,71.60000000000001
7820120120,7820120,State Charter Schools-Georgia Cyber Academy,Georgia Cyber Academy,120,F,59.3
7820121121,7820121,State Charter Schools-Utopian Academy for the Arts Charter School,Utopian Academy for the Arts Charter School,121,F,57.90000000000001
7820212212,7820212,State Charter Schools-Cherokee Charter Academy,Cherokee Charter Academy,212,C,77.60000000000001
7820412412,7820412,State Charter Schools-Georgia Connections Academy,Georgia Connections Academy,412,D,61.2
7820612612,7820612,"State Charter Schools-Ivy Preparatory Academy, Inc","Ivy Preparatory Academy, Inc",612,F,50.90000000000001
7820613613,7820613,State Charter Schools-Foothills Charter High School (Madison Campus),Foothills Charter High School (Madison Campus),613,F,46.7
7820614614,7820614,State Charter Schools-International Charter School of Atlanta,International Charter School of Atlanta,614,C,70.10000000000001
7820615615,7820615,State Charter Schools-Scintilla Charter Academy,Scintilla Charter Academy,615,F,53.2
7820616616,7820616,State Charter Schools-Georgia School for Innovation and the Classics,Georgia School for Innovation and the Classics,616,F,54.90000000000001
7820617617,7820617,State Charter Schools-Dubois Integrity Academy I,Dubois Integrity Academy I,617,F,33.8
7830103103,7830103,Commission Charter Schools-CCAT School,CCAT School,103,D,64.3
7830210210,7830210,Commission Charter Schools-Pataula Charter Academy,Pataula Charter Academy,210,C,77.10000000000001
7830310310,7830310,Commission Charter Schools-Fulton Leadership Academy,Fulton Leadership Academy,310,D,62
7830410410,7830410,Commission Charter Schools-Atlanta Heights Charter School,Atlanta Heights Charter School,410,F,59.90000000000001
7830610610,7830610,Commission Charter Schools-Coweta Charter Academy,Coweta Charter Academy,610,C,74
7830619619,7830619,State Charter School,International Academy of Smyrna,619,F,57.5
7830623623,7830623,State Charter School,Academy For Classical Education,623,B,88.30000000000001
7830630630,7830630,State Charter School,Baconton Community Charter School,630,B,84.10000000000001
784111,784,Pelham City,Pelham High School,111,C,78.90000000000001
784201,784,Pelham City,Pelham City Middle School,201,C,75.2
7843050,784,Pelham City,Pelham Elementary School,3050,D,60.8
785105,785,Rome City,Elm Street Elementary,105,D,67.8
785173,785,Rome City,West Central Elementary School,173,D,68.3
785193,785,Rome City,Rome High School,193,C,77.80000000000001
7852054,785,Rome City,West End Elementary School,2054,B,86.10000000000001
