LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,3,Graduates,Diplomas with Vocational Endorsements,White,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,4,Other Completers,Special Education Diplomas,Male,TFS,70
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,4,Other Completers,Special Education Diplomas,Female,TFS,30
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,4,Other Completers,Special Education Diplomas,Total,10,100
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,4,Other Completers,Special Education Diplomas,Black,10,100
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,4,Other Completers,Special Education Diplomas,White,TFS,0
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,4,Other Completers,Special Education Diplomas,Hispanic,TFS,0
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,4,Other Completers,Special Education Diplomas,Asian,TFS,0
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,4,Other Completers,Special Education Diplomas,Multi,TFS,0
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,5,Other Completers,Certificates Of Attendance,Male,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,5,Other Completers,Certificates Of Attendance,Female,TFS,100
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,5,Other Completers,Certificates Of Attendance,Total,TFS,100
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,5,Other Completers,Certificates Of Attendance,Black,TFS,85.7
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,5,Other Completers,Certificates Of Attendance,White,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,2,Graduates,Diplomas with College Prep Endorsements,Male,23,57.5
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,2,Graduates,Diplomas with College Prep Endorsements,Female,17,42.5
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,2,Graduates,Diplomas with College Prep Endorsements,Total,40,100
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,2,Graduates,Diplomas with College Prep Endorsements,Black,38,95
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,2,Graduates,Diplomas with College Prep Endorsements,White,TFS,0
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,5
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,0
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,0
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,3,Graduates,Diplomas with Vocational Endorsements,White,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,4,Other Completers,Special Education Diplomas,Male,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,4,Other Completers,Special Education Diplomas,Female,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,4,Other Completers,Special Education Diplomas,Total,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,4,Other Completers,Special Education Diplomas,Black,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,4,Other Completers,Special Education Diplomas,White,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,4,Other Completers,Special Education Diplomas,Asian,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,4,Other Completers,Special Education Diplomas,Multi,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,5,Other Completers,Certificates Of Attendance,Male,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,5,Other Completers,Certificates Of Attendance,Female,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,5,Other Completers,Certificates Of Attendance,Total,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,5,Other Completers,Certificates Of Attendance,Black,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,5,Other Completers,Certificates Of Attendance,White,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,2,Graduates,Diplomas with College Prep Endorsements,Male,23,29.9
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,2,Graduates,Diplomas with College Prep Endorsements,Female,54,70.1
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,2,Graduates,Diplomas with College Prep Endorsements,Total,77,100
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,2,Graduates,Diplomas with College Prep Endorsements,Black,74,96.1
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,2,Graduates,Diplomas with College Prep Endorsements,White,TFS,1.3
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,2.6
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,0
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,0
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,3,Graduates,Diplomas with Vocational Endorsements,White,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,4,Other Completers,Special Education Diplomas,Male,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,4,Other Completers,Special Education Diplomas,Female,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,4,Other Completers,Special Education Diplomas,Total,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,4,Other Completers,Special Education Diplomas,Black,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,4,Other Completers,Special Education Diplomas,White,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,4,Other Completers,Special Education Diplomas,Asian,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,4,Other Completers,Special Education Diplomas,Multi,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,5,Other Completers,Certificates Of Attendance,Male,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,5,Other Completers,Certificates Of Attendance,Female,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,5,Other Completers,Certificates Of Attendance,Total,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,5,Other Completers,Certificates Of Attendance,Black,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,5,Other Completers,Certificates Of Attendance,White,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",2,Graduates,Diplomas with College Prep Endorsements,Male,17,38.6
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",2,Graduates,Diplomas with College Prep Endorsements,Female,27,61.4
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",2,Graduates,Diplomas with College Prep Endorsements,Total,44,100
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",2,Graduates,Diplomas with College Prep Endorsements,Black,44,100
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",2,Graduates,Diplomas with College Prep Endorsements,White,TFS,0
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,0
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,0
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,0
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",3,Graduates,Diplomas with Vocational Endorsements,Male,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",3,Graduates,Diplomas with Vocational Endorsements,Female,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",3,Graduates,Diplomas with Vocational Endorsements,Total,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",3,Graduates,Diplomas with Vocational Endorsements,Black,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",3,Graduates,Diplomas with Vocational Endorsements,White,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",4,Other Completers,Special Education Diplomas,Male,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",4,Other Completers,Special Education Diplomas,Female,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",4,Other Completers,Special Education Diplomas,Total,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",4,Other Completers,Special Education Diplomas,Black,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",4,Other Completers,Special Education Diplomas,White,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",4,Other Completers,Special Education Diplomas,Asian,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",4,Other Completers,Special Education Diplomas,Multi,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",5,Other Completers,Certificates Of Attendance,Male,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",5,Other Completers,Certificates Of Attendance,Female,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",5,Other Completers,Certificates Of Attendance,Total,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",5,Other Completers,Certificates Of Attendance,Black,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",5,Other Completers,Certificates Of Attendance,White,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Male,24,63.2
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Female,14,36.8
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Total,38,100
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Black,38,100
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",1,Graduates,Diplomas with Both College Prep. & Voc.,White,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",2,Graduates,Diplomas with College Prep Endorsements,Male,15,53.6
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",2,Graduates,Diplomas with College Prep Endorsements,Female,13,46.4
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",2,Graduates,Diplomas with College Prep Endorsements,Total,28,100
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",2,Graduates,Diplomas with College Prep Endorsements,Black,28,100
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",2,Graduates,Diplomas with College Prep Endorsements,White,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",3,Graduates,Diplomas with Vocational Endorsements,Male,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",3,Graduates,Diplomas with Vocational Endorsements,Female,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",3,Graduates,Diplomas with Vocational Endorsements,Total,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",3,Graduates,Diplomas with Vocational Endorsements,Black,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",3,Graduates,Diplomas with Vocational Endorsements,White,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",4,Other Completers,Special Education Diplomas,Male,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",4,Other Completers,Special Education Diplomas,Female,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",4,Other Completers,Special Education Diplomas,Total,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",4,Other Completers,Special Education Diplomas,Black,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",4,Other Completers,Special Education Diplomas,White,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",4,Other Completers,Special Education Diplomas,Asian,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",4,Other Completers,Special Education Diplomas,Multi,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",5,Other Completers,Certificates Of Attendance,Male,TFS,100
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",5,Other Completers,Certificates Of Attendance,Female,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",5,Other Completers,Certificates Of Attendance,Total,TFS,100
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",5,Other Completers,Certificates Of Attendance,Black,TFS,100
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",5,Other Completers,Certificates Of Attendance,White,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
