"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2017-18","School","736","Thomas County","0205","Thomas County Middle School","05,06,07,08",1742,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","736","Thomas County","5050","Garrison-Pilcher Elementary School","01,02",791,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","48","16","59","11","41"
"2017-18","District","736","Thomas County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",5486,"171","Too Few Students","Too Few Students","Too Few Students","Too Few Students","66","39","10","6","Too Few Students","Too Few Students","84","49","104","61","67","39"
"2017-18","School","737","Tift County","0104","Annie Belle Clark Primary School","PK,KK,01,02,03",735,"26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","62","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","50","13","50"
"2017-18","School","737","Tift County","0173","G. O. Bailey Primary School","PK,KK,01,02,03",443,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","737","Tift County","0199","Tift County High School","08,09,10,11,12",1640,"78","Too Few Students","Too Few Students","Too Few Students","Too Few Students","49","63","11","14","Too Few Students","Too Few Students","15","19","43","55","35","45"
"2017-18","School","737","Tift County","0299","Eighth Street Middle School","07,08",1112,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","737","Tift County","1052","J. T. Reddick School","06",637,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","737","Tift County","2050","Len Lastinger Primary School","KK,01,02,03",560,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","68","Too Few Students","Too Few Students"
"2017-18","School","737","Tift County","3050","Northside Primary School","KK,01,02,03",402,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","90","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","65","Too Few Students","Too Few Students"
"2017-18","School","737","Tift County","3052","Northeast Campus, Tift County High School","07,08,09",568,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","737","Tift County","4050","Omega Elementary School","PK,KK,01,02,03,04,05",321,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","737","Tift County","4052","Matt Wilson Elementary School","04,05",515,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","737","Tift County","5050","Charles Spencer Elementary School","04,05",581,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","737","Tift County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",7514,"188","Too Few Students","Too Few Students","Too Few Students","Too Few Students","119","63","27","14","Too Few Students","Too Few Students","37","20","101","54","87","46"
"2017-18","School","738","Toombs County","0103","Toombs County Middle School","06,07,08",645,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","738","Toombs County","0104","Lyons Primary School","PK,KK,01,02",431,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","67","Too Few Students","Too Few Students"
"2017-18","School","738","Toombs County","0192","Toombs County High School","09,10,11,12",810,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","80","Too Few Students","Too Few Students"
"2017-18","School","738","Toombs County","0204","Lyons Upper Elementary","03,04,05",478,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","738","Toombs County","4050","Toombs Central Elementary School","PK,KK,01,02,03,04,05",415,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","44","Too Few Students","Too Few Students","12","52","12","52","11","48"
"2017-18","District","738","Toombs County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2779,"71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","17","24","34","Too Few Students","Too Few Students","31","44","47","66","24","34"
"2017-18","School","739","Towns County","0103","Towns County Elementary School","PK,KK,01,02,03,04,05",416,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","77","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","739","Towns County","0104","Towns County Middle School","06,07,08",243,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","739","Towns County","0204","Towns County High School","09,10,11,12",328,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","739","Towns County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",987,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","79","10","53","Too Few Students","Too Few Students"
"2017-18","School","740","Treutlen County","0113","Treutlen Elementary School","PK,KK,01,02,03,04,05",525,"25","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","40","17","68","Too Few Students","Too Few Students"
"2017-18","School","740","Treutlen County","0213","Treutlen Middle/High School","06,07,08,09,10,11,12",538,"31","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","48","24","77","Too Few Students","Too Few Students"
"2017-18","District","740","Treutlen County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1063,"56","Too Few Students","Too Few Students","Too Few Students","Too Few Students","27","48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","45","41","73","15","27"
"2017-18","School","741","Troup County","0109","Callaway Elementary School","PK,KK,01,02,03,04,05",754,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0187","West Point Elementary School","PK,KK,01,02,03,04,05",356,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0189","Long Cane Elementary School","PK,KK,01,02,03,04,05",469,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0191","Gardner-Newman Middle School","06,07,08",916,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0194","Hollis Hand Elementary School","PK,KK,01,02,03,04,05",565,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0201","Callaway High School","09,10,11,12",845,"41","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","49","23","56","18","44"
"2017-18","School","741","Troup County","0204","Callaway Middle School","06,07,08",721,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0205","Franklin Forest Elementary","PK,KK,01,02,03,04,05",697,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0207","Bradfield Center - Ault Academy","07,08,09,10,11,12",34,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0297","Long Cane Middle School","06,07,08",1021,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0387","Troup County High School","09,10,11,12",1311,"80","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","40","Too Few Students","Too Few Students","Too Few Students","Too Few Students","42","53","49","61","31","39"
"2017-18","School","741","Troup County","0397","Hogansville Elementary School","PK,KK,01,02,03,04,05",455,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0497","Whitesville Road Elementary School","PK,KK,01,02,03,04,05",491,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","0597","Ethel W. Kight Elementary School","PK,KK,01,02,03,04,05",570,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","1052","LaGrange High School","09,10,11,12",1208,"62","Too Few Students","Too Few Students","Too Few Students","Too Few Students","33","53","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","31","30","48","32","52"
"2017-18","School","741","Troup County","3050","Hillcrest Elementary School","PK,KK,01,02,03,04,05",360,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","5050","Rosemont Elementary School","PK,KK,01,02,03,04,05",644,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","741","Troup County","5052","Berta Weathersbee Elementary School","PK,KK,01,02,03,04,05",313,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","741","Troup County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",11730,"222","Too Few Students","Too Few Students","Too Few Students","Too Few Students","96","43","10","5","12","5","99","45","130","59","92","41"
"2017-18","School","742","Turner County","0190","Turner County Middle School","06,07,08",256,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","742","Turner County","0196","Turner County Elementary School","PK,KK,01,02,03,04,05",525,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","742","Turner County","1050","Turner County Specialty School","07,08,09,10,11,12",13,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","742","Turner County","3050","Turner County High School","09,10,11,12",353,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","742","Turner County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1147,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","78","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","59","11","41"
"2017-18","School","743","Twiggs County","0107","Jeffersonville Elementary","PK,KK,01,02,03,04,05",348,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","743","Twiggs County","0201","Twiggs County High School","09,10,11,12",259,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","743","Twiggs County","0207","Twiggs Middle School","06,07,08",160,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","743","Twiggs County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",767,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","744","Union County","0101","Union County High School","09,10,11,12",836,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","744","Union County","0103","Union County Elementary School","03,04,05",624,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","744","Union County","0108","Union County Middle School","06,07,08",663,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","744","Union County","1050","Union County Primary School","KK,01,02",590,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","744","Union County","3050","Woody Gap High/Elementary School","KK,01,02,03,04,05,06,07,08,09,10,11,12",53,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","744","Union County","ALL","All Column Values","KK,01,02,03,04,05,06,07,08,09,10,11,12",2766,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","100","13","62","Too Few Students","Too Few Students"
"2017-18","School","745","Thomaston-Upson County","0105","Upson-Lee Primary School","PK,KK,01,02",885,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","745","Thomaston-Upson County","0195","Upson-Lee High School","09,10,11,12",1311,"62","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","32","Too Few Students","Too Few Students","Too Few Students","Too Few Students","40","65","44","71","18","29"
"2017-18","School","745","Thomaston-Upson County","0295","Upson-Lee Elementary School","03,04,05",904,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","745","Thomaston-Upson County","0395","Upson-Lee Middle School","06,07,08",906,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","745","Thomaston-Upson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4006,"74","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","45","61","49","66","25","34"
"2017-18","School","746","Walker County","0100","Rock Spring Elementary School","PK,KK,01,02,03,04,05",369,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","0106","Chattanooga Valley Middle School","06,07,08",497,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","85","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","0114","Saddle Ridge Elementary and Middle School","PK,KK,01,02,03,04,05,06,07,08",562,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","90","11","58","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","0180","LaFayette Middle School","06,07,08",625,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","0190","Ridgeland High School","09,10,11,12",1317,"52","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","41","79","39","75","13","25"
"2017-18","School","746","Walker County","0194","Rossville Elementary School","PK,KK,01,02,03,04,05",467,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","0195","Gilbert Elementary School","PK,KK,01,02,03,04,05",445,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","0198","LaFayette High School","09,10,11,12",1112,"59","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","48","81","32","54","27","46"
"2017-18","School","746","Walker County","0199","Cherokee Ridge Elementary","PK,KK,01,02,03,04,05",610,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","81","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","0200","North LaFayette Elementary School","PK,KK,01,02,03,04,05",405,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","0206","Rossville Middle School","06,07,08",512,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","2052","Fairyland Elementary School","PK,KK,01,02,03,04,05",267,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","2056","Naomi Elementary School","PK,KK,01,02,03,04,05",327,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","4050","Chattanooga Valley Elementary School","PK,KK,01,02,03,04,05",525,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","746","Walker County","5052","Stone Creek Elementary School","KK,01,02,03,04,05",458,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","746","Walker County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",8498,"233","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","7","16","7","11","5","189","81","136","58","97","42"
"2017-18","School","747","Walton County","0101","Atha Road Elementary School","PK,KK,01,02,03,04,05",787,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","747","Walton County","0102","Youth Middle School","06,07,08",1095,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","747","Walton County","0105","Monroe Elementary","PK,KK,01,02,03,04,05",508,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","747","Walton County","0108","Sharon Elementary School","PK,KK,01,02,03,04,05",748,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","747","Walton County","0111","Walnut Grove High School","09,10,11,12",1378,"87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","68","78","57","66","30","35"
"2017-18","School","747","Walton County","0112","Harmony Elementary School","PK,KK,01,02,03,04,05",661,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","747","Walton County","0176","Bay Creek Elementary School","PK,KK,01,02,03,04,05",583,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
