"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2015-16","862","Griffin RESA","ALL","All Column Values","Teachers and Paraprofessionals",105568.56,28480.53,134049.09,3.44,3.44,3.95,3.92
"2015-16","864","Middle Georgia RESA","ALL","All Column Values","General Administration",189873.32,45113.03,234986.35,8.12,8.12,8.25,8.25
"2015-16","864","Middle Georgia RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2015-16","864","Middle Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",89982.74,14666.74,104649.48,3.62,3.62,3.68,3.68
"2015-16","866","Oconee RESA","ALL","All Column Values","General Administration",86550,32961.14,119511.14,3.71,3.71,3.77,3.77
"2015-16","866","Oconee RESA","ALL","All Column Values","School Administration",0,25107.29,25107.29,0.78,0.78,0.79,0.79
"2015-16","866","Oconee RESA","ALL","All Column Values","Teachers and Paraprofessionals",510306.48,245309.72,755616.2,23.43,23.43,23.85,23.85
"2015-16","868","Central Savannah River RESA","ALL","All Column Values","General Administration",202987.87,87603.86,290591.73,9.56,9.56,9.37,9.37
"2015-16","868","Central Savannah River RESA","ALL","All Column Values","School Administration",0,48377.08,48377.08,1.59,1.59,1.56,1.56
"2015-16","868","Central Savannah River RESA","ALL","All Column Values","Teachers and Paraprofessionals",474263.6,138646.29,612909.89,20.16,20.16,19.76,19.76
"2015-16","872","Chattahoochee-Flint RESA","ALL","All Column Values","General Administration",142942.67,2672.27,145614.94,5.59,5.59,5.39,5.39
"2015-16","872","Chattahoochee-Flint RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2015-16","872","Chattahoochee-Flint RESA","ALL","All Column Values","Teachers and Paraprofessionals",231727.76,58679.47,290407.23,11.16,11.16,10.74,10.74
"2015-16","876","Heart of Georgia RESA","ALL","All Column Values","General Administration",179634.63,67657.91,247292.54,4.25,4.25,4.33,4.33
"2015-16","876","Heart of Georgia RESA","ALL","All Column Values","School Administration",89532.84,50832.51,140365.35,2.41,2.41,2.46,2.46
"2015-16","876","Heart of Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",947751.2,366308.02,1314059.22,22.59,22.59,23.01,23.01
"2015-16","880","First District RESA","ALL","All Column Values","General Administration",189698.83,51562.25,241261.08,3,3,2.98,2.98
"2015-16","880","First District RESA","ALL","All Column Values","School Administration",0,80811.28,80811.28,1.01,1.01,1,1
"2015-16","880","First District RESA","ALL","All Column Values","Teachers and Paraprofessionals",2101547.44,892365.83,2993913.27,37.24,37.24,36.98,36.98
"2015-16","884","Southwest Georgia RESA","ALL","All Column Values","General Administration",112250.79,37826.64,150077.43,6.09,6.09,6.64,6.64
"2015-16","884","Southwest Georgia RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2015-16","884","Southwest Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",0,0,0,0,0,0,0
"2015-16","886","Coastal Plains RESA","ALL","All Column Values","General Administration",167484.9,68274.65,235759.55,7.41,7.41,7.38,7.38
"2015-16","886","Coastal Plains RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2015-16","886","Coastal Plains RESA","ALL","All Column Values","Teachers and Paraprofessionals",323519,6025.92,329544.92,10.36,10.36,10.31,10.31
"2015-16","888","Okefenokee RESA","ALL","All Column Values","General Administration",62359.7,63744.91,126104.61,3.87,3.87,3.84,3.84
"2015-16","888","Okefenokee RESA","ALL","All Column Values","School Administration",0,13046.15,13046.15,0.4,0.4,0.4,0.4
"2015-16","888","Okefenokee RESA","ALL","All Column Values","Teachers and Paraprofessionals",696604.81,325856.83,1022461.64,31.41,31.41,31.15,31.15
"2015-16","ALL","All Column Values","ALL","All Column Values","General Administration",101526674.58,64393738.22,165920412.8,1.04,0.82,1.07,0.87
"2015-16","ALL","All Column Values","ALL","All Column Values","School Administration",539159977.4,250804614.46,789964591.86,4.96,3.91,5.07,4.12
"2015-16","ALL","All Column Values","ALL","All Column Values","Teachers and Paraprofessionals",6065510877.9,2599487058.5,8664997936.4,54.36,42.86,55.67,45.2
