"GRADUATION_YEAR","SCHOOL_DISTRCT_CD","DISTRICT","INSTN_NUMBER","SCHOOL_NAME","YR8_CREDENTIAL","YR8_CREDENTIAL_PCT"
2010,"706","Muscogee County","5062","Jordan Vocational High School","Other Credential",1.3
2010,"706","Muscogee County","5062","Jordan Vocational High School","Certificate",4
2010,"706","Muscogee County","5062","Jordan Vocational High School","Bachelors",4.6
2010,"706","Muscogee County","5062","Jordan Vocational High School","No Postsecondary Credential/Not Enrolled",83.4
2010,"708","Oconee County","ALL","All Oconee County High Schools","Certificate",2.1
2010,"708","Oconee County","ALL","All Oconee County High Schools","Masters or Higher",4.5
2010,"708","Oconee County","ALL","All Oconee County High Schools","No Postsecondary Credential/Enrolled",2.7
2010,"708","Oconee County","ALL","All Oconee County High Schools","Bachelors",44.3
2010,"708","Oconee County","ALL","All Oconee County High Schools","Associates",8.2
2010,"708","Oconee County","ALL","All Oconee County High Schools","No Postsecondary Credential/Not Enrolled",38.1
2010,"709","Oglethorpe County","2050","Oglethorpe County High School","Certificate",7.3
2010,"709","Oglethorpe County","2050","Oglethorpe County High School","Masters or Higher",2.6
2010,"709","Oglethorpe County","2050","Oglethorpe County High School","No Postsecondary Credential/Not Enrolled",55
2010,"709","Oglethorpe County","2050","Oglethorpe County High School","No Postsecondary Credential/Enrolled",6
2010,"709","Oglethorpe County","2050","Oglethorpe County High School","Bachelors",13.9
2010,"709","Oglethorpe County","2050","Oglethorpe County High School","Associates",15.2
2010,"710","Paulding County","0292","East Paulding High School","Certificate",2.1
2010,"710","Paulding County","0292","East Paulding High School","No Postsecondary Credential/Not Enrolled",60.5
2010,"710","Paulding County","0292","East Paulding High School","Other Credential",0.5
2010,"710","Paulding County","0292","East Paulding High School","Bachelors",25.9
2010,"710","Paulding County","0292","East Paulding High School","No Postsecondary Credential/Enrolled",5.7
2010,"710","Paulding County","0292","East Paulding High School","Masters or Higher",1.4
2010,"710","Paulding County","0292","East Paulding High School","Associates",3.9
2010,"712","Pickens County","0198","Pickens County High School","Masters or Higher",3.5
2010,"712","Pickens County","0198","Pickens County High School","Bachelors",17.5
2010,"712","Pickens County","0198","Pickens County High School","Certificate",3.5
2010,"712","Pickens County","0198","Pickens County High School","Other Credential",0.4
2010,"712","Pickens County","0198","Pickens County High School","No Postsecondary Credential/Not Enrolled",61.1
2010,"712","Pickens County","0198","Pickens County High School","Associates",10.5
2010,"712","Pickens County","0198","Pickens County High School","No Postsecondary Credential/Enrolled",3.5
2010,"715","Polk County","5050","Cedartown High School","Other Credential",1.8
2010,"715","Polk County","5050","Cedartown High School","Bachelors",7.8
2010,"715","Polk County","5050","Cedartown High School","Associates",9.6
2010,"715","Polk County","5050","Cedartown High School","No Postsecondary Credential/Not Enrolled",68.3
2010,"715","Polk County","5050","Cedartown High School","Certificate",2.8
2010,"715","Polk County","5050","Cedartown High School","Masters or Higher",1.4
2010,"715","Polk County","5050","Cedartown High School","No Postsecondary Credential/Enrolled",8.3
2010,"721","Richmond County","3054","Glenn Hills High School","No Postsecondary Credential/Not Enrolled",70.6
2010,"721","Richmond County","3054","Glenn Hills High School","No Postsecondary Credential/Enrolled",5.9
2010,"721","Richmond County","3054","Glenn Hills High School","Certificate",1.5
2010,"721","Richmond County","3054","Glenn Hills High School","Other Credential",1.5
2010,"721","Richmond County","3054","Glenn Hills High School","Bachelors",11
2010,"721","Richmond County","3054","Glenn Hills High School","Associates",9.6
2010,"721","Richmond County","3556","Johnson Magnet","Bachelors",46.9
2010,"721","Richmond County","3556","Johnson Magnet","No Postsecondary Credential/Enrolled",8.6
2010,"721","Richmond County","3556","Johnson Magnet","No Postsecondary Credential/Not Enrolled",37
2010,"721","Richmond County","3556","Johnson Magnet","Masters or Higher",2.5
2010,"721","Richmond County","3556","Johnson Magnet","Associates",4.9
2010,"721","Richmond County","3756","Josey High School","Associates",7.5
2010,"721","Richmond County","3756","Josey High School","No Postsecondary Credential/Enrolled",3
2010,"721","Richmond County","3756","Josey High School","Certificate",3
2010,"721","Richmond County","3756","Josey High School","Bachelors",6.7
2010,"721","Richmond County","3756","Josey High School","No Postsecondary Credential/Not Enrolled",79.1
2010,"721","Richmond County","3756","Josey High School","Masters or Higher",0.7
2010,"721","Richmond County","4562","Davidson Magnet School","No Postsecondary Credential/Not Enrolled",24.7
2010,"721","Richmond County","4562","Davidson Magnet School","Bachelors",55.6
2010,"721","Richmond County","4562","Davidson Magnet School","Masters or Higher",11.1
2010,"721","Richmond County","4562","Davidson Magnet School","Associates",3.7
2010,"721","Richmond County","4562","Davidson Magnet School","No Postsecondary Credential/Enrolled",4.9
2010,"722","Rockdale County","0192","Salem High School","Certificate",2.3
2010,"722","Rockdale County","0192","Salem High School","Masters or Higher",3.7
2010,"722","Rockdale County","0192","Salem High School","No Postsecondary Credential/Enrolled",4
2010,"722","Rockdale County","0192","Salem High School","Associates",5.1
2010,"722","Rockdale County","0192","Salem High School","Other Credential",0.6
2010,"722","Rockdale County","0192","Salem High School","Bachelors",22
2010,"722","Rockdale County","0192","Salem High School","No Postsecondary Credential/Not Enrolled",62.4
2010,"723","Schley County","0101","Schley Middle High School","No Postsecondary Credential/Enrolled",2.8
2010,"723","Schley County","0101","Schley Middle High School","No Postsecondary Credential/Not Enrolled",29.2
2010,"723","Schley County","0101","Schley Middle High School","Certificate",6.9
2010,"723","Schley County","0101","Schley Middle High School","Bachelors",33.3
2010,"723","Schley County","0101","Schley Middle High School","Masters or Higher",6.9
2010,"723","Schley County","0101","Schley Middle High School","Associates",20.8
2010,"724","Screven County","4052","Screven County High School","No Postsecondary Credential/Enrolled",4.4
2010,"724","Screven County","4052","Screven County High School","Masters or Higher",3.3
2010,"724","Screven County","4052","Screven County High School","Bachelors",15.6
2010,"724","Screven County","4052","Screven County High School","Associates",11.7
2010,"724","Screven County","4052","Screven County High School","No Postsecondary Credential/Not Enrolled",57.2
2010,"724","Screven County","4052","Screven County High School","Certificate",7.8
2010,"724","Screven County","ALL","All Screven County High Schools","Certificate",7.8
2010,"724","Screven County","ALL","All Screven County High Schools","Masters or Higher",3.3
2010,"724","Screven County","ALL","All Screven County High Schools","No Postsecondary Credential/Enrolled",4.4
2010,"724","Screven County","ALL","All Screven County High Schools","Bachelors",15.6
2010,"724","Screven County","ALL","All Screven County High Schools","Associates",11.7
2010,"724","Screven County","ALL","All Screven County High Schools","No Postsecondary Credential/Not Enrolled",57.2
2010,"726","Griffin-Spalding County","0101","Spalding High School","No Postsecondary Credential/Not Enrolled",60
2010,"726","Griffin-Spalding County","0101","Spalding High School","Bachelors",20
2010,"726","Griffin-Spalding County","0101","Spalding High School","No Postsecondary Credential/Enrolled",5
2010,"726","Griffin-Spalding County","0101","Spalding High School","Associates",11.3
2010,"726","Griffin-Spalding County","0101","Spalding High School","Certificate",1.7
2010,"726","Griffin-Spalding County","0101","Spalding High School","Masters or Higher",2.1
2010,"730","Talbot County","0190","Central Elementary/High School","Masters or Higher",2.6
2010,"730","Talbot County","0190","Central Elementary/High School","Other Credential",5.3
2010,"730","Talbot County","0190","Central Elementary/High School","Certificate",5.3
2010,"730","Talbot County","0190","Central Elementary/High School","No Postsecondary Credential/Enrolled",2.6
2010,"730","Talbot County","0190","Central Elementary/High School","Associates",5.3
2010,"730","Talbot County","0190","Central Elementary/High School","Bachelors",5.3
2010,"730","Talbot County","0190","Central Elementary/High School","No Postsecondary Credential/Not Enrolled",73.7
2010,"730","Talbot County","ALL","All Talbot County High Schools","Other Credential",5.3
2010,"730","Talbot County","ALL","All Talbot County High Schools","Masters or Higher",2.6
2010,"730","Talbot County","ALL","All Talbot County High Schools","Certificate",5.3
2010,"730","Talbot County","ALL","All Talbot County High Schools","Associates",5.3
2010,"730","Talbot County","ALL","All Talbot County High Schools","Bachelors",5.3
2010,"730","Talbot County","ALL","All Talbot County High Schools","No Postsecondary Credential/Enrolled",2.6
2010,"730","Talbot County","ALL","All Talbot County High Schools","No Postsecondary Credential/Not Enrolled",73.7
2010,"732","Tattnall County","ALL","All Tattnall County High Schools","Associates",15.5
2010,"732","Tattnall County","ALL","All Tattnall County High Schools","Bachelors",12.2
2010,"732","Tattnall County","ALL","All Tattnall County High Schools","Certificate",6.1
2010,"732","Tattnall County","ALL","All Tattnall County High Schools","No Postsecondary Credential/Enrolled",4.7
2010,"732","Tattnall County","ALL","All Tattnall County High Schools","Masters or Higher",2.7
2010,"732","Tattnall County","ALL","All Tattnall County High Schools","No Postsecondary Credential/Not Enrolled",58.8
2010,"735","Terrell County","ALL","All Terrell County High Schools","Bachelors",9.6
2010,"735","Terrell County","ALL","All Terrell County High Schools","Certificate",6.8
2010,"735","Terrell County","ALL","All Terrell County High Schools","No Postsecondary Credential/Not Enrolled",69.9
2010,"735","Terrell County","ALL","All Terrell County High Schools","No Postsecondary Credential/Enrolled",2.7
2010,"735","Terrell County","ALL","All Terrell County High Schools","Associates",9.6
2010,"735","Terrell County","ALL","All Terrell County High Schools","Masters or Higher",1.4
2010,"736","Thomas County","0191","Thomas County Central High School","No Postsecondary Credential/Not Enrolled",50.4
2010,"736","Thomas County","0191","Thomas County Central High School","Other Credential",1.2
2010,"736","Thomas County","0191","Thomas County Central High School","No Postsecondary Credential/Enrolled",6.5
2010,"736","Thomas County","0191","Thomas County Central High School","Certificate",6.2
2010,"736","Thomas County","0191","Thomas County Central High School","Bachelors",15.3
2010,"736","Thomas County","0191","Thomas County Central High School","Masters or Higher",2.9
2010,"736","Thomas County","0191","Thomas County Central High School","Associates",17.4
2010,"736","Thomas County","ALL","All Thomas County High Schools","No Postsecondary Credential/Not Enrolled",53.6
2010,"736","Thomas County","ALL","All Thomas County High Schools","Masters or Higher",2.6
2010,"736","Thomas County","ALL","All Thomas County High Schools","Other Credential",1
2010,"736","Thomas County","ALL","All Thomas County High Schools","Associates",16.1
2010,"736","Thomas County","ALL","All Thomas County High Schools","No Postsecondary Credential/Enrolled",6.3
2010,"736","Thomas County","ALL","All Thomas County High Schools","Bachelors",13.8
2010,"736","Thomas County","ALL","All Thomas County High Schools","Certificate",6.5
2010,"738","Toombs County","0192","Toombs County High School","Associates",19.4
2010,"738","Toombs County","0192","Toombs County High School","No Postsecondary Credential/Not Enrolled",48.1
2010,"738","Toombs County","0192","Toombs County High School","Certificate",10.1
2010,"738","Toombs County","0192","Toombs County High School","Masters or Higher",2.3
2010,"738","Toombs County","0192","Toombs County High School","Bachelors",17.1
