school_year,loc_code,school,cll_percent,cd_percent,apl_sed_percent,percent_correct,gt70,n,grp_cat,stu_grp,cll_lab,cd_lab,apl_sed_lab,tot_lab,gt70_lab,n_lab,score_group
2022,853,Parsons ES,64.983164983165,65.7848324514991,80.761316872428,69.1615226337449,51.8518518518519,54,Gender,Male,65.0,65.8,80.8,69.2,51.9,54,2
2022,853,Parsons ES,70.1553348612172,65.3061224489796,83.8468720821662,72.1638655462185,58.8235294117647,119,SPED Status,Non-Special Education,70.2,65.3,83.8,72.2,58.8,119,3
2022,853,Parsons ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,860,Stripling ES,27.039627039627,24.9084249084249,35.2564102564103,28.4722222222222,0,26,Language Status,English Learners,27.0,24.9,35.3,28.5,0.0,26,1
2022,860,Stripling ES,62.3543123543124,60.8669108669109,51.4957264957265,59.2058404558405,35.8974358974359,78,Language Status,Non-English Learners,62.4,60.9,51.5,59.2,35.9,78,2
2022,860,Stripling ES,64.1212121212121,63.1428571428572,50.7777777777778,60.5,34,50,Race/Ethnicity,Black,64.1,63.1,50.8,60.5,34.0,50,2
2022,860,Stripling ES,41.6161616161616,38.5185185185185,44.1975308641975,41.358024691358,20,45,Race/Ethnicity,Hispanic,41.6,38.5,44.2,41.4,20.0,45,1
2022,860,Stripling ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,860,Stripling ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,860,Stripling ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,860,Stripling ES,50.5912786400591,49.6515679442509,43.9024390243902,48.6449864498645,19.5121951219512,82,FRM Status,FRM Eligible,50.6,49.7,43.9,48.6,19.5,82,1
2022,860,Stripling ES,64.4628099173554,60.1731601731602,60.6060606060606,62.2474747474748,54.5454545454545,22,FRM Status,FRM Ineligible,64.5,60.2,60.6,62.2,54.5,22,2
2022,860,Stripling ES,58.1699346405229,54.4351073762839,53.921568627451,56.0185185185185,33.3333333333333,51,Gender,Female,58.2,54.4,53.9,56.0,33.3,51,2
2022,860,Stripling ES,49.0566037735849,49.4159928122192,41.1949685534591,47.1960167714885,20.7547169811321,53,Gender,Male,49.1,49.4,41.2,47.2,20.8,53,1
2022,860,Stripling ES,53.2509561635775,51.5487748497457,47.8964401294498,51.415857605178,27.1844660194175,103,SPED Status,Non-Special Education,53.3,51.5,47.9,51.4,27.2,103,1
2022,860,Stripling ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,875,Sugar Hill ES,49.8106060606061,44.3452380952381,68.5763888888889,52.9079861111111,21.875,32,Language Status,English Learners,49.8,44.3,68.6,52.9,21.9,32,1
2022,875,Sugar Hill ES,73.3145407564012,68.7707641196013,82.8165374677003,74.3647717484927,66.6666666666667,129,Language Status,Non-English Learners,73.3,68.8,82.8,74.4,66.7,129,3
2022,875,Sugar Hill ES,69.1358024691358,62.962962962963,81.6872427983539,70.4732510288066,62.962962962963,27,Race/Ethnicity,Asian,69.1,63.0,81.7,70.5,63.0,27,3
2022,875,Sugar Hill ES,68.270944741533,62.6050420168067,76.3071895424837,68.6274509803922,52.9411764705882,34,Race/Ethnicity,Black,68.3,62.6,76.3,68.6,52.9,34,2
2022,875,Sugar Hill ES,57.9124579124579,51.8518518518519,72.6851851851852,59.837962962963,36.1111111111111,36,Race/Ethnicity,Hispanic,57.9,51.9,72.7,59.8,36.1,36,2
2022,875,Sugar Hill ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,875,Sugar Hill ES,76.981351981352,73.992673992674,86.5384615384616,78.4989316239316,73.0769230769231,52,Race/Ethnicity,White,77.0,74.0,86.5,78.5,73.1,52,3
2022,875,Sugar Hill ES,55.9228650137741,51.6883116883117,72.020202020202,58.7121212121212,29.0909090909091,55,FRM Status,FRM Eligible,55.9,51.7,72.0,58.7,29.1,55,2
2022,875,Sugar Hill ES,75.242995997713,70.2605570530099,84.1194968553459,76.0089098532495,72.6415094339623,106,FRM Status,FRM Ineligible,75.2,70.3,84.1,76.0,72.6,106,3
2022,875,Sugar Hill ES,70.6208425720621,63.1823461091754,83.0623306233063,71.5616531165312,57.3170731707317,82,Gender,Female,70.6,63.2,83.1,71.6,57.3,82,3
2022,875,Sugar Hill ES,66.5899501342539,64.6775165762508,76.7932489451477,68.5829817158931,58.2278481012658,79,Gender,Male,66.6,64.7,76.8,68.6,58.2,79,2
2022,875,Sugar Hill ES,69.949494949495,65.2116402116402,81.5586419753087,71.4699074074074,60.4166666666667,144,SPED Status,Non-Special Education,69.9,65.2,81.6,71.5,60.4,144,3
2022,875,Sugar Hill ES,57.5757575757576,52.9411764705882,66.6666666666667,58.4967320261438,35.2941176470588,17,SPED Status,Special Education,57.6,52.9,66.7,58.5,35.3,17,2
2022,925,Suwanee ES,51.2121212121212,53.8095238095238,81.1111111111111,59.4444444444445,40,20,Language Status,English Learners,51.2,53.8,81.1,59.4,40.0,20,2
2022,925,Suwanee ES,77.2317772317772,71.5572715572716,90.015015015015,78.7725225225225,77.027027027027,74,Language Status,Non-English Learners,77.2,71.6,90.0,78.8,77.0,74,3
2022,925,Suwanee ES,67.987567987568,66.9108669108669,88.4615384615385,72.7920227920228,64.1025641025641,39,Race/Ethnicity,Asian,68.0,66.9,88.5,72.8,64.1,39,3
2022,925,Suwanee ES,,,,,,,Race/Ethnicity,Black,--,--,--,--,--,TFR†,
2022,925,Suwanee ES,,,,,,,Race/Ethnicity,Hispanic,--,--,--,--,--,TFR†,
2022,925,Suwanee ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,925,Suwanee ES,73.5757575757576,66.8571428571429,92.2222222222222,76.2777777777778,72,25,Race/Ethnicity,White,73.6,66.9,92.2,76.3,72.0,25,3
2022,925,Suwanee ES,58.9015151515152,55.6547619047619,80.5555555555556,63.3680555555556,43.75,16,FRM Status,FRM Eligible,58.9,55.7,80.6,63.4,43.8,16,2
2022,925,Suwanee ES,74.3201243201243,70.2686202686203,89.6723646723647,76.9764957264957,74.3589743589744,78,FRM Status,FRM Ineligible,74.3,70.3,89.7,77.0,74.4,78,3
2022,925,Suwanee ES,75.1306165099269,68.7192118226601,92.5287356321839,77.610153256705,77.5862068965517,58,Gender,Female,75.1,68.7,92.5,77.6,77.6,58,3
2022,925,Suwanee ES,66.1616161616162,66.2698412698413,81.0185185185185,69.9074074074074,55.5555555555556,36,Gender,Male,66.2,66.3,81.0,69.9,55.6,36,2
2022,925,Suwanee ES,72.5925925925926,68.3597883597884,89.0740740740741,75.4783950617284,71.1111111111111,90,SPED Status,Non-Special Education,72.6,68.4,89.1,75.5,71.1,90,3
2022,925,Suwanee ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,935,Taylor ES,55.3030303030303,50,80.2777777777778,60,20,20,Language Status,English Learners,55.3,50.0,80.3,60.0,20.0,20,2
2022,935,Taylor ES,71.4756258234519,65.4244306418219,88.6473429951691,74.0036231884058,70.6521739130435,92,Language Status,Non-English Learners,71.5,65.4,88.6,74.0,70.7,92,3
2022,935,Taylor ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,935,Taylor ES,65.4545454545455,61.7460317460318,82.962962962963,68.75,60,30,Race/Ethnicity,Black,65.5,61.7,83.0,68.8,60.0,30,2
2022,935,Taylor ES,66.1084529505582,59.7744360902256,88.4502923976608,69.8464912280702,57.8947368421053,38,Race/Ethnicity,Hispanic,66.1,59.8,88.5,69.8,57.9,38,2
2022,935,Taylor ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,935,Taylor ES,75.1964085297419,66.4902998236332,92.5925925925926,77.0061728395062,70.3703703703704,27,Race/Ethnicity,White,75.2,66.5,92.6,77.0,70.4,27,3
2022,935,Taylor ES,66.798418972332,61.2836438923396,83.9371980676329,69.4746376811594,56.5217391304348,46,FRM Status,FRM Eligible,66.8,61.3,83.9,69.5,56.5,46,2
2022,935,Taylor ES,69.8347107438017,63.6363636363636,89.3939393939394,72.9166666666667,65.1515151515152,66,FRM Status,FRM Ineligible,69.8,63.6,89.4,72.9,65.2,66,3
2022,935,Taylor ES,69.5906432748538,61.9883040935673,87.5243664717349,71.8567251461988,59.6491228070175,57,Gender,Female,69.6,62.0,87.5,71.9,59.6,57,3
2022,935,Taylor ES,67.5482093663912,63.3766233766234,86.7676767676768,71.1363636363636,63.6363636363636,55,Gender,Male,67.5,63.4,86.8,71.1,63.6,55,3
2022,935,Taylor ES,70.1048951048951,62.7289377289377,89.5299145299145,72.8098290598291,63.4615384615385,104,SPED Status,Non-Special Education,70.1,62.7,89.5,72.8,63.5,104,3
2022,935,Taylor ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,940,Sycamore ES,36.026936026936,31.5696649029982,52.6748971193416,38.8888888888889,0,27,Language Status,English Learners,36.0,31.6,52.7,38.9,0.0,27,1
2022,940,Sycamore ES,68.2828282828283,62.4338624338624,72.6543209876543,67.6697530864198,48.8888888888889,90,Language Status,Non-English Learners,68.3,62.4,72.7,67.7,48.9,90,2
2022,940,Sycamore ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,940,Sycamore ES,62.8787878787879,59.3253968253968,66.6666666666667,62.7893518518519,37.5,24,Race/Ethnicity,Black,62.9,59.3,66.7,62.8,37.5,24,2
2022,940,Sycamore ES,51.8375241779497,44.1742654508612,64.4208037825059,52.7482269503546,21.2765957446809,47,Race/Ethnicity,Hispanic,51.8,44.2,64.4,52.7,21.3,47,1
2022,940,Sycamore ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,940,Sycamore ES,67.9374389051808,62.826420890937,73.6559139784946,67.8763440860215,54.8387096774194,31,Race/Ethnicity,White,67.9,62.8,73.7,67.9,54.8,31,2
2022,940,Sycamore ES,53.4821903242956,46.1152882205514,64.2300194931774,54.0204678362573,24.5614035087719,57,FRM Status,FRM Eligible,53.5,46.1,64.2,54.0,24.6,57,2
2022,940,Sycamore ES,67.8282828282828,64.047619047619,71.6666666666667,67.6851851851852,50,60,FRM Status,FRM Ineligible,67.8,64.0,71.7,67.7,50.0,60,2
2022,940,Sycamore ES,66.7789001122335,58.3774250440917,72.9423868312757,65.869341563786,46.2962962962963,54,Gender,Female,66.8,58.4,72.9,65.9,46.3,54,2
2022,940,Sycamore ES,55.7479557479558,52.6832955404384,63.8447971781305,56.8783068783069,30.1587301587302,63,Gender,Male,55.7,52.7,63.8,56.9,30.2,63,2
2022,940,Sycamore ES,61.1158312092892,55.896751223854,68.380062305296,61.4096573208723,40.1869158878505,107,SPED Status,Non-Special Education,61.1,55.9,68.4,61.4,40.2,107,2
2022,940,Sycamore ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,975,Walnut Grove ES,52.7972027972028,50.9157509157509,73.2905982905983,57.3717948717949,26.9230769230769,26,Language Status,English Learners,52.8,50.9,73.3,57.4,26.9,26,2
2022,975,Walnut Grove ES,68.698752228164,68.8515406162465,72.8104575163399,69.7712418300654,62.3529411764706,85,Language Status,Non-English Learners,68.7,68.9,72.8,69.8,62.4,85,2
2022,975,Walnut Grove ES,64.0151515151515,60.1190476190476,73.9583333333334,65.3645833333333,56.25,16,Race/Ethnicity,Asian,64.0,60.1,74.0,65.4,56.2,16,2
2022,975,Walnut Grove ES,69.3017127799736,67.7018633540373,65.4589371980676,67.8743961352657,47.8260869565218,23,Race/Ethnicity,Black,69.3,67.7,65.5,67.9,47.8,23,2
2022,975,Walnut Grove ES,60.8225108225108,58.1632653061225,78.1746031746032,64.3849206349206,42.8571428571429,28,Race/Ethnicity,Hispanic,60.8,58.2,78.2,64.4,42.9,28,2
2022,975,Walnut Grove ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,975,Walnut Grove ES,65.2312599681021,68.421052631579,70.3216374269006,67.4342105263158,63.1578947368421,38,Race/Ethnicity,White,65.2,68.4,70.3,67.4,63.2,38,2
2022,975,Walnut Grove ES,61.3468013468014,60.952380952381,70.6172839506173,63.5493827160494,46.6666666666667,45,FRM Status,FRM Eligible,61.3,61.0,70.6,63.5,46.7,45,2
2022,975,Walnut Grove ES,67.4471992653811,67.1717171717172,74.4949494949495,69.1287878787879,59.0909090909091,66,FRM Status,FRM Ineligible,67.4,67.2,74.5,69.1,59.1,66,2
2022,975,Walnut Grove ES,66.600790513834,59.7308488612837,80.0724637681159,67.9649758454106,58.6956521739131,46,Gender,Female,66.6,59.7,80.1,68.0,58.7,46,2
2022,975,Walnut Grove ES,63.8228438228438,68.1318681318681,67.8632478632479,66.0897435897436,50.7692307692308,65,Gender,Male,63.8,68.1,67.9,66.1,50.8,65,2
2022,975,Walnut Grove ES,67.0491320976758,65.6957928802589,76.537216828479,69.0264293419633,56.3106796116505,103,SPED Status,Non-Special Education,67.0,65.7,76.5,69.0,56.3,103,2
2022,975,Walnut Grove ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,978,Alcova ES,50.9569377990431,44.4862155388471,76.3157894736842,55.4093567251462,26.3157894736842,38,Language Status,English Learners,51.0,44.5,76.3,55.4,26.3,38,2
2022,978,Alcova ES,71.2898212898213,63.034188034188,87.3575498575499,72.8988603988604,60.2564102564103,156,Language Status,Non-English Learners,71.3,63.0,87.4,72.9,60.3,156,3
2022,978,Alcova ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,978,Alcova ES,72.4211815120906,63.0591630591631,86.1952861952862,73.1341189674523,61.6161616161616,99,Race/Ethnicity,Black,72.4,63.1,86.2,73.1,61.6,99,3
2022,978,Alcova ES,55.3872053872054,48.6772486772487,81.9958847736626,60.082304526749,31.4814814814815,54,Race/Ethnicity,Hispanic,55.4,48.7,82.0,60.1,31.5,54,2
2022,978,Alcova ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,978,Alcova ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,978,Alcova ES,69.8863636363636,66.9642857142857,82.9861111111111,72.3090277777778,56.25,16,Race/Ethnicity,White,69.9,67.0,83.0,72.3,56.2,16,3
2022,978,Alcova ES,64.8484848484848,57.6441102756892,86.4912280701755,68.1578947368421,52.6315789473684,95,FRM Status,FRM Eligible,64.8,57.6,86.5,68.2,52.6,95,2
2022,978,Alcova ES,69.6663605754515,61.0870610870611,83.9506172839506,70.7351290684624,54.5454545454545,99,FRM Status,FRM Ineligible,69.7,61.1,84.0,70.7,54.5,99,3
2022,978,Alcova ES,71.4085297418631,59.1710758377425,90.0205761316873,72.4922839506173,58.3333333333333,108,Gender,Female,71.4,59.2,90.0,72.5,58.3,108,3
2022,978,Alcova ES,62.1564482029598,59.6899224806202,79.1343669250646,65.6815245478036,47.6744186046512,86,Gender,Male,62.2,59.7,79.1,65.7,47.7,86,2
2022,978,Alcova ES,67.4322169059011,59.3734335839599,85.3801169590643,69.5687134502924,53.6842105263158,190,SPED Status,Non-Special Education,67.4,59.4,85.4,69.6,53.7,190,2
2022,978,Alcova ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,979,Corley ES,47.979797979798,39.021164021164,71.9135802469136,51.3503086419753,19.4444444444444,72,Language Status,English Learners,48.0,39.0,71.9,51.4,19.4,72,1
2022,979,Corley ES,62.465564738292,58.495670995671,76.5151515151515,64.8200757575758,43.1818181818182,88,Language Status,Non-English Learners,62.5,58.5,76.5,64.8,43.2,88,2
2022,979,Corley ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,979,Corley ES,60.9152752009895,55.1020408163265,73.1292517006803,62.2732426303855,42.8571428571429,49,Race/Ethnicity,Black,60.9,55.1,73.1,62.3,42.9,49,2
2022,979,Corley ES,53.0762167125804,45.9355459355459,74.9719416386083,56.4674523007856,27.2727272727273,99,Race/Ethnicity,Hispanic,53.1,45.9,75.0,56.5,27.3,99,2
2022,979,Corley ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,979,Corley ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,979,Corley ES,56.1601415616014,49.6002780674314,75.669099756691,59.1240875912409,33.5766423357664,137,FRM Status,FRM Eligible,56.2,49.6,75.7,59.1,33.6,137,2
2022,979,Corley ES,54.6772068511199,50.5175983436853,67.1497584541063,56.5821256038647,26.0869565217391,23,FRM Status,FRM Ineligible,54.7,50.5,67.1,56.6,26.1,23,2
2022,979,Corley ES,56.553911205074,48.062015503876,76.6795865633075,59.1085271317829,32.5581395348837,86,Gender,Female,56.6,48.1,76.7,59.1,32.6,86,2
2022,979,Corley ES,55.2416052416053,51.6731016731017,71.8468468468469,58.3521021021021,32.4324324324324,74,Gender,Male,55.2,51.7,71.8,58.4,32.4,74,2
2022,979,Corley ES,55.7807373093997,49.3782226266303,74.416135881104,58.5721868365181,31.8471337579618,157,SPED Status,Non-Special Education,55.8,49.4,74.4,58.6,31.8,157,2
2022,979,Corley ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
