obj_id,obj_name,obj_typ,obj_subtcd,obj_subtyp,country,metro,lat,lon,reldate,nces_schid,nces_disid,st,sys_id,sch_id,level,sch_type,sch_type_text,sys_sch,school_district_nm,school_name,mobility,k12_enr_n,k12_fl_n,k12_rpl_n,k12_frpl_n,unmasked_k12_frpl_pct
16098294,,,,,,,,,,063795006397,0637950,,,,,,,,,,,,,,,
16098295,,,,,,,,,,060006908612,0600069,,,,,,,,,,,,,,,
16098296,,,,,,,,,,062271012440,0622710,,,,,,,,,,,,,,,
16098297,,,,,,,,,,062271012483,0622710,,,,,,,,,,,,,,,
16098298,,,,,,,,,,530492000749,5304920,,,,,,,,,,,,,,,
16098360,,,,,,,,,,320021000150,3200210,,,,,,,,,,,,,,,
16098361,,,,,,,,,,320021000151,3200210,,,,,,,,,,,,,,,
16098362,,,,,,,,,,320021000153,3200210,,,,,,,,,,,,,,,
16098363,,,,,,,,,,320021000155,3200210,,,,,,,,,,,,,,,
16098364,,,,,,,,,,320021000156,3200210,,,,,,,,,,,,,,,
16098365,,,,,,,,,,320021000157,3200210,,,,,,,,,,,,,,,
16098366,,,,,,,,,,320021000158,3200210,,,,,,,,,,,,,,,
16098367,,,,,,,,,,320021000325,3200210,,,,,,,,,,,,,,,
16098368,,,,,,,,,,320021000416,3200210,,,,,,,,,,,,,,,
16098369,,,,,,,,,,320024000162,3200240,,,,,,,,,,,,,,,
16098370,,,,,,,,,,320024000165,3200240,,,,,,,,,,,,,,,
16098371,,,,,,,,,,320024000478,3200240,,,,,,,,,,,,,,,
16098372,,,,,,,,,,320027000166,3200270,,,,,,,,,,,,,,,
16098373,,,,,,,,,,320027000170,3200270,,,,,,,,,,,,,,,
16098374,,,,,,,,,,320027000172,3200270,,,,,,,,,,,,,,,
16098375,,,,,,,,,,320027000173,3200270,,,,,,,,,,,,,,,
16098376,,,,,,,,,,320051000254,3200510,,,,,,,,,,,,,,,
16098377,,,,,,,,,,320051000255,3200510,,,,,,,,,,,,,,,
16098378,,,,,,,,,,320051000263,3200510,,,,,,,,,,,,,,,
16098379,,,,,,,,,,320051000720,3200510,,,,,,,,,,,,,,,
16098380,,,,,,,,,,320036000185,3200360,,,,,,,,,,,,,,,
16098381,,,,,,,,,,320036000186,3200360,,,,,,,,,,,,,,,
16098382,,,,,,,,,,320036000188,3200360,,,,,,,,,,,,,,,
16098383,,,,,,,,,,320036000189,3200360,,,,,,,,,,,,,,,
16098384,,,,,,,,,,320036000191,3200360,,,,,,,,,,,,,,,
16098385,,,,,,,,,,320036000193,3200360,,,,,,,,,,,,,,,
16098386,,,,,,,,,,320036000194,3200360,,,,,,,,,,,,,,,
16098387,,,,,,,,,,320036000351,3200360,,,,,,,,,,,,,,,
16098388,,,,,,,,,,320036000543,3200360,,,,,,,,,,,,,,,
16098389,,,,,,,,,,320036000752,3200360,,,,,,,,,,,,,,,
16098390,,,,,,,,,,060753000716,0607530,,,,,,,,,,,,,,,
16098391,,,,,,,,,,060753000720,0607530,,,,,,,,,,,,,,,
16098392,,,,,,,,,,060753000723,0607530,,,,,,,,,,,,,,,
16098393,,,,,,,,,,320021000159,3200210,,,,,,,,,,,,,,,
16098394,,,,,,,,,,320021000708,3200210,,,,,,,,,,,,,,,
16098395,,,,,,,,,,320024000309,3200240,,,,,,,,,,,,,,,
16098396,,,,,,,,,,320027000410,3200270,,,,,,,,,,,,,,,
16098397,,,,,,,,,,320027000423,3200270,,,,,,,,,,,,,,,
16098398,,,,,,,,,,320051000256,3200510,,,,,,,,,,,,,,,
16098399,,,,,,,,,,320051000606,3200510,,,,,,,,,,,,,,,
16098400,,,,,,,,,,320036000412,3200360,,,,,,,,,,,,,,,
16098401,,,,,,,,,,320036000564,3200360,,,,,,,,,,,,,,,
16098402,,,,,,,,,,320036000566,3200360,,,,,,,,,,,,,,,
16098403,,,,,,,,,,320036000575,3200360,,,,,,,,,,,,,,,
16098404,,,,,,,,,,320036000611,3200360,,,,,,,,,,,,,,,
16098405,,,,,,,,,,320036000618,3200360,,,,,,,,,,,,,,,
16098406,,,,,,,,,,320036000729,3200360,,,,,,,,,,,,,,,
16098407,,,,,,,,,,220189001451,2201890,,,,,,,,,,,,,,,
16098408,,,,,,,,,,320021000149,3200210,,,,,,,,,,,,,,,
16098409,,,,,,,,,,320021000154,3200210,,,,,,,,,,,,,,,
16098410,,,,,,,,,,320024000163,3200240,,,,,,,,,,,,,,,
16098411,,,,,,,,,,320027000168,3200270,,,,,,,,,,,,,,,
16098412,,,,,,,,,,320027000171,3200270,,,,,,,,,,,,,,,
16098413,,,,,,,,,,320051000267,3200510,,,,,,,,,,,,,,,
16098414,,,,,,,,,,320036000187,3200360,,,,,,,,,,,,,,,
16098415,,,,,,,,,,320036000190,3200360,,,,,,,,,,,,,,,
16098416,,,,,,,,,,320036000192,3200360,,,,,,,,,,,,,,,
16098417,,,,,,,,,,320036000195,3200360,,,,,,,,,,,,,,,
16098418,,,,,,,,,,320036000363,3200360,,,,,,,,,,,,,,,
16098437,,,,,,,,,,062019002411,0620190,,,,,,,,,,,,,,,
16098438,,,,,,,,,,062019002413,0620190,,,,,,,,,,,,,,,
16098439,,,,,,,,,,062019002415,0620190,,,,,,,,,,,,,,,
16098440,,,,,,,,,,062019002414,0620190,,,,,,,,,,,,,,,
16098441,,,,,,,,,,062019002416,0620190,,,,,,,,,,,,,,,
16098442,,,,,,,,,,062019002419,0620190,,,,,,,,,,,,,,,
16098443,,,,,,,,,,062019007589,0620190,,,,,,,,,,,,,,,
16098444,,,,,,,,,,062088009561,0620880,,,,,,,,,,,,,,,
16098445,,,,,,,,,,062088012829,0620880,,,,,,,,,,,,,,,
16098446,,,,,,,,,,250351000472,2503510,,,,,,,,,,,,,,,
16098447,,,,,,,,,,250351000474,2503510,,,,,,,,,,,,,,,
16098448,,,,,,,,,,250351000480,2503510,,,,,,,,,,,,,,,
16098449,,,,,,,,,,250351001300,2503510,,,,,,,,,,,,,,,
16098450,,,,,,,,,,062019002412,0620190,,,,,,,,,,,,,,,
16098451,,,,,,,,,,062019002420,0620190,,,,,,,,,,,,,,,
16098452,,,,,,,,,,250351000476,2503510,,,,,,,,,,,,,,,
16098453,,,,,,,,,,250351000478,2503510,,,,,,,,,,,,,,,
16098466,,,,,,,,,,362217003136,3622170,,,,,,,,,,,,,,,
16098467,,,,,,,,,,362217003140,3622170,,,,,,,,,,,,,,,
16098468,,,,,,,,,,090399000790,0903990,,,,,,,,,,,,,,,
16098469,,,,,,,,,,090399000792,0903990,,,,,,,,,,,,,,,
16098482,,,,,,,,,,422479001905,4224790,,,,,,,,,,,,,,,
16098483,,,,,,,,,,422479001906,4224790,,,,,,,,,,,,,,,
16098484,,,,,,,,,,422479001952,4224790,,,,,,,,,,,,,,,
16098485,,,,,,,,,,550516000556,5505160,,,,,,,,,,,,,,,
16098486,,,,,,,,,,550516000549,5505160,,,,,,,,,,,,,,,
16098487,,,,,,,,,,550516000550,5505160,,,,,,,,,,,,,,,
16098488,,,,,,,,,,550516000555,5505160,,,,,,,,,,,,,,,
16098671,,,,,,,,,,250528000770,2505280,,,,,,,,,,,,,,,
16098672,,,,,,,,,,250528000771,2505280,,,,,,,,,,,,,,,
16098673,,,,,,,,,,250528000780,2505280,,,,,,,,,,,,,,,
16098674,,,,,,,,,,250528000781,2505280,,,,,,,,,,,,,,,
16098675,,,,,,,,,,250528000877,2505280,,,,,,,,,,,,,,,
16098676,,,,,,,,,,450336000487,4503360,,,,,,,,,,,,,,,
16098677,,,,,,,,,,450336000499,4503360,,,,,,,,,,,,,,,
16098678,,,,,,,,,,450336000504,4503360,,,,,,,,,,,,,,,
16098679,,,,,,,,,,450336000638,4503360,,,,,,,,,,,,,,,
16098680,,,,,,,,,,450336000649,4503360,,,,,,,,,,,,,,,
16098681,,,,,,,,,,450336000907,4503360,,,,,,,,,,,,,,,
16098682,,,,,,,,,,450336000910,4503360,,,,,,,,,,,,,,,
16098683,,,,,,,,,,450336000911,4503360,,,,,,,,,,,,,,,
16098684,,,,,,,,,,450336000913,4503360,,,,,,,,,,,,,,,
16098685,,,,,,,,,,450336000918,4503360,,,,,,,,,,,,,,,
16098686,,,,,,,,,,450336000919,4503360,,,,,,,,,,,,,,,
16098687,,,,,,,,,,450336000920,4503360,,,,,,,,,,,,,,,
16098688,,,,,,,,,,450336000921,4503360,,,,,,,,,,,,,,,
16098689,,,,,,,,,,450336000922,4503360,,,,,,,,,,,,,,,
16098690,,,,,,,,,,450336000924,4503360,,,,,,,,,,,,,,,
16098691,,,,,,,,,,450336000925,4503360,,,,,,,,,,,,,,,
16098692,,,,,,,,,,450336000926,4503360,,,,,,,,,,,,,,,
16098693,,,,,,,,,,450336000929,4503360,,,,,,,,,,,,,,,
16098694,,,,,,,,,,450336000930,4503360,,,,,,,,,,,,,,,
16098695,,,,,,,,,,450336000931,4503360,,,,,,,,,,,,,,,
16098696,,,,,,,,,,450336000932,4503360,,,,,,,,,,,,,,,
16098697,,,,,,,,,,450336000933,4503360,,,,,,,,,,,,,,,
16098698,,,,,,,,,,450336000935,4503360,,,,,,,,,,,,,,,
16098699,,,,,,,,,,450336001297,4503360,,,,,,,,,,,,,,,
16098700,,,,,,,,,,450336001303,4503360,,,,,,,,,,,,,,,
16098701,,,,,,,,,,450336001305,4503360,,,,,,,,,,,,,,,
16098702,,,,,,,,,,450336001306,4503360,,,,,,,,,,,,,,,
16098703,,,,,,,,,,062400001766,0624000,,,,,,,,,,,,,,,
16098704,,,,,,,,,,062400003610,0624000,,,,,,,,,,,,,,,
16098705,,,,,,,,,,062400003611,0624000,,,,,,,,,,,,,,,
16098706,,,,,,,,,,450336000507,4503360,,,,,,,,,,,,,,,
16098707,,,,,,,,,,450336000946,4503360,,,,,,,,,,,,,,,
16098708,,,,,,,,,,450336001295,4503360,,,,,,,,,,,,,,,
16098709,,,,,,,,,,450336001298,4503360,,,,,,,,,,,,,,,
16098710,,,,,,,,,,450336001299,4503360,,,,,,,,,,,,,,,
16098711,,,,,,,,,,450336001300,4503360,,,,,,,,,,,,,,,
16098712,,,,,,,,,,450336001301,4503360,,,,,,,,,,,,,,,
16098713,,,,,,,,,,450336001302,4503360,,,,,,,,,,,,,,,
16098714,,,,,,,,,,450336001308,4503360,,,,,,,,,,,,,,,
16098715,,,,,,,,,,450336000949,4503360,,,,,,,,,,,,,,,
16098716,,,,,,,,,,450336000950,4503360,,,,,,,,,,,,,,,
16098717,,,,,,,,,,450336000951,4503360,,,,,,,,,,,,,,,
16098718,,,,,,,,,,450336000952,4503360,,,,,,,,,,,,,,,
16098719,,,,,,,,,,450336000953,4503360,,,,,,,,,,,,,,,
16098720,,,,,,,,,,450336000954,4503360,,,,,,,,,,,,,,,
16098721,,,,,,,,,,450336000955,4503360,,,,,,,,,,,,,,,
16098765,,,,,,,,,,481623012792,4816230,,,,,,,,,,,,,,,
16098766,,,,,,,,,,481623013038,4816230,,,,,,,,,,,,,,,
16098767,,,,,,,,,,481623012890,4816230,,,,,,,,,,,,,,,
16098768,,,,,,,,,,482517012515,4825170,,,,,,,,,,,,,,,
16098769,,,,,,,,,,482517012499,4825170,,,,,,,,,,,,,,,
16098770,,,,,,,,,,180285000346,1802850,,,,,,,,,,,,,,,
16098771,,,,,,,,,,481623012796,4816230,,,,,,,,,,,,,,,
16098772,,,,,,,,,,481623012869,4816230,,,,,,,,,,,,,,,
16098773,,,,,,,,,,481623012835,4816230,,,,,,,,,,,,,,,
16098774,,,,,,,,,,560147000410,5601470,,,,,,,,,,,,,,,
16098775,,,,,,,,,,560147000058,5601470,,,,,,,,,,,,,,,
16098776,,,,,,,,,,120144007531,1201440,,,,,,,,,,,,,,,
16098777,,,,,,,,,,120081000896,1200810,,,,,,,,,,,,,,,
16098786,,,,,,,,,,530846001430,5308460,,,,,,,,,,,,,,,
16098787,,,,,,,,,,530846001432,5308460,,,,,,,,,,,,,,,
16098788,,,,,,,,,,530846001429,5308460,,,,,,,,,,,,,,,
16098789,,,,,,,,,,530846002879,5308460,,,,,,,,,,,,,,,
16098794,,,,,,,,,,481218012251,4812180,,,,,,,,,,,,,,,
16098797,,,,,,,,,,360010006209,3600100,,,,,,,,,,,,,,,
16098802,,,,,,,,,,480735012482,4807350,,,,,,,,,,,,,,,
16098811,,,,,,,,,,361374001121,3613740,,,,,,,,,,,,,,,
16098812,,,,,,,,,,361374001124,3613740,,,,,,,,,,,,,,,
16098813,,,,,,,,,,361374001125,3613740,,,,,,,,,,,,,,,
16098814,,,,,,,,,,361374001126,3613740,,,,,,,,,,,,,,,
16099646,,,,,,,,,,360012201950,3600122,,,,,,,,,,,,,,,
16099816,,,,,,,,,,020039000169,0200390,,,,,,,,,,,,,,,
16099817,,,,,,,,,,020039000299,0200390,,,,,,,,,,,,,,,
16099819,,,,,,,,,,020039000543,0200390,,,,,,,,,,,,,,,
16099820,,,,,,,,,,040029503325,0400295,,,,,,,,,,,,,,,
16099821,,,,,,,,,,020039000540,0200390,,,,,,,,,,,,,,,
16099822,,,,,,,,,,061632502049,0616325,,,,,,,,,,,,,,,
16099835,,,,,,,,,,490021001511,4900210,,,,,,,,,,,,,,,
16099836,,,,,,,,,,120048000690,1200480,,,,,,,,,,,,,,,
16099837,,,,,,,,,,120003000009,1200030,,,,,,,,,,,,,,,
16099838,,,,,,,,,,120018000227,1200180,,,,,,,,,,,,,,,
16099847,,,,,,,,,,273180000993,2731800,,,,,,,,,,,,,,,
16099861,,,,,,,,,,280099001331,2800990,,,,,,,,,,,,,,,
16099863,,,,,,,,,,630001600053,6300016,,,,,,,,,,,,,,,
16100050,,,,,,,,,,171332004987,1713320,,,,,,,,,,,,,,,
16100051,,,,,,,,,,171332005001,1713320,,,,,,,,,,,,,,,
16100052,,,,,,,,,,171332005849,1713320,,,,,,,,,,,,,,,
16100053,,,,,,,,,,171332005866,1713320,,,,,,,,,,,,,,,
16100054,,,,,,,,,,171332005999,1713320,,,,,,,,,,,,,,,
16100055,,,,,,,,,,510390001735,5103900,,,,,,,,,,,,,,,
16100056,,,,,,,,,,510390001741,5103900,,,,,,,,,,,,,,,
16100057,,,,,,,,,,510390001744,5103900,,,,,,,,,,,,,,,
16100058,,,,,,,,,,510390001748,5103900,,,,,,,,,,,,,,,
16100059,,,,,,,,,,510390001750,5103900,,,,,,,,,,,,,,,
16100060,,,,,,,,,,510390001985,5103900,,,,,,,,,,,,,,,
16100061,,,,,,,,,,510390001986,5103900,,,,,,,,,,,,,,,
16100062,,,,,,,,,,171332004977,1713320,,,,,,,,,,,,,,,
16100063,,,,,,,,,,510390001739,5103900,,,,,,,,,,,,,,,
16100064,,,,,,,,,,510390001740,5103900,,,,,,,,,,,,,,,
16100065,,,,,,,,,,510390001752,5103900,,,,,,,,,,,,,,,
16100066,,,,,,,,,,510390001984,5103900,,,,,,,,,,,,,,,
16100067,,,,,,,,,,510390001736,5103900,,,,,,,,,,,,,,,
16100068,,,,,,,,,,510390001745,5103900,,,,,,,,,,,,,,,
16100069,,,,,,,,,,510390001746,5103900,,,,,,,,,,,,,,,
16100070,,,,,,,,,,510390001749,5103900,,,,,,,,,,,,,,,
16100504,,,,,,,,,,120114000791,1201140,,,,,,,,,,,,,,,
16100505,,,,,,,,,,120114000798,1201140,,,,,,,,,,,,,,,
16100506,,,,,,,,,,120114001202,1201140,,,,,,,,,,,,,,,
16100507,,,,,,,,,,120114001204,1201140,,,,,,,,,,,,,,,
16100508,,,,,,,,,,120114001198,1201140,,,,,,,,,,,,,,,
16100509,,,,,,,,,,120114000799,1201140,,,,,,,,,,,,,,,
16100510,,,,,,,,,,120195002015,1201950,,,,,,,,,,,,,,,
16100511,,,,,,,,,,120195002657,1201950,,,,,,,,,,,,,,,
16100512,,,,,,,,,,120195003137,1201950,,,,,,,,,,,,,,,
16100513,,,,,,,,,,120195007429,1201950,,,,,,,,,,,,,,,
16100514,,,,,,,,,,240018000520,2400180,,,,,,,,,,,,,,,
16100515,,,,,,,,,,240018000521,2400180,,,,,,,,,,,,,,,
16100516,,,,,,,,,,240018000522,2400180,,,,,,,,,,,,,,,
16100517,,,,,,,,,,240018000524,2400180,,,,,,,,,,,,,,,
16100518,,,,,,,,,,240018000525,2400180,,,,,,,,,,,,,,,
16100519,,,,,,,,,,350039000181,3500390,,,,,,,,,,,,,,,
16100520,,,,,,,,,,350039000182,3500390,,,,,,,,,,,,,,,
16100521,,,,,,,,,,350039000183,3500390,,,,,,,,,,,,,,,
16100522,,,,,,,,,,350039000184,3500390,,,,,,,,,,,,,,,
16100524,,,,,,,,,,350039000187,3500390,,,,,,,,,,,,,,,
16100525,,,,,,,,,,350039000712,3500390,,,,,,,,,,,,,,,
16100526,,,,,,,,,,350039000773,3500390,,,,,,,,,,,,,,,
16100527,,,,,,,,,,010207000284,0102070,,,,,,,,,,,,,,,
16100528,,,,,,,,,,010207000285,0102070,,,,,,,,,,,,,,,
16100529,,,,,,,,,,010207000290,0102070,,,,,,,,,,,,,,,
16100530,,,,,,,,,,010207000486,0102070,,,,,,,,,,,,,,,
16100531,,,,,,,,,,0102070XXX04,0102070,,,,,,,,,,,,,,,
16100532,,,,,,,,,,0102070XXX03,0102070,,,,,,,,,,,,,,,
16100533,,,,,,,,,,010207002188,0102070,,,,,,,,,,,,,,,
16100534,,,,,,,,,,120114001203,1201140,,,,,,,,,,,,,,,
16100535,,,,,,,,,,120114001197,1201140,,,,,,,,,,,,,,,
16100536,,,,,,,,,,120114002835,1201140,,,,,,,,,,,,,,,
16100537,,,,,,,,,,120195002273,1201950,,,,,,,,,,,,,,,
16100538,,,,,,,,,,120195004457,1201950,,,,,,,,,,,,,,,
16100539,,,,,,,,,,240018000519,2400180,,,,,,,,,,,,,,,
16100540,,,,,,,,,,240018000526,2400180,,,,,,,,,,,,,,,
16100541,,,,,,,,,,350039000180,3500390,,,,,,,,,,,,,,,
16100542,,,,,,,,,,350039000189,3500390,,,,,,,,,,,,,,,
16100543,,,,,,,,,,350039000190,3500390,,,,,,,,,,,,,,,
16100544,,,,,,,,,,350039000684,3500390,,,,,,,,,,,,,,,
16100545,,,,,,,,,,010207000793,0102070,,,,,,,,,,,,,,,
16100546,,,,,,,,,,0102070XXX02,0102070,,,,,,,,,,,,,,,
16100547,,,,,,,,,,120114001201,1201140,,,,,,,,,,,,,,,
16100548,,,,,,,,,,120114001199,1201140,,,,,,,,,,,,,,,
16100549,,,,,,,,,,240018000518,2400180,,,,,,,,,,,,,,,
16100550,,,,,,,,,,240018000523,2400180,,,,,,,,,,,,,,,
16100551,,,,,,,,,,350039000179,3500390,,,,,,,,,,,,,,,
16100552,,,,,,,,,,350039000186,3500390,,,,,,,,,,,,,,,
16100553,,,,,,,,,,350039000654,3500390,,,,,,,,,,,,,,,
16100554,,,,,,,,,,010207000790,0102070,,,,,,,,,,,,,,,
16100555,,,,,,,,,,010207000791,0102070,,,,,,,,,,,,,,,
16100556,,,,,,,,,,010207000792,0102070,,,,,,,,,,,,,,,
16100557,,,,,,,,,,010207000795,0102070,,,,,,,,,,,,,,,
16100558,,,,,,,,,,010207002197,0102070,,,,,,,,,,,,,,,
16100589,,,,,,,,,,370378000904,3703780,,,,,,,,,,,,,,,
16100590,,,,,,,,,,370378001514,3703780,,,,,,,,,,,,,,,
16100591,,,,,,,,,,370378001518,3703780,,,,,,,,,,,,,,,
16100592,,,,,,,,,,370378001520,3703780,,,,,,,,,,,,,,,
16100593,,,,,,,,,,370378001521,3703780,,,,,,,,,,,,,,,
16100594,,,,,,,,,,370378001522,3703780,,,,,,,,,,,,,,,
16100595,,,,,,,,,,370378001523,3703780,,,,,,,,,,,,,,,
16100596,,,,,,,,,,370378001524,3703780,,,,,,,,,,,,,,,
16100597,,,,,,,,,,370378001525,3703780,,,,,,,,,,,,,,,
16100598,,,,,,,,,,370378001526,3703780,,,,,,,,,,,,,,,
16100599,,,,,,,,,,370378001529,3703780,,,,,,,,,,,,,,,
16100600,,,,,,,,,,370378001531,3703780,,,,,,,,,,,,,,,
16100601,,,,,,,,,,370378001532,3703780,,,,,,,,,,,,,,,
16100602,,,,,,,,,,370378001533,3703780,,,,,,,,,,,,,,,
16100603,,,,,,,,,,370378002348,3703780,,,,,,,,,,,,,,,
16100604,,,,,,,,,,370378002605,3703780,,,,,,,,,,,,,,,
16100605,,,,,,,,,,370378002606,3703780,,,,,,,,,,,,,,,
16100606,,,,,,,,,,171332003243,1713320,,,,,,,,,,,,,,,
16100618,,,,,,,,,,370378000905,3703780,,,,,,,,,,,,,,,
16100619,,,,,,,,,,370378001515,3703780,,,,,,,,,,,,,,,
16100620,,,,,,,,,,370378001528,3703780,,,,,,,,,,,,,,,
16100621,,,,,,,,,,370378001976,3703780,,,,,,,,,,,,,,,
16100622,,,,,,,,,,370378002276,3703780,,,,,,,,,,,,,,,
16100623,,,,,,,,,,370378002475,3703780,,,,,,,,,,,,,,,
16100624,,,,,,,,,,370378002647,3703780,,,,,,,,,,,,,,,
16100628,,,,,,,,,,370378001519,3703780,,,,,,,,,,,,,,,
16100629,,,,,,,,,,370378001527,3703780,,,,,,,,,,,,,,,
16100630,,,,,,,,,,370378001530,3703780,,,,,,,,,,,,,,,
16100631,,,,,,,,,,370378001534,3703780,,,,,,,,,,,,,,,
16100632,,,,,,,,,,370378003016,3703780,,,,,,,,,,,,,,,
16100633,,,,,,,,,,370378003100,3703780,,,,,,,,,,,,,,,
16100995,,,,,,,,,,010210000802,0102100,,,,,,,,,,,,,,,
16100996,,,,,,,,,,010210000805,0102100,,,,,,,,,,,,,,,
16100997,,,,,,,,,,010210000806,0102100,,,,,,,,,,,,,,,
16100998,,,,,,,,,,010210001454,0102100,,,,,,,,,,,,,,,
16100999,,,,,,,,,,010210002081,0102100,,,,,,,,,,,,,,,
16101000,,,,,,,,,,010210002164,0102100,,,,,,,,,,,,,,,
16101001,,,,,,,,,,010210000808,0102100,,,,,,,,,,,,,,,
16101002,,,,,,,,,,010210000810,0102100,,,,,,,,,,,,,,,
16101003,,,,,,,,,,010210001549,0102100,,,,,,,,,,,,,,,
16101004,,,,,,,,,,010000600876,0100006,,,,,,,,,,,,,,,
16101005,,,,,,,,,,010000600877,0100006,,,,,,,,,,,,,,,
16101006,,,,,,,,,,010000600880,0100006,,,,,,,,,,,,,,,
16101007,,,,,,,,,,010000600887,0100006,,,,,,,,,,,,,,,
16101008,,,,,,,,,,010000601413,0100006,,,,,,,,,,,,,,,
16101009,,,,,,,,,,010000601685,0100006,,,,,,,,,,,,,,,
16101010,,,,,,,,,,010000602209,0100006,,,,,,,,,,,,,,,
16101011,,,,,,,,,,010210000797,0102100,,,,,,,,,,,,,,,
16101012,,,,,,,,,,010210000799,0102100,,,,,,,,,,,,,,,
16101013,,,,,,,,,,010210000800,0102100,,,,,,,,,,,,,,,
16101014,,,,,,,,,,010000600193,0100006,,,,,,,,,,,,,,,
16101015,,,,,,,,,,010000601434,0100006,,,,,,,,,,,,,,,
16101016,,,,,,,,,,010000601812,0100006,,,,,,,,,,,,,,,
16101017,,,,,,,,,,010000600872,0100006,,,,,,,,,,,,,,,
16101018,,,,,,,,,,010000600878,0100006,,,,,,,,,,,,,,,
16101019,,,,,,,,,,010000600883,0100006,,,,,,,,,,,,,,,
16101020,,,,,,,,,,010000601585,0100006,,,,,,,,,,,,,,,
16101021,,,,,,,,,,370058000221,3700580,,,,,,,,,,,,,,,
16101022,,,,,,,,,,370058000222,3700580,,,,,,,,,,,,,,,
16101023,,,,,,,,,,370058000223,3700580,,,,,,,,,,,,,,,
16101024,,,,,,,,,,370058000224,3700580,,,,,,,,,,,,,,,
16101025,,,,,,,,,,370058000226,3700580,,,,,,,,,,,,,,,
16101026,,,,,,,,,,370058000228,3700580,,,,,,,,,,,,,,,
16101027,,,,,,,,,,370058000230,3700580,,,,,,,,,,,,,,,
16101028,,,,,,,,,,370058000232,3700580,,,,,,,,,,,,,,,
16101029,,,,,,,,,,370058000234,3700580,,,,,,,,,,,,,,,
16101030,,,,,,,,,,370058000235,3700580,,,,,,,,,,,,,,,
16101031,,,,,,,,,,370058000236,3700580,,,,,,,,,,,,,,,
16101032,,,,,,,,,,370058000238,3700580,,,,,,,,,,,,,,,
16101033,,,,,,,,,,370058000240,3700580,,,,,,,,,,,,,,,
16101034,,,,,,,,,,370058000242,3700580,,,,,,,,,,,,,,,
16101035,,,,,,,,,,370058000243,3700580,,,,,,,,,,,,,,,
16101036,,,,,,,,,,370408000909,3704080,,,,,,,,,,,,,,,
16101037,,,,,,,,,,370408001637,3704080,,,,,,,,,,,,,,,
16101038,,,,,,,,,,370408001639,3704080,,,,,,,,,,,,,,,
16101039,,,,,,,,,,370408001641,3704080,,,,,,,,,,,,,,,
16101040,,,,,,,,,,370408001645,3704080,,,,,,,,,,,,,,,
16101041,,,,,,,,,,370408001646,3704080,,,,,,,,,,,,,,,
16101042,,,,,,,,,,370408001650,3704080,,,,,,,,,,,,,,,
16101043,,,,,,,,,,370408001653,3704080,,,,,,,,,,,,,,,
16101044,,,,,,,,,,370408001654,3704080,,,,,,,,,,,,,,,
16101045,,,,,,,,,,370408002479,3704080,,,,,,,,,,,,,,,
16101046,,,,,,,,,,370132000551,3701320,,,,,,,,,,,,,,,
16101047,,,,,,,,,,370132000552,3701320,,,,,,,,,,,,,,,
16101048,,,,,,,,,,370132000553,3701320,,,,,,,,,,,,,,,
16101049,,,,,,,,,,370132001767,3701320,,,,,,,,,,,,,,,
16101050,,,,,,,,,,370132001769,3701320,,,,,,,,,,,,,,,
16101051,,,,,,,,,,370039000109,3700390,,,,,,,,,,,,,,,
16101052,,,,,,,,,,370039000111,3700390,,,,,,,,,,,,,,,
16101053,,,,,,,,,,370039000114,3700390,,,,,,,,,,,,,,,
16101054,,,,,,,,,,370039000115,3700390,,,,,,,,,,,,,,,
16101055,,,,,,,,,,370039000118,3700390,,,,,,,,,,,,,,,
16101056,,,,,,,,,,370039000119,3700390,,,,,,,,,,,,,,,
16101057,,,,,,,,,,370039002150,3700390,,,,,,,,,,,,,,,
16101058,,,,,,,,,,370058000227,3700580,,,,,,,,,,,,,,,
16101059,,,,,,,,,,370058000229,3700580,,,,,,,,,,,,,,,
16101060,,,,,,,,,,370058000233,3700580,,,,,,,,,,,,,,,
16101061,,,,,,,,,,370058000244,3700580,,,,,,,,,,,,,,,
16101062,,,,,,,,,,370408000925,3704080,,,,,,,,,,,,,,,
16101063,,,,,,,,,,370408001283,3704080,,,,,,,,,,,,,,,
16101064,,,,,,,,,,370408001648,3704080,,,,,,,,,,,,,,,
16101065,,,,,,,,,,370132000556,3701320,,,,,,,,,,,,,,,
16101066,,,,,,,,,,370132000558,3701320,,,,,,,,,,,,,,,
16101067,,,,,,,,,,370132000560,3701320,,,,,,,,,,,,,,,
16101068,,,,,,,,,,370132001768,3701320,,,,,,,,,,,,,,,
16101069,,,,,,,,,,370039000113,3700390,,,,,,,,,,,,,,,
16101070,,,,,,,,,,370039002617,3700390,,,,,,,,,,,,,,,
16101071,,,,,,,,,,370039002618,3700390,,,,,,,,,,,,,,,
16101072,,,,,,,,,,370039002619,3700390,,,,,,,,,,,,,,,
16101073,,,,,,,,,,370058000231,3700580,,,,,,,,,,,,,,,
16101074,,,,,,,,,,370058000239,3700580,,,,,,,,,,,,,,,
16101075,,,,,,,,,,370058000241,3700580,,,,,,,,,,,,,,,
16101076,,,,,,,,,,370408001636,3704080,,,,,,,,,,,,,,,
16101077,,,,,,,,,,370408001640,3704080,,,,,,,,,,,,,,,
16101078,,,,,,,,,,370408001651,3704080,,,,,,,,,,,,,,,
16101079,,,,,,,,,,370132000555,3701320,,,,,,,,,,,,,,,
16101080,,,,,,,,,,370132000559,3701320,,,,,,,,,,,,,,,
