FISCAL_YEAR,SYSTEM_ID,SYSTEM_NAME,direct_cert_perc,K12_POVERTY_STUDENT_CT,K12_STUDENT_COUNT,SCHOOL_YEAR
2024.0,601.0,Appling County,69.0,2233.0,3238.0,
2024.0,602.0,Atkinson County,77.5,1156.0,1491.0,
2024.0,603.0,Bacon County,71.0,1428.0,2010.0,
2024.0,604.0,Baker County,85.9000015258789,243.0,283.0,
2024.0,605.0,Baldwin County,77.80000305175781,3355.0,4313.0,
2024.0,606.0,Banks County,55.70000076293945,1595.0,2861.0,
2024.0,607.0,Barrow County,55.400001525878906,8161.0,14729.0,
2024.0,608.0,Bartow County,56.900001525878906,7734.0,13595.0,
2024.0,609.0,Ben Hill County,74.5,2054.0,2756.0,
2024.0,610.0,Berrien County,65.69999694824219,1949.0,2968.0,
2024.0,611.0,Bibb County,79.9000015258789,16354.0,20462.0,
2024.0,612.0,Bleckley County,58.599998474121094,1443.0,2463.0,
2024.0,613.0,Brantley County,67.4000015258789,2169.0,3220.0,
2024.0,614.0,Brooks County,79.80000305175781,1667.0,2090.0,
2024.0,615.0,Bryan County,29.700000762939453,3003.0,10128.0,
2024.0,616.0,Bulloch County,62.29999923706055,6568.0,10546.0,
2024.0,617.0,Burke County,76.30000305175781,2805.0,3674.0,
2024.0,618.0,Butts County,67.0999984741211,2257.0,3362.0,
2024.0,619.0,Calhoun County,88.4000015258789,365.0,413.0,
2024.0,620.0,Camden County,40.29999923706055,3792.0,9399.0,
2024.0,621.0,Candler County,72.69999694824219,1471.0,2024.0,
2024.0,622.0,Carroll County,56.0,8780.0,15671.0,
2024.0,623.0,Catoosa County,46.29999923706055,4563.0,9865.0,
2024.0,624.0,Charlton County,60.400001525878906,963.0,1594.0,
2024.0,625.0,Savannah-Chatham County,62.0,21184.0,34159.0,
2024.0,626.0,Chattahoochee County,42.900001525878906,396.0,923.0,
2024.0,627.0,Chattooga County,75.69999694824219,1955.0,2581.0,
2024.0,628.0,Cherokee County,32.099998474121094,13245.0,41274.0,
2024.0,629.0,Clarke County,64.0,7380.0,11529.0,
2024.0,630.0,Clay County,88.80000305175781,166.0,187.0,
2024.0,631.0,Clayton County,74.69999694824219,36937.0,49455.0,
2024.0,632.0,Clinch County,71.69999694824219,826.0,1152.0,
2024.0,633.0,Cobb County,38.29999923706055,40343.0,105459.0,
2024.0,634.0,Coffee County,75.30000305175781,5433.0,7216.0,
2024.0,635.0,Colquitt County,75.0999984741211,6266.0,8339.0,
2024.0,636.0,Columbia County,30.799999237060547,8770.0,28504.0,
2024.0,637.0,Cook County,73.30000305175781,2114.0,2883.0,
2024.0,638.0,Coweta County,41.5,9252.0,22307.0,
2024.0,639.0,Crawford County,70.80000305175781,1058.0,1494.0,
2024.0,640.0,Crisp County,79.69999694824219,2570.0,3225.0,
2024.0,641.0,Dade County,49.400001525878906,950.0,1925.0,
2024.0,642.0,Dawson County,46.79999923706055,1843.0,3934.0,
2024.0,643.0,Decatur County,75.0999984741211,3018.0,4019.0,
2024.0,644.0,DeKalb County,60.599998474121094,53530.0,88304.0,
2024.0,645.0,Dodge County,72.5,1891.0,2609.0,
2024.0,646.0,Dooly County,85.19999694824219,892.0,1047.0,
2024.0,647.0,Dougherty County,83.5999984741211,10505.0,12565.0,
2024.0,648.0,Douglas County,59.599998474121094,15253.0,25586.0,
2024.0,649.0,Early County,84.9000015258789,1255.0,1479.0,
2024.0,650.0,Echols County,71.9000015258789,609.0,847.0,
2024.0,651.0,Effingham County,38.400001525878906,5254.0,13680.0,
2024.0,652.0,Elbert County,69.80000305175781,2038.0,2920.0,
2024.0,653.0,Emanuel County,75.0999984741211,2820.0,3757.0,
2024.0,654.0,Evans County,77.30000305175781,1300.0,1681.0,
2024.0,655.0,Fannin County,61.0,1665.0,2729.0,
2024.0,656.0,Fayette County,29.5,5748.0,19516.0,
2024.0,657.0,Floyd County,57.099998474121094,4810.0,8425.0,
2024.0,658.0,Forsyth County,18.100000381469727,9853.0,54564.0,
2024.0,659.0,Franklin County,64.0,2260.0,3531.0,
2024.0,660.0,Fulton County,39.79999923706055,34250.0,85970.0,
2024.0,661.0,Gilmer County,63.5,2525.0,3977.0,
2024.0,662.0,Glascock County,55.70000076293945,299.0,537.0,
2024.0,663.0,Glynn County,56.5,6910.0,12227.0,
2024.0,664.0,Gordon County,61.5,3664.0,5959.0,
2024.0,665.0,Grady County,70.4000015258789,2992.0,4252.0,
2024.0,666.0,Greene County,57.5,1388.0,2416.0,
2024.0,667.0,Gwinnett County,47.70000076293945,86135.0,180521.0,
2024.0,668.0,Habersham County,58.29999923706055,4074.0,6987.0,
2024.0,669.0,Hall County,51.900001525878906,13956.0,26888.0,
2024.0,670.0,Hancock County,87.0,536.0,616.0,
2024.0,671.0,Haralson County,64.30000305175781,2094.0,3256.0,
2024.0,672.0,Harris County,33.099998474121094,1763.0,5329.0,
2024.0,673.0,Hart County,63.0,2280.0,3619.0,
2024.0,674.0,Heard County,59.900001525878906,1274.0,2128.0,
2024.0,675.0,Henry County,56.0,24002.0,42844.0,
2024.0,676.0,Houston County,49.900001525878906,14766.0,29588.0,
2024.0,677.0,Irwin County,71.5999984741211,1101.0,1537.0,
2024.0,678.0,Jackson County,45.599998474121094,4611.0,10102.0,
2024.0,679.0,Jasper County,62.29999923706055,1555.0,2497.0,
2024.0,680.0,Jeff Davis County,70.0,2024.0,2892.0,
2024.0,681.0,Jefferson County,81.5999984741211,1564.0,1916.0,
2024.0,682.0,Jenkins County,75.19999694824219,809.0,1076.0,
2024.0,683.0,Johnson County,75.0999984741211,746.0,993.0,
2024.0,684.0,Jones County,55.70000076293945,2633.0,4726.0,
2024.0,685.0,Lamar County,65.5999984741211,1808.0,2758.0,
2024.0,686.0,Lanier County,64.30000305175781,1024.0,1593.0,
2024.0,687.0,Laurens County,63.70000076293945,3842.0,6035.0,
2024.0,688.0,Lee County,50.5,2959.0,5861.0,
2024.0,689.0,Liberty County,57.599998474121094,5941.0,10312.0,
2024.0,690.0,Lincoln County,59.70000076293945,704.0,1180.0,
2024.0,691.0,Long County,49.20000076293945,2132.0,4337.0,
2024.0,692.0,Lowndes County,51.70000076293945,5290.0,10234.0,
2024.0,693.0,Lumpkin County,49.400001525878906,1867.0,3781.0,
2024.0,694.0,Macon County,83.5,862.0,1032.0,
2024.0,695.0,Madison County,59.599998474121094,2944.0,4942.0,
2024.0,696.0,Marion County,68.80000305175781,844.0,1226.0,
2024.0,697.0,McDuffie County,78.30000305175781,2377.0,3034.0,
2024.0,698.0,McIntosh County,69.4000015258789,872.0,1257.0,
2024.0,699.0,Meriwether County,79.9000015258789,1695.0,2122.0,
2024.0,700.0,Miller County,70.5,520.0,738.0,
2024.0,701.0,Mitchell County,88.0,1056.0,1200.0,
2024.0,702.0,Monroe County,51.70000076293945,2257.0,4368.0,
2024.0,703.0,Montgomery County,76.19999694824219,652.0,856.0,
2024.0,704.0,Morgan County,48.599998474121094,1647.0,3391.0,
2024.0,705.0,Murray County,67.4000015258789,4367.0,6483.0,
2024.0,706.0,Muscogee County,65.0999984741211,18542.0,28492.0,
2024.0,707.0,Newton County,67.5,12270.0,18168.0,
2024.0,708.0,Oconee County,18.600000381469727,1570.0,8457.0,
2024.0,709.0,Oglethorpe County,58.5,1311.0,2241.0,
2024.0,710.0,Paulding County,44.900001525878906,14187.0,31599.0,
2024.0,711.0,Peach County,70.5,2765.0,3920.0,
2024.0,712.0,Pickens County,52.599998474121094,2068.0,3935.0,
2024.0,713.0,Pierce County,60.29999923706055,2104.0,3487.0,
2024.0,714.0,Pike County,41.70000076293945,1432.0,3433.0,
2024.0,715.0,Polk County,71.30000305175781,5394.0,7566.0,
2024.0,716.0,Pulaski County,75.0,939.0,1252.0,
2024.0,717.0,Putnam County,70.30000305175781,1976.0,2811.0,
2024.0,718.0,Quitman County,74.4000015258789,224.0,301.0,
2024.0,719.0,Rabun County,61.900001525878906,1351.0,2182.0,
2024.0,720.0,Randolph County,89.5999984741211,562.0,627.0,
2024.0,721.0,Richmond County,74.0,20734.0,28036.0,
2024.0,722.0,Rockdale County,68.5,10247.0,14950.0,
2024.0,723.0,Schley County,52.70000076293945,614.0,1166.0,
2024.0,724.0,Screven County,70.19999694824219,1403.0,1999.0,
2024.0,725.0,Seminole County,72.0999984741211,917.0,1271.0,
2024.0,726.0,Griffin-Spalding County,76.4000015258789,6783.0,8883.0,
2024.0,727.0,Stephens County,66.9000015258789,2479.0,3708.0,
2024.0,728.0,Stewart County,89.30000305175781,308.0,345.0,
2024.0,729.0,Sumter County,86.30000305175781,2947.0,3416.0,
2024.0,730.0,Talbot County,87.0,320.0,368.0,
2024.0,731.0,Taliaferro County,84.69999694824219,150.0,177.0,
2024.0,732.0,Tattnall County,72.30000305175781,2464.0,3410.0,
2024.0,733.0,Taylor County,74.9000015258789,845.0,1128.0,
2024.0,734.0,Telfair County,76.4000015258789,1127.0,1476.0,
2024.0,735.0,Terrell County,89.5999984741211,827.0,923.0,
2024.0,736.0,Thomas County,65.0999984741211,3549.0,5448.0,
2024.0,737.0,Tift County,69.4000015258789,5021.0,7238.0,
2024.0,738.0,Toombs County,74.80000305175781,2166.0,2895.0,
2024.0,739.0,Towns County,53.79999923706055,511.0,949.0,
2024.0,740.0,Treutlen County,68.5,634.0,925.0,
2024.0,741.0,Troup County,64.19999694824219,7532.0,11723.0,
2024.0,742.0,Turner County,85.80000305175781,916.0,1068.0,
2024.0,743.0,Twiggs County,80.9000015258789,568.0,702.0,
2024.0,744.0,Union County,49.0,1426.0,2913.0,
2024.0,745.0,Thomaston-Upson County,72.80000305175781,2867.0,3937.0,
2024.0,746.0,Walker County,59.79999923706055,4842.0,8099.0,
2024.0,747.0,Walton County,51.70000076293945,7339.0,14192.0,
2024.0,748.0,Ware County,73.69999694824219,4164.0,5649.0,
2024.0,749.0,Warren County,87.5,546.0,624.0,
2024.0,750.0,Washington County,77.5,2087.0,2693.0,
2024.0,751.0,Wayne County,66.0,3267.0,4953.0,
2024.0,752.0,Webster County,74.9000015258789,179.0,239.0,
2024.0,753.0,Wheeler County,76.0999984741211,619.0,813.0,
2024.0,754.0,White County,55.900001525878906,2064.0,3694.0,
2024.0,755.0,Whitfield County,63.900001525878906,7530.0,11778.0,
2024.0,756.0,Wilcox County,69.9000015258789,773.0,1106.0,
2024.0,757.0,Wilkes County,71.69999694824219,839.0,1170.0,
2024.0,758.0,Wilkinson County,82.0999984741211,836.0,1018.0,
2024.0,759.0,Worth County,73.0,2125.0,2911.0,
2024.0,761.0,Atlanta Public Schools,64.80000305175781,31328.0,48327.0,
2024.0,763.0,Bremen City,27.5,628.0,2284.0,
2024.0,764.0,Buford City,29.899999618530273,1773.0,5924.0,
2024.0,765.0,Calhoun City,57.70000076293945,2342.0,4060.0,
2024.0,766.0,Carrollton City,52.0,2893.0,5560.0,
2024.0,767.0,Cartersville City,47.099998474121094,2073.0,4401.0,
2024.0,769.0,Chickamauga City,25.299999237060547,312.0,1234.0,
2024.0,771.0,Commerce City,49.0,885.0,1805.0,
2024.0,772.0,Dalton Public Schools,63.400001525878906,4627.0,7293.0,
2024.0,773.0,City Schools of Decatur,15.600000381469727,835.0,5356.0,
2024.0,774.0,Dublin City,84.30000305175781,1875.0,2225.0,
2024.0,776.0,Gainesville City,63.900001525878906,5029.0,7871.0,
2024.0,779.0,Jefferson City,26.399999618530273,1048.0,3971.0,
2024.0,781.0,Marietta City,50.70000076293945,4311.0,8509.0,
2024.0,7820108.0,State Charter Schools- Mountain Education High School,47.79999923706055,905.0,1893.0,
2024.0,7820110.0,State Charter Schools- Odyssey Charter School,42.400001525878906,156.0,368.0,
2024.0,7820120.0,State Charter Schools- Georgia Cyber Academy (Virtual),69.80000305175781,6815.0,9762.0,
2024.0,7820121.0,State Charter Schools- Utopian Academy for the Arts Charter School,77.19999694824219,287.0,372.0,
2024.0,7820212.0,State Charter Schools- Cherokee Charter Academy,48.900001525878906,299.0,611.0,
2024.0,7820412.0,State Charter Schools- Georgia Connections Academy (Virtual),57.29999923706055,3977.0,6939.0,
2024.0,7820612.0,"State Charter Schools- Ivy Preparatory Academy, Inc",78.0,358.0,459.0,
2024.0,7820613.0,State Charter Schools- Foothills Regional High School,51.400001525878906,1108.0,2157.0,
2024.0,7820614.0,State Charter Schools- International Charter School of Atlanta,19.799999237060547,166.0,840.0,
2024.0,7820615.0,State Charter Schools- Scintilla Charter Academy,50.5,432.0,856.0,
2024.0,7820616.0,State Charter Schools- Georgia School for Innovation and the Classics,45.099998474121094,443.0,982.0,
2024.0,7820617.0,State Charter Schools- Dubois Integrity Academy,78.0,1098.0,1408.0,
2024.0,7820618.0,State Charter Schools- Coastal Plains High School,54.099998474121094,874.0,1615.0,
2024.0,7820619.0,State Charter Schools- Utopian Academy for the Arts Trilith,47.099998474121094,32.0,68.0,
2024.0,7830103.0,State Charter Schools II- Statesboro STEAM Academy,56.70000076293945,115.0,203.0,
2024.0,7830210.0,State Charter Schools II- Pataula Charter Academy,62.29999923706055,350.0,562.0,
2024.0,7830310.0,State Charter Schools II- Fulton Leadership Academy,68.0999984741211,113.0,166.0,
2024.0,7830410.0,State Charter Schools II- Atlanta Heights Charter School,88.80000305175781,679.0,765.0,
2024.0,7830610.0,State Charter Schools II- Coweta Charter Academy,34.900001525878906,256.0,734.0,
2024.0,7830611.0,State Charter Schools II- Cirrus Charter Academy,90.5999984741211,451.0,498.0,
2024.0,7830612.0,State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy,77.0,382.0,496.0,
2024.0,7830613.0,State Charter Schools II- Brookhaven Innovation Academy,54.400001525878906,300.0,551.0,
2024.0,7830614.0,State Charter Schools II- Liberty Tech Charter Academy,34.79999923706055,148.0,425.0,
2024.0,7830615.0,State Charter Schools II- Genesis Innovation Academy for Boys,72.5,211.0,291.0,
2024.0,7830616.0,State Charter Schools II- Genesis Innovation Academy for Girls,67.0999984741211,204.0,304.0,
2024.0,7830617.0,State Charter Schools II- Resurgence Hall Charter School,58.5,238.0,407.0,
2024.0,7830618.0,State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning,31.5,176.0,558.0,
2024.0,7830619.0,State Charter Schools II- International Academy of Smyrna,72.80000305175781,219.0,301.0,
2024.0,7830620.0,State Charter Schools II- International Charter Academy of Georgia,26.399999618530273,61.0,231.0,
2024.0,7830621.0,State Charter Schools II- SLAM Academy of Atlanta,94.30000305175781,181.0,192.0,
2024.0,7830623.0,State Charter Schools II- Academy For Classical Education,31.100000381469727,563.0,1808.0,
2024.0,7830624.0,State Charter Schools II- Spring Creek Charter Academy,69.30000305175781,305.0,440.0,
2024.0,7830625.0,State Charter Schools II- Yi Hwang Academy of Language Excellence,35.0,137.0,391.0,
2024.0,7830626.0,State Charter Schools II- Furlow Charter School,69.19999694824219,406.0,587.0,
2024.0,7830627.0,State Charter Schools II- Atlanta SMART Academy,73.19999694824219,156.0,213.0,
2024.0,7830628.0,State Charter Schools II- Ethos Classical Charter School,74.5999984741211,399.0,535.0,
2024.0,7830630.0,State Charter Schools II- Baconton Community Charter School,58.900001525878906,505.0,858.0,
2024.0,7830632.0,State Charter Schools II- Atlanta Unbound Academy,77.9000015258789,148.0,190.0,
2024.0,7830633.0,State Charter Schools II- D.E.L.T.A. STEAM Academy,54.0,209.0,387.0,
2024.0,7830634.0,State Charter Schools II- Georgia Fugees Academy Charter School,81.0,141.0,174.0,
2024.0,7830636.0,State Charter Schools II- Northwest Classical Academy,28.799999237060547,210.0,728.0,
2024.0,7830637.0,State Charter Schools II- DeKalb Brilliance Academy,75.69999694824219,193.0,255.0,
2024.0,7830638.0,State Charter Schools II- PEACE Academy Charter School,83.5,111.0,133.0,
2024.0,7830639.0,State Charter Schools II- Miles Ahead Charter School,52.599998474121094,102.0,194.0,
2024.0,7830640.0,State Charter Schools II- Liberation Academy,71.0999984741211,54.0,76.0,
2024.0,7830641.0,State Charter Schools II- Resurgence Hall Middle Academy,54.099998474121094,72.0,133.0,
2024.0,7830642.0,State Charter Schools II- Destinations Career Academy of Georgia (Virtual),71.0999984741211,430.0,605.0,
2024.0,7830643.0,State Charter Schools II- Amana Academy West Atlanta,28.200000762939453,58.0,206.0,
2024.0,7830644.0,State Charter Schools II- The Anchor School,65.0999984741211,56.0,86.0,
2024.0,7830645.0,State Charter Schools II- Zest Preparatory Academy School,64.19999694824219,102.0,159.0,
2024.0,7830646.0,State Charter Schools II- Sankofa Montessori,70.5,62.0,88.0,
2024.0,7830647.0,State Charter Schools II- RISE Preparatory Charter School,78.5999984741211,359.0,457.0,
2024.0,784.0,Pelham City,82.30000305175781,1011.0,1229.0,
2024.0,785.0,Rome City,69.80000305175781,4331.0,6207.0,
2024.0,786.0,Social Circle City,47.900001525878906,886.0,1848.0,
2024.0,789.0,Thomasville City,60.70000076293945,1525.0,2513.0,
2024.0,791.0,Trion City,50.900001525878906,625.0,1229.0,
2024.0,792.0,Valdosta City,78.9000015258789,6418.0,8136.0,
2024.0,793.0,Vidalia City,67.0,1489.0,2221.0,
2024.0,799.0,State Schools,41.20000076293945,112.0,272.0,
2024.0,891.0,Department of Juvenile Justice,76.5,323.0,422.0,
2024.0,999.0,State of Georgia,53.900001525878906,916859.0,1699631.0,
2023.0,601.0,Appling County,43.099998474121094,1401.0,3250.0,
2023.0,602.0,Atkinson County,45.400001525878906,701.0,1543.0,
2023.0,603.0,Bacon County,46.29999923706055,942.0,2036.0,
2023.0,604.0,Baker County,61.0,175.0,287.0,
2023.0,605.0,Baldwin County,53.29999923706055,2352.0,4416.0,
2023.0,606.0,Banks County,22.200000762939453,629.0,2828.0,
2023.0,607.0,Barrow County,22.799999237060547,3270.0,14367.0,
2023.0,608.0,Bartow County,26.600000381469727,3524.0,13254.0,
2023.0,609.0,Ben Hill County,46.400001525878906,1302.0,2805.0,
2023.0,610.0,Berrien County,36.099998474121094,1060.0,2938.0,
2023.0,611.0,Bibb County,58.29999923706055,11940.0,20489.0,
2023.0,612.0,Bleckley County,31.0,759.0,2446.0,
2023.0,613.0,Brantley County,37.79999923706055,1205.0,3191.0,
2023.0,614.0,Brooks County,53.099998474121094,1083.0,2039.0,
2023.0,615.0,Bryan County,13.199999809265137,1303.0,9862.0,
2023.0,616.0,Bulloch County,38.0,4003.0,10540.0,
2023.0,617.0,Burke County,48.79999923706055,1825.0,3742.0,
2023.0,618.0,Butts County,40.79999923706055,1386.0,3400.0,
2023.0,619.0,Calhoun County,67.19999694824219,303.0,451.0,
2023.0,620.0,Camden County,20.5,1893.0,9241.0,
2023.0,621.0,Candler County,46.099998474121094,957.0,2074.0,
2023.0,622.0,Carroll County,31.5,4846.0,15368.0,
2023.0,623.0,Catoosa County,23.200000762939453,2348.0,10111.0,
2023.0,624.0,Charlton County,34.0,541.0,1593.0,
2023.0,625.0,Savannah-Chatham County,41.099998474121094,14297.0,34751.0,
2023.0,626.0,Chattahoochee County,27.899999618530273,264.0,947.0,
2023.0,627.0,Chattooga County,48.599998474121094,1198.0,2465.0,
2023.0,628.0,Cherokee County,11.399999618530273,4721.0,41438.0,
2023.0,629.0,Clarke County,40.29999923706055,4638.0,11517.0,
2023.0,630.0,Clay County,75.0,135.0,180.0,
2023.0,631.0,Clayton County,47.0,23874.0,50845.0,
2023.0,632.0,Clinch County,45.29999923706055,532.0,1174.0,
2023.0,633.0,Cobb County,17.700000762939453,18786.0,105899.0,
2023.0,634.0,Coffee County,48.20000076293945,3428.0,7112.0,
2023.0,635.0,Colquitt County,48.20000076293945,3994.0,8291.0,
2023.0,636.0,Columbia County,14.199999809265137,4062.0,28607.0,
2023.0,637.0,Cook County,44.0,1287.0,2926.0,
2023.0,638.0,Coweta County,21.899999618530273,4927.0,22469.0,
2023.0,639.0,Crawford County,40.29999923706055,603.0,1496.0,
2023.0,640.0,Crisp County,55.599998474121094,1872.0,3369.0,
2023.0,641.0,Dade County,19.899999618530273,389.0,1953.0,
2023.0,642.0,Dawson County,18.799999237060547,707.0,3768.0,
2023.0,643.0,Decatur County,48.70000076293945,1981.0,4067.0,
2023.0,644.0,DeKalb County,39.0,34874.0,89388.0,
2023.0,645.0,Dodge County,48.0,1295.0,2699.0,
2023.0,646.0,Dooly County,61.5,648.0,1054.0,
2023.0,647.0,Dougherty County,64.5,8180.0,12684.0,
2023.0,648.0,Douglas County,32.400001525878906,8310.0,25611.0,
2023.0,649.0,Early County,62.400001525878906,999.0,1602.0,
2023.0,650.0,Echols County,47.79999923706055,404.0,846.0,
2023.0,651.0,Effingham County,18.100000381469727,2428.0,13387.0,
2023.0,652.0,Elbert County,39.29999923706055,1147.0,2921.0,
2023.0,653.0,Emanuel County,48.400001525878906,1856.0,3832.0,
2023.0,654.0,Evans County,51.29999923706055,885.0,1725.0,
2023.0,655.0,Fannin County,25.299999237060547,687.0,2718.0,
2023.0,656.0,Fayette County,11.800000190734863,2327.0,19696.0,
2023.0,657.0,Floyd County,29.5,2512.0,8504.0,
2023.0,658.0,Forsyth County,5.699999809265137,3084.0,53646.0,
2023.0,659.0,Franklin County,31.5,1129.0,3589.0,
2023.0,660.0,Fulton County,23.700000762939453,20781.0,87855.0,
2023.0,661.0,Gilmer County,30.799999237060547,1221.0,3970.0,
2023.0,662.0,Glascock County,24.200000762939453,129.0,532.0,
2023.0,663.0,Glynn County,35.400001525878906,4374.0,12346.0,
2023.0,664.0,Gordon County,26.700000762939453,1623.0,6087.0,
2023.0,665.0,Grady County,40.900001525878906,1712.0,4185.0,
2023.0,666.0,Greene County,33.70000076293945,819.0,2427.0,
2023.0,667.0,Gwinnett County,20.100000381469727,36264.0,180280.0,
2023.0,668.0,Habersham County,25.700000762939453,1803.0,7004.0,
2023.0,669.0,Hall County,20.399999618530273,5488.0,26930.0,
2023.0,670.0,Hancock County,61.0,400.0,656.0,
2023.0,671.0,Haralson County,39.400001525878906,1278.0,3244.0,
2023.0,672.0,Harris County,15.800000190734863,843.0,5342.0,
2023.0,673.0,Hart County,31.299999237060547,1098.0,3509.0,
2023.0,674.0,Heard County,33.900001525878906,701.0,2065.0,
2023.0,675.0,Henry County,30.5,13105.0,43029.0,
2023.0,676.0,Houston County,27.5,8107.0,29460.0,
2023.0,677.0,Irwin County,42.099998474121094,647.0,1535.0,
2023.0,678.0,Jackson County,19.700000762939453,1880.0,9546.0,
2023.0,679.0,Jasper County,30.700000762939453,752.0,2452.0,
2023.0,680.0,Jeff Davis County,40.5,1170.0,2888.0,
2023.0,681.0,Jefferson County,54.20000076293945,1049.0,1937.0,
2023.0,682.0,Jenkins County,50.599998474121094,546.0,1079.0,
2023.0,683.0,Johnson County,49.400001525878906,475.0,961.0,
2023.0,684.0,Jones County,29.0,1419.0,4897.0,
2023.0,685.0,Lamar County,37.20000076293945,999.0,2684.0,
2023.0,686.0,Lanier County,43.20000076293945,706.0,1633.0,
2023.0,687.0,Laurens County,37.900001525878906,2325.0,6132.0,
2023.0,688.0,Lee County,25.700000762939453,1556.0,6047.0,
2023.0,689.0,Liberty County,36.400001525878906,3671.0,10096.0,
2023.0,690.0,Lincoln County,34.79999923706055,403.0,1157.0,
2023.0,691.0,Long County,27.799999237060547,1147.0,4128.0,
2023.0,692.0,Lowndes County,26.899999618530273,2785.0,10372.0,
2023.0,693.0,Lumpkin County,22.299999237060547,831.0,3720.0,
2023.0,694.0,Macon County,61.5,641.0,1043.0,
2023.0,695.0,Madison County,31.0,1521.0,4904.0,
2023.0,696.0,Marion County,43.0,522.0,1213.0,
2023.0,697.0,McDuffie County,49.400001525878906,1548.0,3133.0,
2023.0,698.0,McIntosh County,41.0,518.0,1264.0,
2023.0,699.0,Meriwether County,51.0,1110.0,2178.0,
2023.0,700.0,Miller County,45.70000076293945,316.0,692.0,
2023.0,701.0,Mitchell County,64.9000015258789,804.0,1239.0,
2023.0,702.0,Monroe County,31.600000381469727,1356.0,4296.0,
2023.0,703.0,Montgomery County,47.5,426.0,896.0,
2023.0,704.0,Morgan County,24.299999237060547,830.0,3416.0,
2023.0,705.0,Murray County,32.099998474121094,2122.0,6606.0,
2023.0,706.0,Muscogee County,44.599998474121094,12810.0,28695.0,
2023.0,707.0,Newton County,40.0,7205.0,17997.0,
2023.0,708.0,Oconee County,6.300000190734863,531.0,8458.0,
2023.0,709.0,Oglethorpe County,30.100000381469727,648.0,2156.0,
2023.0,710.0,Paulding County,20.600000381469727,6452.0,31307.0,
2023.0,711.0,Peach County,41.0,1544.0,3764.0,
2023.0,712.0,Pickens County,24.5,989.0,4044.0,
2023.0,713.0,Pierce County,33.400001525878906,1165.0,3491.0,
2023.0,714.0,Pike County,18.0,629.0,3490.0,
2023.0,715.0,Polk County,46.20000076293945,3483.0,7541.0,
2023.0,716.0,Pulaski County,46.400001525878906,578.0,1245.0,
2023.0,717.0,Putnam County,38.79999923706055,1089.0,2808.0,
2023.0,718.0,Quitman County,56.099998474121094,165.0,294.0,
2023.0,719.0,Rabun County,23.600000381469727,509.0,2157.0,
2023.0,720.0,Randolph County,69.69999694824219,445.0,638.0,
2023.0,721.0,Richmond County,51.79999923706055,14640.0,28277.0,
2023.0,722.0,Rockdale County,39.900001525878906,6099.0,15294.0,
2023.0,723.0,Schley County,27.899999618530273,324.0,1163.0,
2023.0,724.0,Screven County,49.0,956.0,1953.0,
2023.0,725.0,Seminole County,46.400001525878906,590.0,1272.0,
2023.0,726.0,Griffin-Spalding County,48.29999923706055,4389.0,9081.0,
2023.0,727.0,Stephens County,38.599998474121094,1422.0,3685.0,
2023.0,728.0,Stewart County,70.5999984741211,271.0,384.0,
2023.0,729.0,Sumter County,67.30000305175781,2283.0,3393.0,
2023.0,730.0,Talbot County,64.0,247.0,386.0,
2023.0,731.0,Taliaferro County,59.79999923706055,104.0,174.0,
2023.0,732.0,Tattnall County,43.0,1457.0,3385.0,
2023.0,733.0,Taylor County,46.29999923706055,540.0,1166.0,
2023.0,734.0,Telfair County,52.900001525878906,778.0,1470.0,
2023.0,735.0,Terrell County,72.0999984741211,714.0,990.0,
2023.0,736.0,Thomas County,36.900001525878906,1991.0,5398.0,
2023.0,737.0,Tift County,44.099998474121094,3215.0,7291.0,
2023.0,738.0,Toombs County,48.29999923706055,1369.0,2832.0,
2023.0,739.0,Towns County,24.299999237060547,230.0,947.0,
2023.0,740.0,Treutlen County,44.70000076293945,429.0,959.0,
2023.0,741.0,Troup County,41.20000076293945,4840.0,11742.0,
2023.0,742.0,Turner County,60.70000076293945,677.0,1116.0,
2023.0,743.0,Twiggs County,55.599998474121094,381.0,685.0,
2023.0,744.0,Union County,19.0,548.0,2886.0,
2023.0,745.0,Thomaston-Upson County,45.599998474121094,1784.0,3913.0,
2023.0,746.0,Walker County,31.899999618530273,2575.0,8078.0,
2023.0,747.0,Walton County,24.799999237060547,3491.0,14051.0,
2023.0,748.0,Ware County,49.099998474121094,2776.0,5655.0,
2023.0,749.0,Warren County,65.9000015258789,420.0,637.0,
2023.0,750.0,Washington County,49.29999923706055,1359.0,2758.0,
2023.0,751.0,Wayne County,41.900001525878906,2053.0,4902.0,
2023.0,752.0,Webster County,49.599998474121094,124.0,250.0,
2023.0,753.0,Wheeler County,52.400001525878906,427.0,815.0,
2023.0,754.0,White County,25.299999237060547,947.0,3743.0,
2023.0,755.0,Whitfield County,24.0,2858.0,11929.0,
2023.0,756.0,Wilcox County,44.900001525878906,505.0,1124.0,
2023.0,757.0,Wilkes County,44.70000076293945,535.0,1196.0,
2023.0,758.0,Wilkinson County,51.400001525878906,542.0,1054.0,
2023.0,759.0,Worth County,46.900001525878906,1390.0,2965.0,
2023.0,761.0,Atlanta Public Schools,50.0,24530.0,49011.0,
2023.0,763.0,Bremen City,11.0,250.0,2280.0,
2023.0,764.0,Buford City,10.5,611.0,5836.0,
2023.0,765.0,Calhoun City,24.0,938.0,3916.0,
