#RPT_NAME,LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLL_PCT_ASIAN,ENROLL_PCT_NATIVE,ENROLL_PCT_BLACK,ENROLL_PCT_HISPANIC,ENROLL_PCT_MULTIRACIAL,ENROLL_PCT_WHITE,ENROLL_PCT_MIGRANT,ENROLL_PCT_ED,ENROLL_PCT_SWD,ENROLL_PCT_LEP,ENROLL_COUNT_REMEDIAL_GR_6_8,ENROLL_PCT_REMEDIAL_GR_6_8,ENROLL_COUNT_EIP_K_5,ENROLL_PERCENT_EIP_K_5,ENROLL_COUNT_REMEDIAL_GR_9_12,ENROLL_PCT_REMEDIAL_GR_9_12,ENROLL_COUNT_SPECIAL_ED_K12,ENROLL_PCT_SPECIAL_ED_K12,ENROLL_COUNT_ESOL,ENROLL_PCT_ESOL,ENROLL_COUNT_SPECIAL_ED_PK,ENROLL_PCT_SPECIAL_ED_PK,ENROLL_COUNT_VOCATION_9_12,ENROLL_PCT_VOCATION_9_12,ENROLL_COUNT_ALT_PROGRAMS,ENROLL_PCT_ALT_PROGRAMS,ENROLL_COUNT_GIFTED,ENROLL_PCT_GIFTED,ENROLL_PCT_MALE,ENROLL_PCT_FEMALE
"Enrollment_by_Subgroup_Metrics","2022-23","School","726","Griffin-Spalding County","0187","Griffin High School","09,10,11,12","TFS","TFS","61","14","5","19","TFS","98","16","4",,,,,"32","2.1","239","16","34","2.3","TFS","TFS","857","57.2","59","5","111","7.4","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","726","Griffin-Spalding County","1052","Jackson Road Elementary School","PK,KK,01,02,03,04,05","1","TFS","33","12","4","50","TFS","98","19","6",,,"80","24.5",,,"62","19","17","5.2","TFS","TFS",,,"TFS","TFS","TFS","TFS","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","726","Griffin-Spalding County","0195","Jordan Hill Road Elementary School","PK,KK,01,02,03,04,05","1","TFS","37","15","7","40","TFS","98","14.3","8",,,"83","27.7",,,"43","14.3","20","6.7","TFS","TFS",,,"TFS","TFS","15","5","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","726","Griffin-Spalding County","0107","Kennedy Road Middle School","06,07,08","1","1","56","13","4","26","TFS","99","11.1","7","TFS","TFS",,,,,"53","11.1","13","2.7","TFS","TFS",,,"21","4.6","26","5.5","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","726","Griffin-Spalding County","2552","Moore Elementary School","PK,KK,01,02,03,04,05","TFS","1","90","5","4","TFS","TFS","99","10.2","2",,,"115","33.6",,,"35","10.2","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","726","Griffin-Spalding County","0103","Moreland Road Elementary","PK,KK,01,02,03,04,05","TFS","TFS","47","9","6","38","TFS","98","12","6",,,"166","44.4",,,"45","12","17","4.5","18","30.5",,,"TFS","TFS","17","4.5","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","726","Griffin-Spalding County","4052","Orrs Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","59","15","6","20","TFS","98","11.2","8",,,"108","21.9",,,"55","11.2","37","7.5","TFS","TFS",,,"TFS","TFS",,,"55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","726","Griffin-Spalding County","0110","Rehoboth Road Middle School","06,07,08","TFS","TFS","46","8","6","39","TFS","67","16.6","3","19.2","19.2",,,,,"102","16.6","10","1.6","TFS","TFS",,,"28","4.5","89","14.5","56","44"
"Enrollment_by_Subgroup_Metrics","2022-23","School","726","Griffin-Spalding County","0101","Spalding High School","09,10,11,12","1","TFS","40","11","4","44","TFS","67","13.4","3",,,,,"TFS","TFS","168","13.4","20","1.6","TFS","TFS","608","48.6","33","3.5","138","11","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","727","Stephens County","0195","Big A Elementary School","PK,KK","1","TFS","12","8","14","65","TFS","75","16.4","4",,,"65","23.6",,,"45","16.4","10","3.6","31","19.1",,,"TFS","TFS",,,"58","42"
"Enrollment_by_Subgroup_Metrics","2022-23","School","727","Stephens County","0187","Liberty Elementary School","01,02","1","TFS","11","7","12","70","TFS","75","15.2","3",,,"42","7.4",,,"86","15.2","17","3","TFS","TFS",,,"TFS","TFS","15","2.6","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","727","Stephens County","0296","Stephens County Fifth Grade Academy","05","1","TFS","11","7","10","71","TFS","75","18.4","4",,,"65","23.9",,,"50","18.4","TFS","TFS","TFS","TFS",,,"TFS","TFS","26","9.6","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","727","Stephens County","5050","Stephens County High School","09,10,11,12","1","TFS","11","6","7","74","TFS","46","13.9","1",,,,,"91","7.9","159","13.9","10",".9","TFS","TFS","834","72.8","20","2.3","176","15.4","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","727","Stephens County","0104","Stephens County Middle School","06,07,08","2","TFS","12","6","7","72","TFS","75","17.6","4","17.5","17.5",,,,,"152","17.6","24","2.8","TFS","TFS",,,"22","2.5","116","13.5","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","727","Stephens County","0197","Toccoa Elementary School","03,04","1","TFS","14","4","11","70","TFS","75","18.5","3",,,"78","13.9",,,"104","18.5","17","3","TFS","TFS",,,"TFS","TFS","48","8.5","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","728","Stewart County","0192","Stewart County Elementary School","KK,01,02,03,04,05","TFS","TFS","88","1","4","7","TFS","100","13","TFS",,,"67","39.6",,,"22","13","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","728","Stewart County","0201","Stewart County High School","09,10,11,12","TFS","TFS","87","1","2","10","TFS","100","21.8","TFS",,,,,"36","30.3","26","21.8","TFS","TFS","TFS","TFS","112","94.1","TFS","TFS","TFS","TFS","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","728","Stewart County","0101","Stewart County Middle School","06,07,08","TFS","2","91","1","4","2","TFS","100","10.4","TFS","32.3","32.3",,,,,"10","10.4","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","729","Sumter County","0188","Sumter County Elementary School","02,03","1","TFS","75","15","2","7","1","100","13.7","11",,,"261","51.8",,,"69","13.7","55","10.9","TFS","TFS",,,"TFS","TFS","16","3.2","48","52"
"Enrollment_by_Subgroup_Metrics","2022-23","School","729","Sumter County","0397","Sumter County High School","09,10,11,12","TFS","TFS","81","12","2","6","1","100","12.2","5",,,,,"33","3.4","119","12.2","27","2.8","TFS","TFS","740","75.7","154","20.5","75","7.7","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","729","Sumter County","0595","Sumter County Intermediate School","04,05,06","TFS","TFS","78","14","1","7","1","100","16.9","10","34.4","34.4","212","41.9",,,"134","16.9","56","7.1","TFS","TFS",,,"10","1.3","35","4.4","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","729","Sumter County","0190","Sumter County Middle School","07,08","1","TFS","77","14","1","7","2","100","13.6","10","39.8","39.8",,,,,"76","13.6","39","7","TFS","TFS",,,"40","7.3","25","4.5","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","729","Sumter County","0100","Sumter County Primary School","PK,KK,01","TFS","TFS","77","12","3","8","1","100","14.6","8",,,"239","42.7",,,"82","14.6","47","8.4","40","16.9",,,"TFS","TFS",,,"52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","730","Talbot County","0190","Central Elementary/High School","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","87","TFS","1","12","TFS","100","16.6","TFS","46.1","46.1","69","39.4","TFS","TFS","64","16.6","TFS","TFS","TFS","TFS","92","75.4","TFS","TFS",,,"54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","731","Taliaferro County","0102","Taliaferro County School","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","74","16","1","10","TFS","100","17.8","2","TFS","TFS","20","28.2","TFS","TFS","31","17.8","TFS","TFS","TFS","TFS","34","58.6","TFS","TFS","TFS","TFS","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","732","Tattnall County","0602","North Tattnall Elementary School","PK,KK,01,02,03,04,05","1","TFS","23","24","6","47","4","78","14.3","11",,,"141","18.1",,,"111","14.3","70","9","13","11.6",,,"TFS","TFS","18","2.3","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","732","Tattnall County","0101","North Tattnall Middle School","06,07,08","1","TFS","22","26","5","46","3","78","18.6","11","18.8","18.8",,,,,"83","18.6","23","5.1","TFS","TFS",,,"17","3.8","26","5.8","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","732","Tattnall County","0603","South Tattnall Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","27","15","6","52","3","78","14.3","9",,,"124","16.7",,,"106","14.3","52","7","15","15.6",,,"TFS","TFS","19","2.6","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","732","Tattnall County","0201","South Tattnall Middle School","06,07,08","1","TFS","24","17","3","55","3","79","18","9","25.8","25.8",,,,,"69","18","10","2.6","TFS","TFS",,,"TFS","TFS","30","7.8","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","732","Tattnall County","0194","Tattnall County High School","09,10,11,12","1","TFS","24","21","4","50","3","78","13.9","5",,,,,"90","8.7","144","13.9","38","3.7","TFS","TFS","727","70.2","77","9.6","63","6.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","733","Taylor County","0105","Taylor County Elementary","03,04,05","1","TFS","42","4","4","50","TFS","97","15.7","TFS",,,"93","36.6",,,"40","15.7","TFS","TFS","TFS","TFS",,,"TFS","TFS","18","7.1","57","43"
"Enrollment_by_Subgroup_Metrics","2022-23","School","733","Taylor County","0201","Taylor County High School","09,10,11,12","2","TFS","38","3","3","54","TFS","97","12.8","TFS",,,,,"26","7.1","47","12.8","TFS","TFS","TFS","TFS","241","65.7","TFS","TFS","21","5.7","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","733","Taylor County","0205","Taylor County Middle School","06,07,08","TFS","TFS","43","4","4","50","TFS","97","13.4","TFS","20.2","20.2",,,,,"37","13.4","TFS","TFS","TFS","TFS",,,"10","3.7","20","7.2","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","733","Taylor County","0104","Taylor County Primary School","PK,KK,01,02","1","TFS","40","2","5","52","TFS","97","14.6","TFS",,,"81","30.2",,,"39","14.6","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","734","Telfair County","0202","Telfair Alternative Preparation School","06,07,09,10,11,12","TFS","TFS","47","12","TFS","41","5","88","29.4","6","TFS","TFS",,,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","18","75",,,"82","TFS"
"Enrollment_by_Subgroup_Metrics","2022-23","School","734","Telfair County","0104","Telfair County Elementary","PK,KK,01,02,03,04,05","1","TFS","37","8","6","48","2","89","9.3","5",,,"147","20.8",,,"66","9.3","TFS","TFS","13","11.2",,,"TFS","TFS","28","4","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","734","Telfair County","0201","Telfair County High School","09,10,11,12","1","TFS","42","8","3","46","1","89","12.5","2",,,,,"46","11.3","51","12.5","TFS","TFS","TFS","TFS","186","45.6","TFS","TFS","37","9.1","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","734","Telfair County","0101","Telfair County Middle School","06,07,08","1","TFS","37","10","6","46","3","89","10.9","5","38.9","38.9",,,,,"37","10.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","34","10","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","735","Terrell County","1051","Cooper-Carver Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","93","1","1","4","TFS","100","12.1","1",,,"237","54.2",,,"53","12.1","TFS","TFS","TFS","TFS",,,"TFS","TFS","18","4.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","735","Terrell County","0105","Terrell High School","09,10,11,12","TFS","TFS","92","1","1","6","TFS","100","13.6","1",,,,,"157","50.8","42","13.6","TFS","TFS","TFS","TFS","293","94.8","TFS","TFS","17","5.5","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","735","Terrell County","0109","Terrell Middle School","06,07,08","TFS","TFS","93","2","TFS","5","TFS","100","13.5","1","48.8","48.8",,,,,"33","13.5","TFS","TFS","TFS","TFS",,,"TFS","TFS","25","10.2","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","736","Thomas County","0100","Bishop Hall Charter School","08,09,10,11,12","TFS","TFS","32","4","3","62","TFS","77","10","TFS","73.3","73.3",,,"135","77.1","19","10","TFS","TFS","TFS","TFS","119","68","126","100","18","9.5","44","56"
"Enrollment_by_Subgroup_Metrics","2022-23","School","736","Thomas County","0194","Cross Creek Elementary School","03,04","1","1","38","8","4","50","TFS","93","24.3","4",,,"308","40.2",,,"186","24.3","24","3.1","TFS","TFS",,,"TFS","TFS","57","7.4","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","736","Thomas County","5050","Garrison-Pilcher Elementary School","01,02","1","1","32","7","5","54","1","93","22.2","3",,,"242","31",,,"173","22.2","25","3.2","TFS","TFS",,,"TFS","TFS","56","7.2","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","736","Thomas County","0105","Hand In Hand Primary","PK,KK","1","TFS","38","7","2","53","1","93","18.9","5",,,"66","17.8",,,"70","18.9","14","3.8","53","15.6",,,"TFS","TFS",,,"50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","736","Thomas County","0115","The Renaissance Center for Academic and Career Development","09,10,11","TFS","TFS","76","TFS","TFS","24","TFS","76","38","TFS",,,,,"31","62","19","38","TFS","TFS","TFS","TFS","34","68","56","98.2",,,"64","36"
"Enrollment_by_Subgroup_Metrics","2022-23","School","736","Thomas County","0191","Thomas County Central High School","09,10,11,12","1","TFS","32","7","3","56","1","77","16.6","2",,,,,"479","31.5","253","16.6","18","1.2","TFS","TFS","1157","76","TFS","TFS","146","9.6","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","736","Thomas County","0205","Thomas County Middle School","05,06,07,08","1","TFS","34","8","4","53","1","93","19.6","4","47.4","47.4","125","30.9",,,"337","19.6","18","1","TFS","TFS",,,"35","2","159","9.3","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","0104","Annie Belle Clark Elementary School","PK,KK,01,02,03,04,05","2","TFS","35","12","4","47","1","100","11.5","6",,,"292","39.6",,,"85","11.5","32","4.3","TFS","TFS",,,"TFS","TFS","105","14.2","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","5050","Charles Spencer Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","47","13","4","35","2","100","12.8","6",,,"133","40.7",,,"42","12.8","20","6.1","38","57.6",,,"TFS","TFS","37","11.3","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","0299","Eighth Street Middle School","06,07,08","2","TFS","32","18","4","45","2","100","11.5","12","33.2","33.2",,,,,"110","11.5","44","4.6","TFS","TFS",,,"40","4.2","189","19.7","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","0173","G. O. Bailey Elementary School","PK,KK,01,02,03,04,05","1","TFS","30","28","7","35","1","100","14.3","16",,,"174","34.9",,,"71","14.3","61","12.2","TFS","TFS",,,"TFS","TFS","70","14.1","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","1052","J. T. Reddick Elementary School","PK,KK,01,02,03,04,05","6","TFS","54","9","5","27","1","100","8.4","5",,,"71","23.7",,,"25","8.4","10","3.3","TFS","TFS",,,"TFS","TFS","47","15.7","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","2050","Len Lastinger Elementary School","PK,KK,01,02,03,04,05","1","TFS","34","17","4","43","1","100","10","9",,,"62","14.7",,,"42","10","32","7.6","TFS","TFS",,,"TFS","TFS","56","13.3","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","4052","Matt Wilson Elementary School","PK,KK,01,02,03,04,05","1","TFS","47","18","4","30","1","100","12.4","12",,,"111","30",,,"46","12.4","39","10.5","TFS","TFS",,,"TFS","TFS","57","15.4","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","3052","Northeast Middle School","06,07,08","1","TFS","42","22","3","32","2","100","12.9","14","25.8","25.8",,,,,"91","12.9","33","4.7","TFS","TFS",,,"26","3.6","99","14","48","52"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","3050","Northside Elementary School","PK,KK,01,02,03,04,05","1","TFS","43","26","6","24","2","100","10","15",,,"134","32.8",,,"41","10","46","11.3","TFS","TFS",,,"TFS","TFS","34","8.3","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","4050","Omega Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","18","40","2","39","4","100","9.6","26",,,"106","36.3",,,"28","9.6","64","21.9","TFS","TFS",,,"TFS","TFS","46","15.8","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","737","Tift County","0199","Tift County High School","08,09,10,11,12","1","TFS","35","21","2","40","2","100","10.5","5",,,,,"148","6.5","238","10.5","82","3.6","TFS","TFS","1511","66.5","41","2.4","232","10.2","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","738","Toombs County","0104","Lyons Primary School","PK,KK,01,02","TFS","TFS","22","25","8","45","5","87","18.9","15",,,"105","24.1",,,"82","18.9","63","14.5","26","21.3",,,"TFS","TFS","TFS","TFS","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","738","Toombs County","0204","Lyons Upper Elementary","03,04,05","1","TFS","22","29","6","42","9","86","18.3","21",,,"106","24.3",,,"80","18.3","46","10.5","TFS","TFS",,,"TFS","TFS","16","3.7","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","738","Toombs County","4050","Toombs Central Elementary School","PK,KK,01,02,03,04,05","1","TFS","4","21","3","72","2","86","14.9","9",,,"66","15.1",,,"65","14.9","28","6.4","TFS","TFS",,,"TFS","TFS","35","8","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","738","Toombs County","0192","Toombs County High School","09,10,11,12","1","TFS","18","25","4","52","4","87","14.2","4",,,,,"51","6","121","14.2","17","2","TFS","TFS","597","70","11","1.7","75","8.8","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","738","Toombs County","0103","Toombs County Middle School","06,07,08","TFS","TFS","15","27","6","51","6","87","19.6","19","16.7","16.7",,,,,"131","19.6","23","3.4","TFS","TFS",,,"17","2.4","57","8.5","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","739","Towns County","0103","Towns County Elementary School","PK,KK,01,02,03,04,05","1","TFS","1","6","4","88","TFS","65","18.2","1",,,"144","32.4",,,"81","18.2","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","739","Towns County","0204","Towns County High School","09,10,11,12","TFS","TFS","1","6","1","91","TFS","49","12.8","2",,,,,"TFS","TFS","38","12.8","TFS","TFS","TFS","TFS","210","70.9","TFS","TFS","16","5.4","57","43"
"Enrollment_by_Subgroup_Metrics","2022-23","School","739","Towns County","0104","Towns County Middle School","06,07,08","2","TFS","TFS","9","2","86","TFS","61","12.1","3","TFS","TFS",,,,,"25","12.1","TFS","TFS","TFS","TFS",,,"TFS","TFS","12","5.8","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","740","Treutlen County","0113","Treutlen Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","37","3","6","54","1","89","16.2","TFS",,,"86","20.1",,,"69","16.2","TFS","TFS","TFS","TFS",,,"TFS","TFS","57","13.3","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","740","Treutlen County","0213","Treutlen Middle/High School","06,07,08,09,10,11,12","1","TFS","42","3","4","51","TFS","89","16.4","1","35.6","35.6",,,"14","5.8","87","16.4","TFS","TFS","TFS","TFS","169","69.5","TFS","TFS","57","10.7","48","52"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","5052","Berta Weathersbee Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","90","2","1","7","TFS","94","9.2","TFS",,,"147","61.3",,,"22","9.2","TFS","TFS","TFS","TFS",,,"TFS","TFS","10","4.2","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0207","Bradfield Center - Ault Academy","05,07,08,09,10,11","TFS","TFS","31","9","13","47","TFS","97","40.6","3","TFS","TFS",,,"TFS","TFS","13","40.6","TFS","TFS","TFS","TFS","13","56.5","TFS","TFS",,,"100","TFS"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0109","Callaway Elementary School","PK,KK,01,02,03,04,05","3","TFS","51","10","8","28","TFS","72","11","6",,,"190","32.6",,,"64","11","34","5.8","TFS","TFS",,,"TFS","TFS","19","3.3","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0201","Callaway High School","09,10,11,12","1","TFS","52","8","4","35","TFS","94","10.6","3",,,,,"27","2.9","98","10.6","17","1.8","TFS","TFS","497","54","TFS","TFS","73","7.9","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0204","Callaway Middle School","06,07,08","1","TFS","54","6","3","35","TFS","94","14.9","3","29.6","29.6",,,,,"113","14.9","15","2","TFS","TFS",,,"TFS","TFS","88","11.6","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0698","Clearview Elementary School","PK,KK,01,02,03,04,05","3","TFS","64","14","6","13","TFS","94","10.1","10",,,"213","37.2",,,"58","10.1","55","9.6","TFS","TFS",,,"TFS","TFS","28","4.9","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0597","Ethel W. Kight Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","63","18","7","11","TFS","94","14.5","16",,,"374","68.5",,,"79","14.5","86","15.8","TFS","TFS",,,"TFS","TFS","38","7","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0205","Franklin Forest Elementary","PK,KK,01,02,03,04,05","2","TFS","54","14","7","22","TFS","94","11.7","8",,,"261","39.3",,,"78","11.7","48","7.2","TFS","TFS",,,"TFS","TFS","37","5.6","57","43"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0191","Gardner-Newman Middle School","06,07,08","3","TFS","49","12","4","31","TFS","94","15","8","49.8","49.8",,,,,"156","15","52","5","TFS","TFS",,,"TFS","TFS","159","15.3","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","3050","Hillcrest Elementary School","PK,KK,01,02,03,04,05","5","TFS","15","5","4","71","TFS","40","11.3","4",,,"173","52.7",,,"37","11.3","TFS","TFS","TFS","TFS",,,"TFS","TFS","54","16.5","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0397","Hogansville Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","33","10","8","49","TFS","94","11.9","4",,,"189","47.8",,,"47","11.9","16","4.1","TFS","TFS",,,"TFS","TFS","25","6.3","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0194","Hollis Hand Elementary School","PK,KK,01,02,03,04,05","3","TFS","17","12","5","63","TFS","45","12.6","9",,,"143","28.1",,,"64","12.6","40","7.9","19","31.1",,,"TFS","TFS","74","14.5","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","1052","LaGrange High School","09,10,11,12","2","TFS","45","11","5","36","TFS","45","10.3","5",,,,,"86","6.6","134","10.3","52","4","TFS","TFS","628","48.3","TFS","TFS","194","14.9","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0189","Long Cane Elementary School","PK,KK,01,02,03,04,05","1","TFS","13","4","4","77","TFS","47","10.6","2",,,"175","32.1",,,"58","10.6","TFS","TFS","TFS","TFS",,,"TFS","TFS","54","9.9","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0297","Long Cane Middle School","06,07,08","2","TFS","37","6","4","50","TFS","94","14.5","4","21.6","21.6",,,,,"142","14.5","25","2.6","TFS","TFS",,,"TFS","TFS","172","17.6","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","5050","Rosemont Elementary School","PK,KK,01,02,03,04,05","3","TFS","12","3","5","77","TFS","49","11","3",,,"173","32.4",,,"59","11","12","2.2","TFS","TFS",,,"TFS","TFS","72","13.5","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0699","The Hope Academy School","06,07,08,09,10,11,12","TFS","TFS","81","4","5","10","TFS","92","15.6","1","TFS","TFS",,,"TFS","TFS","12","15.6","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0387","Troup County High School","09,10,11,12","2","TFS","37","5","5","51","TFS","49","9.7","2",,,,,"46","3.4","130","9.7","16","1.2","TFS","TFS","808","60.3","TFS","TFS","156","11.6","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","741","Troup County","0187","West Point Elementary School","PK,KK,01,02,03,04,05","2","TFS","63","4","6","25","TFS","94","12.9","1",,,"91","23.9",,,"49","12.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","32","8.4","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","742","Turner County","0196","Turner County Elementary School","PK,KK,01,02,03,04,05","1","TFS","67","4","3","26","TFS","100","13.7","2",,,"206","39.8",,,"71","13.7","TFS","TFS","TFS","TFS",,,"TFS","TFS","31","6","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","742","Turner County","3050","Turner County High School","09,10,11,12","TFS","TFS","64","6","3","26","TFS","100","12.1","3",,,,,"121","34","43","12.1","TFS","TFS","TFS","TFS","214","60.1","TFS","TFS","32","9","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","742","Turner County","0190","Turner County Middle School","06,07,08","2","TFS","67","3","2","26","1","100","18.2","3","31","31",,,,,"44","18.2","TFS","TFS","TFS","TFS",,,"TFS","TFS","25","10.3","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","743","Twiggs County","0107","Jeffersonville Elementary","PK,KK,01,02,03,04,05","TFS","TFS","67","1","1","31","TFS","54","8.7","TFS",,,"95","31.7",,,"26","8.7","TFS","TFS","TFS","TFS",,,"TFS","TFS",,,"47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","743","Twiggs County","0201","Twiggs County High School","09,10,11,12","1","TFS","65","1","1","32","TFS","51","17.1","1",,,,,"32","15.2","36","17.1","TFS","TFS","TFS","TFS","159","75.7","TFS","TFS",,,"57","43"
"Enrollment_by_Subgroup_Metrics","2022-23","School","743","Twiggs County","0207","Twiggs Middle School","06,07,08","1","TFS","63","5","TFS","31","TFS","55","12.6","1","95.4","95.4",,,,,"22","12.6","TFS","TFS","TFS","TFS",,,"TFS","TFS",,,"53","47"
