"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GNB","Guinea-Bissau","2019","2019",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GNB","Guinea-Bissau","2020","2020",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GNB","Guinea-Bissau","2021","2021",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GNB","Guinea-Bissau","2022","2022",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GNB","Guinea-Bissau","2023","2023",10,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","NIC","Nicaragua","2017","2017",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","NIC","Nicaragua","2018","2018",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","NIC","Nicaragua","2019","2019",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","NIC","Nicaragua","2020","2020",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","NIC","Nicaragua","2021","2021",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","NIC","Nicaragua","2022","2022",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","NIC","Nicaragua","2023","2023",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PRT","Portugal","2017","2017",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PRT","Portugal","2018","2018",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PRT","Portugal","2019","2019",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PRT","Portugal","2020","2020",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PRT","Portugal","2021","2021",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PRT","Portugal","2022","2022",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PRT","Portugal","2023","2023",5,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","JOR","Jordan","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","JOR","Jordan","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","JOR","Jordan","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","JOR","Jordan","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","JOR","Jordan","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","JOR","Jordan","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","JOR","Jordan","2023","2023",2022,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PAK","Pakistan","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PAK","Pakistan","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PAK","Pakistan","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PAK","Pakistan","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PAK","Pakistan","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PAK","Pakistan","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PAK","Pakistan","2023","2023",2022,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BRN","Brunei Darussalam","2017","2017",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BRN","Brunei Darussalam","2018","2018",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BRN","Brunei Darussalam","2019","2019",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BRN","Brunei Darussalam","2020","2020",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BRN","Brunei Darussalam","2021","2021",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BRN","Brunei Darussalam","2022","2022",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BRN","Brunei Darussalam","2023","2023",1,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SHN","Saint Helena","2017","2017",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SHN","Saint Helena","2018","2018",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SHN","Saint Helena","2019","2019",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SHN","Saint Helena","2020","2020",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SHN","Saint Helena","2021","2021",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SHN","Saint Helena","2022","2022",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SHN","Saint Helena","2023","2023",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ZWE","Zimbabwe","2017","2017",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ZWE","Zimbabwe","2018","2018",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ZWE","Zimbabwe","2019","2019",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ZWE","Zimbabwe","2020","2020",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ZWE","Zimbabwe","2021","2021",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ZWE","Zimbabwe","2022","2022",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ZWE","Zimbabwe","2023","2023",12,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","HND","Honduras","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","HND","Honduras","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","HND","Honduras","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","HND","Honduras","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","HND","Honduras","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","HND","Honduras","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","HND","Honduras","2023","2023",2023,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ISR","Israel","2017","2017",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ISR","Israel","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ISR","Israel","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ISR","Israel","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ISR","Israel","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ISR","Israel","2022","2022",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ISR","Israel","2023","2023",6,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","AUT","Austria","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","AUT","Austria","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","AUT","Austria","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","AUT","Austria","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","AUT","Austria","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","AUT","Austria","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","AUT","Austria","2023","2023",2022,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BRA","Brazil","2017","2017",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BRA","Brazil","2018","2018",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BRA","Brazil","2019","2019",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BRA","Brazil","2020","2020",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BRA","Brazil","2021","2021",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BRA","Brazil","2022","2022",2022,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","BRA","Brazil","2023","2023",2023,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TUV","Tuvalu","2017","2017",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TUV","Tuvalu","2018","2018",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TUV","Tuvalu","2019","2019",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TUV","Tuvalu","2020","2020",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TUV","Tuvalu","2021","2021",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TUV","Tuvalu","2022","2022",2022,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TUV","Tuvalu","2023","2023",2023,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GTM","Guatemala","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GTM","Guatemala","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GTM","Guatemala","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GTM","Guatemala","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GTM","Guatemala","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GTM","Guatemala","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GTM","Guatemala","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","DEU","Germany","2017","2017",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","DEU","Germany","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","DEU","Germany","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","DEU","Germany","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","DEU","Germany","2021","2021",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","DEU","Germany","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","DEU","Germany","2023","2023",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","JPN","Japan","2017","2017",4,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","JPN","Japan","2018","2018",4,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","JPN","Japan","2019","2019",4,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","JPN","Japan","2020","2020",4,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","JPN","Japan","2021","2021",4,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","JPN","Japan","2022","2022",4,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","JPN","Japan","2023","2023",4,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","NAM","Namibia","2017","2017",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","NAM","Namibia","2018","2018",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","NAM","Namibia","2019","2019",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","NAM","Namibia","2020","2020",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","NAM","Namibia","2021","2021",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","NAM","Namibia","2022","2022",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","NAM","Namibia","2023","2023",1,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BHS","Bahamas","2017","2017",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BHS","Bahamas","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BHS","Bahamas","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BHS","Bahamas","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BHS","Bahamas","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BHS","Bahamas","2022","2022",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BHS","Bahamas","2023","2023",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BLZ","Belize","2017","2017",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BLZ","Belize","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BLZ","Belize","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BLZ","Belize","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BLZ","Belize","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BLZ","Belize","2022","2022",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","BLZ","Belize","2023","2023",6,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SGP","Singapore","2017","2017",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SGP","Singapore","2018","2018",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SGP","Singapore","2019","2019",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SGP","Singapore","2020","2020",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SGP","Singapore","2021","2021",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SGP","Singapore","2022","2022",2022,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","SGP","Singapore","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LTU","Lithuania","2017","2017",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LTU","Lithuania","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LTU","Lithuania","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LTU","Lithuania","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LTU","Lithuania","2021","2021",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LTU","Lithuania","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","LTU","Lithuania","2023","2023",9,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","YEM","Yemen","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","YEM","Yemen","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","YEM","Yemen","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","YEM","Yemen","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","YEM","Yemen","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","YEM","Yemen","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","YEM","Yemen","2023","2023",2023,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PSE","Palestine","2017","2017",5,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PSE","Palestine","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PSE","Palestine","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PSE","Palestine","2020","2020",5,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PSE","Palestine","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PSE","Palestine","2022","2022",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PSE","Palestine","2023","2023",6,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MOZ","Mozambique","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MOZ","Mozambique","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MOZ","Mozambique","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MOZ","Mozambique","2020","2020",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MOZ","Mozambique","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MOZ","Mozambique","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MOZ","Mozambique","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ABW","Aruba","2017","2017",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ABW","Aruba","2018","2018",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ABW","Aruba","2019","2019",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ABW","Aruba","2020","2020",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ABW","Aruba","2021","2021",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ABW","Aruba","2022","2022",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ABW","Aruba","2023","2023",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SXM","Sint Maarten (Dutch part)","2017","2017",7,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SXM","Sint Maarten (Dutch part)","2018","2018",7,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SXM","Sint Maarten (Dutch part)","2019","2019",7,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SXM","Sint Maarten (Dutch part)","2020","2020",7,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SXM","Sint Maarten (Dutch part)","2021","2021",7,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SXM","Sint Maarten (Dutch part)","2022","2022",7,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SXM","Sint Maarten (Dutch part)","2023","2023",8,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SRB","Serbia","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SRB","Serbia","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SRB","Serbia","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SRB","Serbia","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SRB","Serbia","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SRB","Serbia","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","SRB","Serbia","2023","2023",2023,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SMR","San Marino","2017","2017",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SMR","San Marino","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SMR","San Marino","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SMR","San Marino","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SMR","San Marino","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SMR","San Marino","2022","2022",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SMR","San Marino","2023","2023",6,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CYP","Cyprus","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CYP","Cyprus","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CYP","Cyprus","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CYP","Cyprus","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CYP","Cyprus","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CYP","Cyprus","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CYP","Cyprus","2023","2023",2022,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LAO","Lao People's Democratic Republic","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LAO","Lao People's Democratic Republic","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LAO","Lao People's Democratic Republic","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LAO","Lao People's Democratic Republic","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LAO","Lao People's Democratic Republic","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LAO","Lao People's Democratic Republic","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LAO","Lao People's Democratic Republic","2023","2023",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DOM","Dominican Republic","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DOM","Dominican Republic","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DOM","Dominican Republic","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DOM","Dominican Republic","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DOM","Dominican Republic","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DOM","Dominican Republic","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DOM","Dominican Republic","2023","2023",2023,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","LBY","Libya","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","LBY","Libya","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","LBY","Libya","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","LBY","Libya","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","LBY","Libya","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","LBY","Libya","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","LBY","Libya","2023","2023",2023,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CHL","Chile","2017","2017",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CHL","Chile","2018","2018",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CHL","Chile","2019","2019",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CHL","Chile","2020","2020",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CHL","Chile","2021","2021",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CHL","Chile","2022","2022",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CHL","Chile","2023","2023",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MHL","Marshall Islands","2017","2017",5,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MHL","Marshall Islands","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MHL","Marshall Islands","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MHL","Marshall Islands","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MHL","Marshall Islands","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MHL","Marshall Islands","2022","2022",5,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","MHL","Marshall Islands","2023","2023",6,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","CUB","Cuba","2017","2017",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","CUB","Cuba","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","CUB","Cuba","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","CUB","Cuba","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","CUB","Cuba","2021","2021",11,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","CUB","Cuba","2022","2022",3,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","CUB","Cuba","2023","2023",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SUR","Suriname","2017","2017",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SUR","Suriname","2018","2018",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SUR","Suriname","2019","2019",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SUR","Suriname","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SUR","Suriname","2021","2021",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SUR","Suriname","2022","2022",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SUR","Suriname","2023","2023",8,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MLT","Malta","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MLT","Malta","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MLT","Malta","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MLT","Malta","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MLT","Malta","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MLT","Malta","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MLT","Malta","2023","2023",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DZA","Algeria","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DZA","Algeria","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DZA","Algeria","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DZA","Algeria","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DZA","Algeria","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DZA","Algeria","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","DZA","Algeria","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","PLW","Palau","2017","2017",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","PLW","Palau","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","PLW","Palau","2019","2019",9,,
