object_id,nces_sch_id,nces_sys_id,orig_state_id,sys_id,sch_id,shape_length,shape_area,sspi,sys_name,sch_name,cluster,n_stu_19,title_i,grade,star_rtg,asian,native,black,hisp,multi,white,frpl,swd,lep,mobility,ccrpi,climate,student,staff,parent,overall,grd_3_la,grd_3_ma,grd_4_la,grd_4_ma,grd_5_la,grd_5_ma,fiscal_year,sys_sch,system_id,system_name,school_id,school_name,direct_cert_perc,k12_poverty_student_ct,k12_student_count
2130,130084002240,1300840,GA-622-0705,622,0705,0.31351666038,0.00234385343615,-0.39869052002961,Carroll County,Villa Rica Elementary School,E,416,N,D,3,1,0,23,14,8,54,42.5,11,6,15.9,64.8,81.177,73.312,80.908,89.309,89.9,30.8,61.8,55.2,49.3,60.8,37.9,2024,622705,622,Carroll County,705,Villa Rica Elementary School,68.5999984741211,304,443
1850,130084002299,1300840,GA-622-0100,622,0100,0.750338184298,0.00981789739067,-0.417779258989182,Carroll County,Sharp Creek Elementary School,E,525,Y,B,5,0,1,22,15,8,54,56.400002,13,8,28.6,86.7,82.825,78.943,80.82,88.713,97.1,34.1,52.3,40.2,50.5,56.5,51.5,2024,622100,622,Carroll County,100,Sharp Creek Elementary School,74.5999984741211,379,508
1003,130084003302,1300840,GA-622-0405,622,0405,0.362356639064,0.00627745511696,-0.434731580829419,Carroll County,Ithica Elementary School,E,712,N,A,4,1,0,24,11,5,58,25,15,4,13.9,91.1,89.233,85.305,92.7,89.694,95.6,55.4,78.5,64.1,70.1,60.2,58.5,2024,622405,622,Carroll County,405,Ithica Elementary,47.5,356,750
795,130084003303,1300840,GA-622-0605,622,0605,0.271766192199,0.00249676771584,-0.47190211987679,Carroll County,Glanton-Hindsman Elementary School,E,597,Y,D,4,1,0,28,8,7,55,39,10,2,17.8,64.8,82.964,79.724,86.559,82.609,93.7,35.6,50,52.5,55.1,40.6,34,2024,622605,622,Carroll County,605,Glanton-Hindsman Elementary,66.5999984741211,405,608
1665,130084003982,1300840,GA-622-0115,622,0115,0.32724048441,0.00455796671705,-0.172193755991312,Carroll County,Providence Elementary School,E,422,Y,C,5,0,0,5,6,8,81,26.799999,10,1,16.4,71.8,87.937,87.179,93.694,82.937,100.5,43.1,59.8,50,47.3,45.8,50.5,2024,622115,622,Carroll County,115,Providence Elementary School,56,275,491
304,130087000088,1300870,GA-766-0193,766,0193,1.20922921052,0.00564776154706,-1.49263618583893,Carrollton City,Carrollton Elementary School,E,1521,N,B,4,2,0,36,22,6,34,44.400002,9,11,15.5,83.5,83.986,72.963,92.395,86.6,93.5,45.5,57.6,,,,,2024,766193,766,Carrollton City,193,Carrollton Elementary School,56.7999992370606,951,1674
307,130087003474,1300870,GA-766-0106,766,0106,1.20922921052,0.00564776154706,-1.49263618583893,Carrollton City,Carrollton Middle-Upper Elementary School,EM,1147,N,C,3,2,0,34,21,7,36,37.400002,13,9,12,78,84.147,78.549,84.678,89.214,90.6,,,37.4,40,50.4,41.5,2024,766106,766,Carrollton City,106,Carrollton Upper Elementary,55,410,745
312,130090000343,1300900,GA-767-0177,767,0177,2.38082999415,0.00734305505235,-0.525597248520615,Cartersville City,Cartersville Primary School,E,909,N,B,4,1,0,21,20,5,52,31.799999,12,18,15.5,86.6,89.672,,89.531,89.813,96.1,,,,,,,2024,767177,767,Cartersville City,177,Cartersville Primary School,49.7000007629395,644,1295
309,130090002098,1300900,GA-767-0191,767,0191,2.38082999415,0.00734305505235,-0.525597248520615,Cartersville City,Cartersville Elementary School,E,920,N,C,4,2,0,24,20,6,48,29.200001,12,19,13.7,75.1,83.629,80.125,86.651,84.11,92.9,48.4,55.5,44.8,54.3,47.5,42.2,2024,767191,767,Cartersville City,191,Cartersville Elementary School,49.5999984741211,319,643
1866,130111000114,1301110,GA-628-0193,628,0193,0.332986173844,0.00272302445244,0.394590292602846,Cherokee County,Sixes Elementary School,E,732,N,B,4,1,0,3,7,4,85,5.5999999,17,3,6.8,81.4,87.653,83.337,94.331,85.291,94.7,61.8,77.3,61.9,73.1,58.5,61.4,2024,628193,628,Cherokee County,193,Sixes Elementary School,19.2999992370605,139,719
405,130111000428,1301110,GA-628-1052,628,1052,0.714495286514,0.00820117565657,0.141686823723098,Cherokee County,Clayton Elementary School,E,256,N,B,4,0,0,0,4,4,92,17.200001,14,2,8.2,80.3,85.606,79.152,90.365,87.302,93.5,37.7,60.4,29.1,43.8,56.4,43.5,2024,6281052,628,Cherokee County,1052,Clayton Elementary School,44.2000007629395,133,301
115,130111000429,1301110,GA-628-0213,628,0213,0.783415992177,0.0126595228799,0.278503755848271,Cherokee County,Ball Ground Elementary School STEM Academy,E,525,N,D,4,0,0,1,6,2,91,12.6,16,2,10.3,62.8,85.434,80.348,90.646,85.309,93.4,37.2,45.3,36.3,45.5,43.8,42.5,2024,628213,628,Cherokee County,213,Ball Ground Elementary School,38.9000015258789,225,578
1260,130111000431,1301110,GA-628-5052,628,5052,0.653103762099,0.00696238267886,0.742428767708631,Cherokee County,Macedonia Elementary School,E,753,N,B,4,1,0,3,6,4,86,4,11,3,6.4,88.2,84.755,79.788,88.317,86.161,94.7,59.7,74.7,53,71.6,70.1,67.6,2024,6285052,628,Cherokee County,5052,Macedonia Elementary School,16.3999996185303,119,725
2275,130111000434,1301110,GA-628-0104,628,0104,0.362352578983,0.00234209155935,0.527744473287847,Cherokee County,Woodstock Elementary School,E,1151,N,B,4,3,0,11,22,8,55,13.7,11,12,16.1,82.7,82.129,75.652,85.974,84.762,93.2,51.9,77.3,48.6,64.1,60.5,60,2024,628104,628,Cherokee County,104,Woodstock Elementary School,36.2000007629395,406,1123
931,130111000435,1301110,GA-628-3052,628,3052,0.338912195138,0.00190618973359,0.652962617990362,Cherokee County,Hickory Flat Elementary School,E,605,N,B,4,2,0,4,9,6,79,4.5999999,11,4,6.9,88.6,88.366,82.241,94.407,88.45,94.4,55.1,87,69.3,80.6,72.3,65.4,2024,6283052,628,Cherokee County,3052,Hickory Flat Elementary School,14.8000001907349,132,892
1536,130111000437,1301110,GA-628-2054,628,2054,0.181324424447,0.000652969843294,0.0786562302562627,Cherokee County,Oak Grove Elementary School Fine Arts Academy,E,455,N,C,4,2,0,9,43,5,41,28.6,10,35,21,76.7,83.485,83.354,87.055,80.045,93.1,29.9,53.3,46.6,65.7,37.4,51.7,2024,6282054,628,Cherokee County,2054,Oak Grove Elementary School,56.4000015258789,261,463
746,130111000438,1301110,GA-628-0505,628,0505,0.638231844977,0.00547135913035,0.510976163348026,Cherokee County,Free Home Elementary School,E,324,N,C,4,1,0,4,10,5,80,10.8,15,6,13,73.9,85.583,81.288,89.26,86.2,93.6,34.9,65.1,57.7,73.1,52.6,52.7,2024,628505,628,Cherokee County,505,Free Home Elementary School,28.3999996185303,83,292
130,130111001105,1301110,GA-628-0196,628,0196,0.255703484663,0.00163047037939,2.14823144470905,Cherokee County,Bascomb Elementary School,E,905,N,A,4,2,0,4,5,5,84,3.5,12,2,5.7,93.9,84.815,79.265,91.021,84.159,94.5,72.1,85,69.8,83.3,73.3,82.5,2024,628196,628,Cherokee County,196,Bascomb Elementary School,17.5,166,949
69,130111001443,1301110,GA-628-0397,628,0397,0.410214897765,0.00296783338639,1.18794390334968,Cherokee County,Arnold Mill Elementary School,E,795,N,B,4,1,0,5,15,5,74,7.9000001,10,10,7.4,86.7,85.535,76.526,91.395,88.685,94,55.6,69.7,57.1,70.7,62.8,64.3,2024,628397,628,Cherokee County,397,Arnold Mill Elementary School,28.7999992370606,216,751
1060,130111001878,1301110,GA-628-0182,628,0182,0.282373356062,0.00120033187953,0.371196948917857,Cherokee County,Johnston Elementary School,E,577,N,C,4,2,0,3,23,8,65,14.7,13,15,7.3,73.3,81.879,75.427,84.893,85.317,93.9,56.2,65.9,52.4,61.2,51.3,40.3,2024,628182,628,Cherokee County,182,Johnston Elementary School,37.7000007629395,165,438
204,130111002020,1301110,GA-628-0189,628,0189,0.361129287298,0.00258012524544,0.897509193893036,Cherokee County,Boston Elementary School,E,586,N,C,4,2,0,8,18,6,66,13,11,10,12.8,75.9,86.029,76.751,94.153,87.181,93.9,54.1,67.3,38.3,51,63.1,53.8,2024,628189,628,Cherokee County,189,Boston Elementary School,34.7000007629395,213,613
1678,130111002055,1301110,GA-628-0198,628,0198,1.07248894751,0.0221323700441,0.430561386424769,Cherokee County,R.M. Moore Elementary School STEM Academy,E,830,N,D,3,1,0,4,37,2,55,34.599998,14,34,17.2,64.8,81.441,75.569,84.553,84.202,91.2,33.8,47.9,29,39.7,43.8,47.2,2024,628198,628,Cherokee County,198,R. M. Moore Elementary School,53.7999992370606,510,948
1429,130111002066,1301110,GA-628-0190,628,0190,0.272165288993,0.00221440527775,0.57315115792079,Cherokee County,Mountain Road Elementary School,E,442,N,C,4,5,0,8,8,4,75,9.6999998,15,8,9.7,78.8,89.072,81.035,93.742,92.439,95.7,49.2,74.7,70.5,83.1,59,64.1,2024,628190,628,Cherokee County,190,Mountain Road Elementary School,28.5,106,372
301,130111002359,1301110,GA-628-0101,628,0101,0.268722505095,0.0014213716977,0.194449195977639,Cherokee County,Carmel Elementary School,E,993,N,C,4,2,0,16,26,6,50,18.200001,13,17,16.7,76.2,83.916,75.903,89.718,86.127,93.3,41.9,59.9,43.4,58.1,51.7,57.6,2024,628101,628,Cherokee County,101,Carmel Elementary School,42.5,367,863
956,130111002360,1301110,GA-628-0199,628,0199,0.360122717864,0.00220145940716,0.380706553804178,Cherokee County,Holly Springs Elementary School STEM Academy,E,732,N,B,4,2,0,6,19,5,69,14.5,13,11,14.3,84.2,79.676,73.713,84.552,80.763,92.7,53.7,78.2,46.6,66.9,52.3,53.8,2024,628199,628,Cherokee County,199,Holly Springs Elementary School,39.0999984741211,288,737
1192,130111002521,1301110,GA-628-0203,628,0203,0.253846205493,0.00111917709571,0.122534920597921,Cherokee County,Liberty Elementary School,E,1095,N,A,4,2,0,10,15,5,69,9.8999996,10,9,10.9,90,86.396,79.327,88.308,91.553,94.7,54.7,77.1,56.6,74.3,64.9,70.1,2024,628203,628,Cherokee County,203,Liberty Elementary School,37.7999992370606,350,927
92,130111003309,1301110,GA-628-0108,628,0108,0.761987670065,0.0100175594014,1.1846169184638,Cherokee County,Avery Elementary School,E,1034,N,B,4,1,0,3,10,5,82,7.5,14,5,6.6,87.7,84.141,78.775,88.564,85.085,94.8,58.9,78.5,57.1,77.6,72,71.5,2024,628108,628,Cherokee County,108,Avery Elementary School,22.1000003814697,244,1106
2243,130111003526,1301110,GA-628-0105,628,0105,0.592491981249,0.00355833602833,-0.432215224298423,Cherokee County,Hasty Elementary School Fine Arts Academy,E,835,N,C,4,0,0,7,67,3,23,44.400002,15,58,21.8,76.8,84.764,80.841,84.994,88.457,93.2,20.5,39.7,27.6,49,29.8,26.2,2024,628105,628,Cherokee County,105,"William G. Hasty, Sr. Elementary School",65.1999969482422,659,1011
1009,130111003769,1301110,GA-628-0509,628,0509,0.798078446279,0.0112960357765,0.637080688399908,Cherokee County,Knox Elementary School STEM Academy,E,1003,N,C,4,1,0,6,25,4,65,17.9,11,20,12.2,73.2,84.141,79.603,87.973,84.847,93.4,39.9,58.9,43.1,57.4,50.3,39,2024,628509,628,Cherokee County,509,J. Knox Elementary,41.4000015258789,357,862
986,130111004033,1301110,GA-628-0116,628,0116,0.327422518359,0.00225289584946,-0.0364113854045906,Cherokee County,Indian Knoll Elementary School,E,917,N,B,4,1,0,4,18,4,73,11.1,11,9,11,82.4,87.135,78.882,91.497,91.027,94.4,54.6,70.2,60.1,81,55.6,51.1,2024,628116,628,Cherokee County,116,Indian Knoll Elementary,32.5,281,865
1215,130111003780,1301110,GA-628-0309,628,0309,0.264290043729,0.00183407298432,0.852113063455424,Cherokee County,Little River Elementary School,E,1357,N,B,4,6,0,9,18,7,61,6.4000001,10,9,8.6,85.1,82.614,75.573,87.209,85.059,93.9,60.4,77,55.3,67,61.3,52.5,2024,628309,628,Cherokee County,309,Little River Elem.,28.7999992370606,357,1239
1423,130123000461,1301230,GA-631-0176,631,0176,0.203722270492,0.00105506026763,-1.17665706132515,Clayton County,Mt. Zion Elementary School,E,624,N,D,2,2,0,70,22,3,2,49.799999,13,19,28.8,61.3,79.349,67.971,81.257,88.818,87.1,20.5,29.2,20.4,23,22.9,17.8,2024,631176,631,Clayton County,176,Mount Zion Elementary School,81.3000030517578,408,502
242,130123000462,1301230,GA-631-0175,631,0175,0.1815149081,0.00114822486136,-1.44915217742738,Clayton County,Brown Elementary School,E,799,Y,D,4,2,0,80,15,3,1,50.700001,10,10,33.4,67.4,74.814,70.464,70.054,83.923,93.5,30.7,24.8,19.6,17.7,35.8,18.3,2024,631175,631,Clayton County,175,Brown Elementary School,79.4000015258789,512,645
1097,130123000464,1301230,GA-631-0173,631,0173,0.1214565264,0.000520599083179,-1.50305233266459,Clayton County,Kilpatrick Elementary School,E,743,N,D,3,2,0,50,40,3,5,59.099998,10,27,37.5,60.1,73.104,69.897,70.115,79.299,91.7,29.5,29.5,19,26.6,25.6,12,2024,631173,631,Clayton County,173,Kilpatrick Elementary School,78.5999984741211,466,593
67,130123000469,1301230,GA-631-1550,631,1550,0.216584431215,0.00118684710842,0.29996817800851,Clayton County,Arnold Elementary School,E,567,N,D,5,5,0,64,18,5,8,40.400002,8,11,13.3,67.1,91.514,91.906,90.393,92.244,96.5,29.3,54.3,40.7,51.7,40.3,42.1,2024,6311550,631,Clayton County,1550,Arnold Elementary School,69.4000015258789,286,412
2005,130123000470,1301230,GA-631-1062,631,1062,0.109639369009,0.00049182622211,-1.94605393552417,Clayton County,Tara Elementary School,E,699,N,D,3,1,0,68,27,1,3,60.099998,10,18,44.9,65.4,78.992,76.112,80.843,80.019,89.6,29.2,37,27.5,27.3,37.5,10,2024,6311062,631,Clayton County,1062,Tara Elementary School,86,467,543
1514,130123000471,1301230,GA-631-1060,631,1060,0.276313973277,0.00232460543625,-2.63942669406873,Clayton County,Northcutt Elementary School,E,719,Y,F,4,3,0,83,11,2,0,61.299999,8,12,39.4,44.3,75.694,67.804,70.675,88.602,93.4,19.8,21.5,12.7,16.1,17.6,8,2024,6311060,631,Clayton County,1060,Northcutt Elementary School,84.8000030517578,496,585
1180,130123000472,1301230,GA-631-1058,631,1058,0.122026742064,0.000480448265167,-0.935697021561301,Clayton County,Lee Street Elementary School,E,573,N,F,2,2,0,73,20,4,2,67.900002,9,19,37.5,50.6,74.995,68.969,74.284,81.732,86.4,11.7,24.5,16.2,22.1,18.6,16.3,2024,6311058,631,Clayton County,1058,Lee Street Elementary School,84.4000015258789,416,493
614,130123000475,1301230,GA-631-1052,631,1052,0.197330147227,0.00168512794986,-0.10552590654086,Clayton County,East Clayton Elementary School,E,591,N,C,3,3,0,82,12,2,2,43.5,9,9,23.1,70.3,80.802,70.582,80.398,91.425,89.3,22.7,19.6,29.6,28.8,30,29,2024,6311052,631,Clayton County,1052,East Clayton Elementary School,74.1999969482422,454,612
39,130123000476,1301230,GA-631-1050,631,1050,0.254081820166,0.00163820739325,-0.523827406064416,Clayton County,Anderson Elementary School,E,534,N,D,3,1,0,54,37,4,4,50.599998,12,25,29.4,64.4,79.584,68.064,81.158,89.531,87.8,25.5,27.7,19.1,28.6,19.1,21.3,2024,6311050,631,Clayton County,1050,Anderson Elementary School,78.8000030517578,356,452
1567,130123000479,1301230,GA-631-0276,631,0276,0.176010125115,0.00117346557172,-1.34017095956291,Clayton County,Oliver Elementary School,E,649,N,C,4,5,0,79,12,3,0,50.5,9,12,27.5,71.6,81.744,70.634,91.642,82.957,93.8,30.4,28.4,26.2,28.2,29.3,22.6,2024,631276,631,Clayton County,276,Oliver Elementary School,77,362,470
1994,130123000481,1301230,GA-631-5060,631,5060,0.178707783965,0.000621927132055,-1.24419770841578,Clayton County,Swint Elementary School,E,715,N,C,4,1,0,71,23,3,2,58.700001,9,17,37.5,74.1,78.938,71.843,85.305,79.667,92,36.5,48.4,23.4,47.7,33.4,27.1,2024,6315060,631,Clayton County,5060,Swint Elementary School,83,455,548
2245,130123000483,1301230,GA-631-5056,631,5056,0.133084445208,0.000481041163734,-0.652120578519391,Clayton County,McGarrah Elementary School,E,651,N,C,4,10,1,62,20,4,3,47.5,7,25,36.8,70.4,84.241,80.397,89.181,83.147,93.8,33.3,43.6,35.1,36.2,36,35.9,2024,6315056,631,Clayton County,5056,William M. McGarrah Elementary School,80,473,591
971,130123000484,1301230,GA-631-5054,631,5054,0.128571863937,0.000446628077229,-1.13828951302787,Clayton County,Huie Elementary School,E,748,Y,F,5,1,0,60,32,3,3,63.599998,10,27,43.9,45.1,78.674,74.672,76.23,85.121,96.5,15.7,18.9,11.6,17.5,18.5,8.5,2024,6315054,631,Clayton County,5054,Huie Elementary School,84.1999969482422,474,563
652,130123000485,1301230,GA-631-5052,631,5052,0.0865037699703,0.000353284193582,-0.742592466360696,Clayton County,Edmonds Elementary School,E,518,N,C,3,3,0,50,42,2,3,57.099998,7,32,45.8,70.7,74.484,69.174,70.535,83.742,91.2,22,32.9,25.3,38.3,32.2,25,2024,6315052,631,Clayton County,5052,Edmonds Elementary School,85.0999984741211,359,422
1968,130123000486,1301230,GA-631-4060,631,4060,0.284220095017,0.00178938850316,-0.538558426189949,Clayton County,Suder Elementary School,E,664,Y,C,4,4,0,71,16,5,4,54.400002,13,10,32.9,72.4,77.159,69.851,75,86.628,95.1,23.8,38.1,24.2,25.8,33.6,14.9,2024,6314060,631,Clayton County,4060,Suder Elementary School,78.9000015258789,416,527
1125,130123000488,1301230,GA-631-4056,631,4056,0.12006839826,0.000417984004584,-0.881327814707804,Clayton County,Lake City Elementary School,E,561,N,C,3,14,0,35,45,3,3,41.900002,8,47,25.1,74.3,80.5,74.12,82.25,85.129,88.6,46.4,61.2,37.9,44.9,38.2,35.3,2024,6314056,631,Clayton County,4056,Lake City Elementary School,76.0999984741211,340,447
387,130123000490,1301230,GA-631-4050,631,4050,0.166303585555,0.000789522432467,-1.94777005624745,Clayton County,Church Street Elementary School,E,803,N,F,3,3,0,80,14,2,1,58.299999,9,11,41.9,57.1,78.039,72.23,74.713,87.175,91,26.1,33.6,26.4,18.6,30,21.2,2024,6314050,631,Clayton County,4050,Church Street Elementary School,82.3000030517578,534,649
902,130123000494,1301230,GA-631-3054,631,3054,0.120977263379,0.00057158629258,-2.45987661597562,Clayton County,Haynie Elementary School,E,906,N,F,3,7,0,36,50,4,3,50.599998,8,46,17.6,54.9,72.607,66.898,64.957,85.965,91,26.3,37.5,23.9,30.2,24.9,20.4,2024,6313054,631,Clayton County,3054,Haynie Elementary School,75.1999969482422,561,746
738,130123000497,1301230,GA-631-2554,631,2554,0.136387498782,0.000677450902361,-2.4106979758394,Clayton County,Fountain Elementary School,E,569,N,F,3,0,0,49,45,2,2,54.299999,9,39,34.3,54.5,80.491,75.392,81.011,85.069,88.5,14.4,37.8,18.3,20.6,27.3,28.6,2024,6312554,631,Clayton County,2554,Fountain Elementary School,77.8000030517578,346,445
2183,130123000498,1301230,GA-631-2062,631,2062,0.152560543294,0.000682760511861,-1.47388151943685,Clayton County,West Clayton Elementary School,E,577,Y,D,3,0,1,92,6,2,0,68.300003,8,4,49,62.3,71.863,69.248,71.059,75.281,90.8,9.8,17.2,15.8,21.1,26.4,15.4,2024,6312062,631,Clayton County,2062,West Clayton Elementary School,86.8000030517578,329,379
1736,130123000499,1301230,GA-631-2060,631,2060,0.15711416717,0.000863332839116,-2.38196623554565,Clayton County,Riverdale Elementary School,E,747,N,D,4,2,0,69,25,3,1,58.599998,10,16,44.8,60.4,78.322,77.362,77.594,80.009,92,23.1,24.6,25.6,24,17.1,13.4,2024,6312060,631,Clayton County,2060,Riverdale Elementary School,81.4000015258789,433,532
1411,130123000500,1301230,GA-631-2058,631,2058,0.174162260638,0.000995932426108,-1.45303375214429,Clayton County,Morrow Elementary School,E,523,N,D,3,19,1,48,28,3,2,43.400002,8,37,30.8,67.8,78.683,72.565,79.002,84.481,90.8,33,59.4,31.6,32.9,43,20.5,2024,6312058,631,Clayton County,2058,Morrow Elementary School,73.6999969482422,291,395
1734,130123000811,1301230,GA-631-0195,631,0195,0.562663464668,0.00592560008335,-0.180941619762167,Clayton County,River's Edge Elementary School,E,636,Y,C,5,1,0,86,7,3,3,40.599998,8,3,22.4,72.4,77.613,68.681,79.581,84.576,97.9,42.9,54.2,34.2,40.5,33.9,32.1,2024,631195,631,Clayton County,195,River's Edge Elementary School,69.5999984741211,446,641
1133,130123000812,1301230,GA-631-0295,631,0295,0.0858431743845,0.000406711905239,-0.838734491461377,Clayton County,Lake Ridge Elementary School,E,592,N,D,2,3,1,67,26,2,1,53.700001,11,26,29.2,64.7,79.26,69.663,82.284,85.833,84.8,17,26.6,27.9,21,30.3,26.3,2024,631295,631,Clayton County,295,Lake Ridge Elementary School,85.0999984741211,371,436
1649,130123001861,1301230,GA-631-0181,631,0181,0.11299489246,0.000551882098201,-0.925569407508106,Clayton County,Pointe South Elementary School,E,610,Y,F,3,2,0,80,12,4,1,59.5,8,7,42.9,55.8,76.106,67.556,75.287,85.474,90.4,29.3,47.8,29.1,17.5,29.9,16.5,2024,631181,631,Clayton County,181,Pointe South Elementary School,82.1999969482422,411,500
1084,130123001925,1301230,GA-631-0305,631,0305,0.437134204524,0.00321667363754,-1.07865094103201,Clayton County,Kemp Elementary School,E,664,Y,D,4,2,0,77,15,3,3,45.900002,11,12,34.1,64.9,72.878,65.856,77.46,75.317,92.2,25.6,32.7,25.7,28.9,31.4,25.7,2024,631305,631,Clayton County,305,Kemp Elementary School,76.8000030517578,461,600
898,130123002246,1301230,GA-631-0199,631,0199,0.198730537273,0.00109542734898,-0.662929431747715,Clayton County,Hawthorne Elementary School,E,890,Y,D,4,2,0,69,25,3,2,54.799999,10,16,27,63.8,79.353,72.153,79.344,86.562,94.5,37.3,50.8,26.9,27.6,30.9,38.3,2024,631199,631,Clayton County,199,Hawthorne Elementary School,79.5999984741211,600,754
1753,130123002305,1301230,GA-631-0200,631,0200,0.173281105464,0.00100838116134,-0.439424005053485,Clayton County,Smith Elementary School,E,980,N,D,5,2,0,69,21,3,3,49.599998,9,14,25,69.2,91.155,85.562,92.268,95.635,96.9,30.6,46.9,33.9,43,29.2,34.1,2024,631200,631,Clayton County,200,Roberta T. Smith Elementary School,77.9000015258789,566,727
286,130123002470,1301230,GA-631-0103,631,0103,0.140581927364,0.000733152793177,-1.29358243250448,Clayton County,Callaway Elementary School,E,832,Y,C,4,3,0,75,19,3,1,53.400002,8,13,31,73.4,77.042,70.277,76.269,84.58,94.4,30.2,42.9,34,32,30.9,28.3,2024,631103,631,Clayton County,103,Callaway Elementary School,83.9000015258789,551,657
882,130123002524,1301230,GA-631-0203,631,0203,0.102485246722,0.000481613090946,-1.93740970813412,Clayton County,Harper Elementary School,E,863,N,C,3,2,0,65,29,3,1,60.5,7,25,41.6,71.9,74.402,69.553,77.278,76.376,89.8,21.9,30.5,27.8,24.3,32.9,32.2,2024,631203,631,Clayton County,203,Harper Elementary School,82.5999984741211,543,657
1296,130123002836,1301230,GA-631-0204,631,0204,0.144529963259,0.000500908341894,-3.65077800422698,Clayton County,King Elementary School,E,598,N,D,2,1,1,92,4,2,1,64.5,7,9,49,64.6,74.562,69.788,64.347,89.55,86.9,23.6,28.2,15.3,21.5,28.7,8.4,2024,631204,631,Clayton County,204,"Martin Luther King, Jr. Elementary School",83.8000030517578,428,511
1022,130123002837,1301230,GA-631-0304,631,0304,0.291947222891,0.00148108755938,-1.90668695767877,Clayton County,James A. Jackson Elementary School,E,600,N,F,2,1,0,81,13,2,3,51.299999,10,10,37,54.7,75.108,69.494,70.659,85.169,86.7,25.8,24.7,18.9,16.5,15.5,15.5,2024,631304,631,Clayton County,304,James Jackson Elementary School,75.8000030517578,454,599
2044,130123003316,1301230,GA-631-0105,631,0105,0.141333048235,0.000748774647,-1.03673215078653,Clayton County,Marshall Elementary School,E,840,Y,C,4,8,0,70,17,3,3,57.299999,7,18,30.8,76.2,79.136,74.649,80.615,82.143,95.8,32.6,56.8,31.8,34.4,34.8,23,2024,631105,631,Clayton County,105,Thurgood Marshall Elementary School,82.8000030517578,673,813
1086,130123003318,1301230,GA-631-0205,631,0205,0.443435314471,0.00336819271821,-1.29122406736184,Clayton County,Kemp Primary School,E,607,Y,C,5,2,0,77,14,5,2,51.599998,6,13,30.4,71.8,83.268,,81.009,85.526,98.5,,,,,,,2024,631205,631,Clayton County,205,Kemp Primary,78.9000015258789,472,598
1425,130123003752,1301230,GA-631-0109,631,0109,0.203722270492,0.00105506026763,-1.17665706132515,Clayton County,Mt. Zion Primary School,E,632,N,D,4,2,0,69,22,3,3,52.200001,6,17,29.7,68.8,86.249,,79.962,92.536,92.6,,,,,,,2024,631109,631,Clayton County,109,Mount Zion Primary,82.5,425,515
899,130129000240,1301290,GA-633-0194,633,0194,0.439571259752,0.00265739522535,1.62042452416363,Cobb County,Hayes Elementary School,E,862,N,C,3,5,0,38,23,4,30,23.299999,11,18,21.1,73.8,80.823,68.296,82.482,91.69,90.9,34.2,41.8,38.7,44.4,45.1,36.1,2024,633194,633,Cobb County,194,Hayes Elementary School,48.9000015258789,385,788
1417,130129000507,1301290,GA-633-0278,633,0278,0.23401392822,0.00143651376367,4.13680309171573,Cobb County,Mount Bethel Elementary School,E,1118,N,A,4,15,0,3,5,3,75,0.69999999,10,6,3.5,95.6,84.286,76.228,92.244,84.386,94.7,73.5,81.5,87.1,86.5,89.5,82.7,2024,633278,633,Cobb County,278,Mount Bethel Elementary School,7.40000009536743,67,910
1099,130129000509,1301290,GA-633-0273,633,0273,0.303158416456,0.00109750800741,1.3475467155616,Cobb County,Kincaid Elementary School,E,677,N,A,4,11,0,12,17,4,55,5.1999998,17,15,7.5,92.2,81.023,77.471,85.074,80.525,93.2,69.5,77.9,65.2,74.3,63.4,66.1,2024,633273,633,Cobb County,273,Kincaid Elementary School,27.2000007629395,163,599
1954,130129000510,1301290,GA-633-0180,633,0180,0.251164018295,0.00146606716682,1.14178317085496,Cobb County,Still Elementary School,E,716,N,B,3,4,0,27,12,6,52,9.3999996,17,7,5.3,80.5,86.625,80.362,90.535,88.978,91.2,63.2,68.2,65.1,64.2,56.2,44.6,2024,633180,633,Cobb County,180,Still Elementary School,26.6000003814697,196,737
177,130129000514,1301290,GA-633-0173,633,0173,0.160229181841,0.000699132382674,-0.571686064123742,Cobb County,Birney Elementary School,E,784,N,C,3,3,0,42,47,2,6,41.700001,12,44,26.9,73.7,76.165,73.908,71.971,82.615,90.3,22.6,22.6,24.5,31.5,28.5,16,2024,633173,633,Cobb County,173,Birney Elementary School,70.5,474,672
1104,130129000523,1301290,GA-633-2062,633,2062,0.188351472984,0.00094324067284,1.72523351473403,Cobb County,King Springs Elementary School,E,1091,N,C,4,10,0,32,9,6,43,9.8000002,9,11,11.5,74.6,83.709,75.812,85.116,90.201,92.2,56.3,58.9,62.4,69.4,58.3,49.3,2024,6332062,633,Cobb County,2062,King Springs Elementary School,21.2000007629395,230,1085
392,130129000526,1301290,GA-633-0117,633,0117,0.222944197365,0.00131696230313,-0.360069193355429,Cobb County,Clarkdale Elementary School,E,741,Y,C,5,1,0,56,31,3,10,37.5,12,27,27.6,77.8,81.723,73.636,83.586,87.946,97.6,33.9,50.9,30.9,40.4,42.9,35.8,2024,633117,633,Cobb County,117,Clarkdale Elementary School,66.3000030517578,481,726
174,130129000527,1301290,GA-633-0504,633,0504,0.273287154773,0.00278593800878,0.454542797740973,Cobb County,Big Shanty Elementary School,E,545,Y,C,4,5,0,28,23,7,37,17.200001,17,20,17.1,79.6,75.987,73.566,84.427,69.968,94.7,45.3,55.9,43.1,62,50.3,45.8,2024,633504,633,Cobb County,504,Big Shanty Elementary School,43.0999984741211,235,545
